HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
13,2,Países Baixos,Itália,2025,5,29,2.0139464954529394,1.4614108347757904
13,2,Ucrânia,Itália,2025,5,29,1.674201997086167,1.317034527012306
13,2,Alemanha,Itália,2025,5,29,1.465811530714752,0.48738600663864545
13,2,República Tcheca,Itália,2025,5,29,1.3085012865620356,0.6708075734424557
13,2,Inglaterra,Itália,2025,5,29,1.8751599572519975,0.5768687134501977
13,2,Sérvia,Itália,2025,5,29,2.019758480930008,0.8905308688374397
13,2,Albânia,Itália,2025,5,29,1.4184530991718147,1.474170407757677
13,2,Bélgica,Itália,2025,5,29,3.2224640651096954,0.508314555403931
13,2,Croácia,Itália,2025,5,29,2.9714355526989005,0.6662013749305477
13,2,Turquia,Itália,2025,5,29,0.974767750279339,0.10347973685686479
13,2,Eslováquia,Itália,2025,5,29,2.38652507686965,0.11402753293510234
13,2,Escócia,Itália,2025,5,29,0.9878001023172944,1.132702645503764
13,2,Geórgia,Itália,2025,5,29,2.8864496665362878,0.9494096236734121
13,2,Romênia,Itália,2025,5,29,2.0269904207516345,1.6282434552007823
13,2,Polônia,Itália,2025,5,29,2.3350840648451667,0.9096098913906203
13,2,Hungria,Itália,2025,5,29,1.5386397240324716,0.30367731626931677
13,2,Áustria,Itália,2025,5,29,2.7560737586402357,2.049889168217505
13,2,Eslovênia,Itália,2025,5,29,1.8698893553613491,0.7596806026102979
13,2,Portugal,Itália,2025,5,29,2.8928779851181443,1.4116605883977962
13,2,Suíça,Itália,2025,5,29,1.2955665073273488,0.09447767922659843
13,2,França,Itália,2025,5,29,1.4902368048059746,1.4277541100495224
13,2,Dinamarca,Itália,2025,5,29,2.0054626497664687,0.7212779544158766
13,2,Espanha,Itália,2025,5,29,0.8833240672660737,0.5488206456364572
13,2,Ucrânia,Países Baixos,2025,5,29,0.48059787318913105,1.0301146333173647
13,2,Alemanha,Países Baixos,2025,5,29,0.3906224886019695,0.39659795493763605
13,2,República Tcheca,Países Baixos,2025,5,29,0.652954618741203,0.1344151418623724
13,2,Inglaterra,Países Baixos,2025,5,29,0.8588040971625108,1.3988475306462116
13,2,Sérvia,Países Baixos,2025,5,29,0.8005904395491351,1.294217826266008
13,2,Albânia,Países Baixos,2025,5,29,-0.2268826213892765,1.3749237451312684
13,2,Bélgica,Países Baixos,2025,5,29,3.019510755151709,-0.03130601093576665
13,2,Croácia,Países Baixos,2025,5,29,2.2228409873987123,0.7432139636752345
13,2,Turquia,Países Baixos,2025,5,29,0.33557068068346396,0.632365564728762
13,2,Eslováquia,Países Baixos,2025,5,29,1.6369865511654913,0.06452913466175589
13,2,Escócia,Países Baixos,2025,5,29,0.1741448236027017,0.5417004668649832
13,2,Geórgia,Países Baixos,2025,5,29,2.352104849826155,-0.03791217766901082
13,2,Romênia,Países Baixos,2025,5,29,0.4300246810419104,1.2102792304674816
13,2,Polônia,Países Baixos,2025,5,29,1.5578652475611316,0.617972524373142
13,2,Hungria,Países Baixos,2025,5,29,0.4801555850153293,0.6855008751274344
13,2,Áustria,Países Baixos,2025,5,29,2.2369506675848534,0.676249457876405
13,2,Eslovênia,Países Baixos,2025,5,29,1.697570948588046,1.0373027814787739
13,2,Portugal,Países Baixos,2025,5,29,2.4476964913282715,1.1349175624706693
13,2,Suíça,Países Baixos,2025,5,29,0.41294229778773855,0.21131346263720818
13,2,França,Países Baixos,2025,5,29,0.20096103287858755,0.9239784962518697
13,2,Dinamarca,Países Baixos,2025,5,29,1.4483967773390944,0.9145813939730132
13,2,Espanha,Países Baixos,2025,5,29,0.32275935458984756,-0.08407455274224229
13,2,Alemanha,Ucrânia,2025,5,29,0.7971164136019357,0.7342199006792793
13,2,República Tcheca,Ucrânia,2025,5,29,0.8177214004118855,0.8243941303750503
13,2,Inglaterra,Ucrânia,2025,5,29,1.262871286994212,1.1383812251378436
13,2,Sérvia,Ucrânia,2025,5,29,0.6988243631314041,1.4481407364890277
13,2,Albânia,Ucrânia,2025,5,29,0.8196134270265637,0.9843249184788992
13,2,Bélgica,Ucrânia,2025,5,29,1.7894450584313462,0.449212770770486
13,2,Croácia,Ucrânia,2025,5,29,1.178897107544928,1.0319537970135773
13,2,Turquia,Ucrânia,2025,5,29,0.3900743098350692,1.0662148395880686
13,2,Eslováquia,Ucrânia,2025,5,29,0.9506998872807622,1.024797706284258
13,2,Escócia,Ucrânia,2025,5,29,0.39918303399521227,0.506860295698401
13,2,Geórgia,Ucrânia,2025,5,29,1.3276803142630509,0.61699001002854
13,2,Romênia,Ucrânia,2025,5,29,1.196985919210035,0.9773548896643417
13,2,Polônia,Ucrânia,2025,5,29,1.3345778021875971,1.2805542130030025
13,2,Hungria,Ucrânia,2025,5,29,0.6402095653156642,0.8340333895362968
13,2,Áustria,Ucrânia,2025,5,29,0.08541506130320546,1.2118529275023604
13,2,Eslovênia,Ucrânia,2025,5,29,1.158341637945938,0.9631889656876196
13,2,Portugal,Ucrânia,2025,5,29,0.9761555772171502,1.7855542954683916
13,2,Suíça,Ucrânia,2025,5,29,0.43625440333039667,1.0822170183575752
13,2,França,Ucrânia,2025,5,29,0.6325207964232471,1.2291282696906165
13,2,Dinamarca,Ucrânia,2025,5,29,0.783227296289991,1.3063413061498468
13,2,Espanha,Ucrânia,2025,5,29,0.6991647858245421,0.6152323867161319
13,2,República Tcheca,Alemanha,2025,5,29,1.3065150732445534,0.7892537560161429
