HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
6,2,Penarol,Itaquera,2025,5,29,1.4092093930223202,0.44624360036021155
6,2,Lima,Itaquera,2025,5,29,0.9914028191799881,0.7323422899378275
6,2,Belo Horizonte,Itaquera,2025,5,29,1.210729007835664,1.0780650051560332
6,2,Guayaquil,Itaquera,2025,5,29,0.9421094484251402,1.0093694633569652
6,2,Agua Branca,Itaquera,2025,5,29,1.2349523574960073,0.6946227834057492
6,2,Bogota,Itaquera,2025,5,29,0.6467286792004037,0.735428814379099
6,2,Rio de Janeiro,Itaquera,2025,5,29,0.799703058481436,1.0304805778024901
6,2,Asuncion,Itaquera,2025,5,29,1.0808832290217656,0.3716126425385503
6,2,Medellin,Itaquera,2025,5,29,1.090347400306358,0.5104823382081609
6,2,Sao Paulo,Itaquera,2025,5,29,0.9934249377162389,0.27051644247507833
6,2,La Plata,Itaquera,2025,5,29,0.9602456174608244,1.2331486225454353
6,2,Santiago,Itaquera,2025,5,29,1.1676141428914089,0.5155237576447057
6,2,Buenos Aires,Itaquera,2025,5,29,1.0349077447231667,0.8845491372636888
6,2,Avellaneda,Itaquera,2025,5,29,1.2343661965265413,0.44332044924633707
6,2,Quito,Itaquera,2025,5,29,1.0608839534850691,1.1847500087521508
6,2,La Boca,Itaquera,2025,5,29,1.038940375915652,0.7518404584065254
6,2,Porto Alegre,Itaquera,2025,5,29,1.9264173263340736,0.29035078439488804
6,2,Montevideo,Itaquera,2025,5,29,1.238246367736837,0.3012085451798717
6,2,Santos,Itaquera,2025,5,29,0.7571619168540962,0.8547838297898275
6,2,Lima,Penarol,2025,5,29,0.7373974112104152,1.742053773103631
6,2,Belo Horizonte,Penarol,2025,5,29,1.4345463140137273,2.1813341366076875
6,2,Guayaquil,Penarol,2025,5,29,1.22129606488646,1.818728224197429
6,2,Agua Branca,Penarol,2025,5,29,0.9739645683655636,2.153419231880115
6,2,Bogota,Penarol,2025,5,29,2.667439329160049,1.5798544599074338
6,2,Rio de Janeiro,Penarol,2025,5,29,1.6871586082405852,1.6062154288662978
6,2,Asuncion,Penarol,2025,5,29,2.877906028250838,1.952331315404321
6,2,Medellin,Penarol,2025,5,29,1.7684605399004978,2.519732197771108
6,2,Sao Paulo,Penarol,2025,5,29,2.296794922255904,2.1223184065877856
6,2,La Plata,Penarol,2025,5,29,2.3262897831231917,1.3868968571086624
6,2,Santiago,Penarol,2025,5,29,2.0116122972955717,1.5497748154589026
6,2,Buenos Aires,Penarol,2025,5,29,2.1843466289581768,1.8305635689996351
6,2,Avellaneda,Penarol,2025,5,29,1.3477546819433237,2.0660956680017715
6,2,Quito,Penarol,2025,5,29,1.177282118824519,2.209162109413372
6,2,La Boca,Penarol,2025,5,29,1.1352202729962948,1.7241134652042445
6,2,Porto Alegre,Penarol,2025,5,29,1.9335405206779976,1.2750020550748191
6,2,Montevideo,Penarol,2025,5,29,2.153281596342187,2.138535835929398
6,2,Santos,Penarol,2025,5,29,2.3554408680427183,1.5842701500695633
6,2,Belo Horizonte,Lima,2025,5,29,1.4722484755813143,1.207020506868724
6,2,Guayaquil,Lima,2025,5,29,1.277084317945348,0.9910700282563577
6,2,Agua Branca,Lima,2025,5,29,0.8232456060000796,1.2147949021148068
6,2,Bogota,Lima,2025,5,29,1.2499933879361855,1.0422284771688382
6,2,Rio de Janeiro,Lima,2025,5,29,1.1521225726464224,1.0821036203016632
6,2,Asuncion,Lima,2025,5,29,1.362760034593764,0.4882679062057606
6,2,Medellin,Lima,2025,5,29,0.6625729707800028,0.5697795155873204
6,2,Sao Paulo,Lima,2025,5,29,0.9330868940288554,0.6987077597448288
6,2,La Plata,Lima,2025,5,29,1.270017956096768,0.8647580391941049
6,2,Santiago,Lima,2025,5,29,1.2439417145322431,0.6474588407347954
6,2,Buenos Aires,Lima,2025,5,29,1.2803710958901053,0.9895102280016594
6,2,Avellaneda,Lima,2025,5,29,1.0117614099664272,0.7480691334521479
6,2,Quito,Lima,2025,5,29,1.1469709857601933,0.8345586700000628
6,2,La Boca,Lima,2025,5,29,1.0713296496924014,1.061564097454468
6,2,Porto Alegre,Lima,2025,5,29,0.7680280813092127,1.2382286195329066
6,2,Montevideo,Lima,2025,5,29,1.3972178898754213,1.0354799799787189
6,2,Santos,Lima,2025,5,29,0.7828380996401312,0.5157878957022562
6,2,Guayaquil,Belo Horizonte,2025,5,29,1.0857703055224752,1.7639307905646615
6,2,Agua Branca,Belo Horizonte,2025,5,29,1.31477847453714,2.2401420215019647
6,2,Bogota,Belo Horizonte,2025,5,29,1.6403323872639741,2.1685964673758287
6,2,Rio de Janeiro,Belo Horizonte,2025,5,29,1.4753089908404136,2.0775590386479403
6,2,Asuncion,Belo Horizonte,2025,5,29,2.030325509304738,1.795494686501298
6,2,Medellin,Belo Horizonte,2025,5,29,2.4233440525135017,2.597412245026339
6,2,Sao Paulo,Belo Horizonte,2025,5,29,1.5696374149465375,2.40665080054526
