HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
6,2,Brighton,Leicester,2025,5,29,1.6300390379956038,2.4506745071048908
6,2,Palace,Leicester,2025,5,29,0.8364719308043284,0.958504459195342
6,2,Everton,Leicester,2025,5,29,1.164453894946398,1.37226985001775
6,2,Watford,Leicester,2025,5,29,2.5979729058354923,0.6712684409143351
6,2,Burnley,Leicester,2025,5,29,2.3468851674533915,0.8577093582156116
6,2,Brentford,Leicester,2025,5,29,0.856254078190187,0.9883917738211591
6,2,West Ham,Leicester,2025,5,29,2.1728336334678024,0.6341693445784716
6,2,United,Leicester,2025,5,29,1.7587398451660297,0.750496998029914
6,2,Newcastle,Leicester,2025,5,29,3.1324429322950755,0.7480745225419034
6,2,City,Leicester,2025,5,29,0.9919491155540588,1.1828956485024091
6,2,Wolverhampton,Leicester,2025,5,29,1.5875388691027685,0.4740228713432085
6,2,Norwich,Leicester,2025,5,29,1.0276693453359613,0.7263890989711335
6,2,Leeds,Leicester,2025,5,29,1.3291690028596301,0.6001370390165995
6,2,Liverpool,Leicester,2025,5,29,1.2911905186941768,1.5473758729518563
6,2,Southampton,Leicester,2025,5,29,1.4590628291502596,1.7402437322448576
6,2,Aston,Leicester,2025,5,29,1.627384085768466,0.7924591178533942
6,2,Islington,Leicester,2025,5,29,1.2522025902152893,0.49846400217087694
6,2,Chelsea,Leicester,2025,5,29,1.2237258245390132,1.5589975408849186
6,2,Tottenham,Leicester,2025,5,29,0.8427970921086677,0.5084459877326264
6,2,Palace,Brighton,2025,5,29,0.7232500930607951,1.8598164227757974
6,2,Everton,Brighton,2025,5,29,0.8837664401109714,1.3096904324271805
6,2,Watford,Brighton,2025,5,29,0.2907323314628942,1.344114179661867
6,2,Burnley,Brighton,2025,5,29,0.7017021366737959,2.8524328995683987
6,2,Brentford,Brighton,2025,5,29,0.99145711905156,1.2660297345627174
6,2,West Ham,Brighton,2025,5,29,1.2047748406126115,1.747792403044558
6,2,United,Brighton,2025,5,29,0.7335142606212482,1.6347675190855295
6,2,Newcastle,Brighton,2025,5,29,0.30058721149916573,1.9300660298524763
