Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,Odd BTTS,HORA,COLUNA,PROBABILIDADE,OUTCOME
1739206,Euro,2025-05-20,1900-01-01 20:02:00,República Tcheca,Polônia,0,0,0,3.1,2.4,3.1,2.4,2.4,3.2,3.1,0-0,10.0,2025-05-20 16:16:00,0,20,2,0.5447284345047924,1
1739212,Euro,2025-05-20,1900-01-01 20:05:00,Portugal,Alemanha,2,3,5,2.55,2.7,2.55,2.7,2.55,3.5,2.7,2-3,7.0,2025-05-20 16:16:00,1,20,5,0.5103919239904988,0
1739223,Euro,2025-05-20,1900-01-01 20:08:00,Polônia,Ucrânia,1,0,1,2.9,2.45,2.9,2.45,2.45,3.3,2.9,1-0,8.5,2025-05-20 16:16:00,0,20,8,0.5299878836833603,2
1739228,Euro,2025-05-20,1900-01-01 20:11:00,Croácia,Geórgia,1,1,2,3.6,2.05,3.6,2.05,2.05,3.5,3.6,1-1,8.0,2025-05-20 16:16:00,1,20,11,0.5998895231080832,1
1739234,Euro,2025-05-20,1900-01-01 20:14:00,Portugal,Eslováquia,0,3,3,2.0,3.75,3.75,2.0,2.0,3.5,3.75,0-3,7.5,2025-05-20 16:16:00,0,20,14,0.6108597285067873,0
1739068,Euro,2025-05-20,1900-01-01 19:02:00,Bélgica,Inglaterra,0,1,1,2.55,2.7,2.55,2.7,2.7,3.6,2.55,0-1,6.5,2025-05-20 16:16:00,0,19,2,0.4895287958115183,0
1739074,Euro,2025-05-20,1900-01-01 19:05:00,Romênia,Albânia,0,1,1,2.9,2.5,2.9,2.5,2.5,3.3,2.9,0-1,9.0,2025-05-20 16:16:00,0,19,5,0.5263262863980853,0
1739080,Euro,2025-05-20,1900-01-01 19:08:00,Escócia,Inglaterra,0,0,0,2.3,3.0,2.3,3.0,3.0,3.6,2.3,0-0,6.5,2025-05-20 16:16:00,0,19,8,0.451501154734411,1
1739087,Euro,2025-05-20,1900-01-01 19:11:00,Albânia,Suíça,2,0,2,2.75,2.62,2.75,2.62,2.62,3.3,2.75,2-0,8.5,2025-05-20 16:16:00,0,19,11,0.5086054721977052,2
1739096,Euro,2025-05-20,1900-01-01 19:14:00,Países Baixos,Sérvia,2,1,3,2.4,3.0,3.0,2.4,2.4,3.4,3.0,2-1,7.5,2025-05-20 16:16:00,1,19,14,0.5399061032863849,2
1739102,Euro,2025-05-20,1900-01-01 19:17:00,Áustria,Eslováquia,4,1,5,2.2,3.4,2.2,3.4,2.2,3.4,3.4,4-1,8.0,2025-05-20 16:16:00,1,19,17,0.5769230769230769,2
1739107,Euro,2025-05-20,1900-01-01 19:20:00,Romênia,Geórgia,1,1,2,3.2,2.25,3.2,2.25,2.25,3.5,3.2,1-1,7.5,2025-05-20 16:16:00,1,19,20,0.5632730732635584,1
1739114,Euro,2025-05-20,1900-01-01 19:23:00,Portugal,França,0,3,3,2.6,2.62,2.62,2.6,2.6,3.5,2.62,0-3,6.5,2025-05-20 16:16:00,0,19,23,0.5013954230125189,0
1739124,Euro,2025-05-20,1900-01-01 19:26:00,Turquia,Alemanha,1,1,2,2.5,2.8,2.5,2.8,2.8,3.4,2.5,1-1,8.0,2025-05-20 16:16:00,1,19,26,0.4796163069544364,1
1739130,Euro,2025-05-20,1900-01-01 19:29:00,Hungria,Suíça,0,2,2,2.75,2.5,2.75,2.5,2.5,3.4,2.75,0-2,7.5,2025-05-20 16:16:00,0,19,29,0.5171890798786655,0
1739136,Euro,2025-05-20,1900-01-01 19:32:00,Croácia,Dinamarca,0,0,0,2.87,2.45,2.87,2.45,2.45,3.4,2.87,0-0,8.0,2025-05-20 16:16:00,0,19,32,0.5284241326459523,1
1739142,Euro,2025-05-20,1900-01-01 19:35:00,Bélgica,Escócia,0,1,1,3.1,2.25,3.1,2.25,2.25,3.5,3.1,0-1,7.0,2025-05-20 16:16:00,0,19,35,0.5578793774319065,0
1739148,Euro,2025-05-20,1900-01-01 19:38:00,Turquia,Países Baixos,1,0,1,2.75,2.5,2.75,2.5,2.5,3.4,2.75,1-0,7.5,2025-05-20 16:16:00,0,19,38,0.5171890798786655,2
1739159,Euro,2025-05-20,1900-01-01 19:41:00,Itália,Portugal,1,1,2,2.75,2.55,2.75,2.55,2.55,3.4,2.75,1-1,7.5,2025-05-20 16:16:00,1,19,41,0.5135823429541597,1
1739165,Euro,2025-05-20,1900-01-01 19:44:00,Eslovênia,Bélgica,0,0,0,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-0,8.5,2025-05-20 16:16:00,0,19,44,0.4833635813672111,1
1739172,Euro,2025-05-20,1900-01-01 19:47:00,Itália,Turquia,1,0,1,3.1,2.35,3.1,2.35,2.35,3.3,3.1,1-0,9.0,2025-05-20 16:16:00,0,19,47,0.5489711119905025,2
1739178,Euro,2025-05-20,1900-01-01 19:50:00,Eslováquia,Hungria,1,2,3,2.7,2.62,2.62,2.7,2.7,3.3,2.62,1-2,8.5,2025-05-20 16:16:00,1,19,50,0.49464068209500606,0
1739184,Euro,2025-05-20,1900-01-01 19:53:00,Ucrânia,Itália,0,0,0,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-0,8.0,2025-05-20 16:16:00,0,19,53,0.4796163069544364,1
1739195,Euro,2025-05-20,1900-01-01 19:56:00,Alemanha,Portugal,3,1,4,2.37,2.9,2.37,2.9,2.37,3.5,2.9,3-1,7.0,2025-05-20 16:16:00,1,19,56,0.5366340153250652,2
1739200,Euro,2025-05-20,1900-01-01 19:59:00,França,Áustria,2,0,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,2-0,7.0,2025-05-20 16:16:00,0,19,59,0.5818215821956236,2
1738923,Euro,2025-05-20,1900-01-01 18:02:00,Suíça,Albânia,1,1,2,3.1,2.35,3.1,2.35,2.35,3.3,3.1,1-1,9.0,2025-05-20 16:16:00,1,18,2,0.5489711119905025,1
1738934,Euro,2025-05-20,1900-01-01 18:05:00,Croácia,Países Baixos,1,2,3,2.45,2.8,2.8,2.45,2.45,3.5,2.8,1-2,6.5,2025-05-20 16:16:00,1,18,5,0.5242718446601942,0
1738940,Euro,2025-05-20,1900-01-01 18:08:00,Ucrânia,Espanha,0,0,0,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-0,7.0,2025-05-20 16:16:00,0,18,8,0.4675324675324675,1
1738946,Euro,2025-05-20,1900-01-01 18:11:00,Sérvia,República Tcheca,0,0,0,3.1,2.4,3.1,2.4,2.4,3.2,3.1,0-0,10.0,2025-05-20 16:16:00,0,18,11,0.5447284345047924,1
1738952,Euro,2025-05-20,1900-01-01 18:14:00,Alemanha,Polônia,3,0,3,2.07,3.6,3.6,2.07,2.07,3.4,3.6,3-0,8.0,2025-05-20 16:16:00,0,18,14,0.5973063973063973,2
1738958,Euro,2025-05-20,1900-01-01 18:17:00,República Tcheca,Países Baixos,2,1,3,2.6,2.7,2.7,2.6,2.6,3.4,2.7,2-1,8.0,2025-05-20 16:16:00,1,18,17,0.5067891373801916,2
1738969,Euro,2025-05-20,1900-01-01 18:20:00,Dinamarca,Escócia,0,0,0,3.1,2.3,3.1,2.3,2.3,3.4,3.1,0-0,8.0,2025-05-20 16:16:00,0,18,20,0.5533542565712045,1
1738975,Euro,2025-05-20,1900-01-01 18:23:00,Áustria,Itália,1,0,1,2.7,2.62,2.7,2.62,2.62,3.4,2.7,1-0,8.0,2025-05-20 16:16:00,0,18,23,0.505404975757094,2
1738981,Euro,2025-05-20,1900-01-01 18:26:00,Croácia,França,0,0,0,2.45,2.75,2.45,2.75,2.75,3.5,2.45,0-0,6.5,2025-05-20 16:16:00,0,18,26,0.4789473684210527,1
1738987,Euro,2025-05-20,1900-01-01 18:29:00,Hungria,Inglaterra,2,4,6,3.0,2.35,3.0,2.35,3.0,3.5,2.35,2-4,7.0,2025-05-20 16:16:00,1,18,29,0.4558680892337536,0
1738999,Euro,2025-05-20,1900-01-01 18:32:00,Ucrânia,Romênia,1,0,1,2.87,2.45,2.87,2.45,2.45,3.5,2.87,1-0,7.0,2025-05-20 16:16:00,0,18,32,0.5286532951289398,2
1739004,Euro,2025-05-20,1900-01-01 18:35:00,Polônia,Itália,2,1,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,2-1,8.5,2025-05-20 16:16:00,1,18,35,0.4833635813672111,2
1739010,Euro,2025-05-20,1900-01-01 18:38:00,Eslováquia,Bélgica,3,0,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,3-0,7.0,2025-05-20 16:16:00,0,18,38,0.4558680892337536,2
1739016,Euro,2025-05-20,1900-01-01 18:41:00,Polônia,Albânia,0,3,3,2.5,3.0,3.0,2.5,2.5,3.1,3.0,0-3,11.0,2025-05-20 16:16:00,0,18,41,0.5315682281059063,0
1739022,Euro,2025-05-20,1900-01-01 18:44:00,Croácia,Inglaterra,1,0,1,2.45,2.75,2.45,2.75,2.75,3.5,2.45,1-0,6.5,2025-05-20 16:16:00,0,18,44,0.4789473684210527,2
1739033,Euro,2025-05-20,1900-01-01 18:47:00,Portugal,Albânia,0,1,1,3.6,2.15,3.6,2.15,2.15,3.3,3.6,0-1,9.0,2025-05-20 16:16:00,0,18,47,0.5895564289724874,0
1739042,Euro,2025-05-20,1900-01-01 18:50:00,Escócia,Espanha,1,0,1,2.45,2.75,2.45,2.75,2.75,3.5,2.45,1-0,6.5,2025-05-20 16:16:00,0,18,50,0.4789473684210527,2
1739047,Euro,2025-05-20,1900-01-01 18:53:00,Áustria,Polônia,0,0,0,3.2,2.3,3.2,2.3,2.3,3.3,3.2,0-0,9.0,2025-05-20 16:16:00,0,18,53,0.5582124656997256,1
1739053,Euro,2025-05-20,1900-01-01 18:56:00,Sérvia,Croácia,0,2,2,2.8,2.55,2.8,2.55,2.55,3.3,2.8,0-2,8.5,2025-05-20 16:16:00,0,18,56,0.5166364186327888,0
1739060,Euro,2025-05-20,1900-01-01 18:59:00,França,Alemanha,1,0,1,2.87,2.37,2.87,2.37,2.37,3.6,2.87,1-0,6.5,2025-05-20 16:16:00,0,18,59,0.5350659824903861,2
1738785,Euro,2025-05-20,1900-01-01 17:02:00,Países Baixos,Suíça,3,3,6,2.35,2.87,2.35,2.87,2.35,3.6,2.87,3-3,6.5,2025-05-20 16:16:00,1,17,2,0.5366534176570791,1
1738791,Euro,2025-05-20,1900-01-01 17:05:00,Bélgica,Geórgia,2,0,2,3.75,2.0,3.75,2.0,2.0,3.5,3.75,2-0,7.5,2025-05-20 16:16:00,0,17,5,0.6108597285067873,2
1738803,Euro,2025-05-20,1900-01-01 17:08:00,Portugal,Ucrânia,1,0,1,3.4,2.1,3.4,2.1,2.1,3.5,3.4,1-0,7.5,2025-05-20 16:16:00,0,17,8,0.5862068965517242,2
1738808,Euro,2025-05-20,1900-01-01 17:11:00,Romênia,Escócia,0,2,2,2.75,2.5,2.75,2.5,2.5,3.5,2.75,0-2,7.0,2025-05-20 16:16:00,0,17,11,0.5173267326732675,0
1738814,Euro,2025-05-20,1900-01-01 17:14:00,Hungria,Sérvia,0,2,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-2,9.0,2025-05-20 16:16:00,0,17,14,0.520855475565003,0
1738820,Euro,2025-05-20,1900-01-01 17:17:00,Portugal,Turquia,1,3,4,2.25,3.25,2.25,3.25,2.25,3.4,3.25,1-3,8.5,2025-05-20 16:16:00,1,17,17,0.5653531955790485,0
1738826,Euro,2025-05-20,1900-01-01 17:20:00,Polônia,Sérvia,1,0,1,2.75,2.7,2.75,2.7,2.7,3.2,2.75,1-0,10.0,2025-05-20 16:16:00,0,17,20,0.5032173738186205,2
1738838,Euro,2025-05-20,1900-01-01 17:23:00,Ucrânia,Hungria,3,0,3,2.55,2.8,2.8,2.55,2.55,3.3,2.8,3-0,8.5,2025-05-20 16:16:00,0,17,23,0.5166364186327888,2
1738843,Euro,2025-05-20,1900-01-01 17:26:00,Dinamarca,Áustria,2,2,4,2.4,3.0,2.4,3.0,2.4,3.3,3.0,2-2,8.5,2025-05-20 16:16:00,1,17,26,0.5395683453237411,1
1738849,Euro,2025-05-20,1900-01-01 17:29:00,Polônia,Croácia,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,2025-05-20 16:16:00,0,17,29,0.49464068209500606,2
1738859,Euro,2025-05-20,1900-01-01 17:32:00,Alemanha,Itália,2,1,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,2-1,7.5,2025-05-20 16:16:00,1,17,32,0.5481335952848724,2
1738864,Euro,2025-05-20,1900-01-01 17:35:00,Eslovênia,Suíça,2,0,2,2.75,2.62,2.75,2.62,2.62,3.3,2.75,2-0,8.5,2025-05-20 16:16:00,0,17,35,0.5086054721977052,2
1738870,Euro,2025-05-20,1900-01-01 17:38:00,Áustria,Escócia,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,7.5,2025-05-20 16:16:00,0,17,38,0.5422185430463576,0
1738876,Euro,2025-05-20,1900-01-01 17:41:00,Eslováquia,França,2,1,3,3.3,2.15,2.15,3.3,3.3,3.6,2.15,2-1,7.0,2025-05-20 16:16:00,1,17,41,0.42251544076361597,2
1738882,Euro,2025-05-20,1900-01-01 17:44:00,Romênia,Bélgica,1,2,3,2.75,2.45,2.45,2.75,2.75,3.5,2.45,1-2,6.5,2025-05-20 16:16:00,1,17,44,0.4789473684210527,0
1738894,Euro,2025-05-20,1900-01-01 17:47:00,Países Baixos,Ucrânia,3,1,4,2.25,3.1,2.25,3.1,2.25,3.5,3.1,3-1,7.0,2025-05-20 16:16:00,1,17,47,0.5578793774319065,2
1738899,Euro,2025-05-20,1900-01-01 17:50:00,Dinamarca,Geórgia,0,1,1,3.75,2.05,3.75,2.05,2.05,3.4,3.75,0-1,9.0,2025-05-20 16:16:00,0,17,50,0.6054455897108456,0
1738905,Euro,2025-05-20,1900-01-01 17:53:00,Países Baixos,Espanha,1,0,1,2.6,2.6,2.6,2.6,2.6,3.6,2.6,1-0,6.0,2025-05-20 16:16:00,0,17,53,0.5,2
1738911,Euro,2025-05-20,1900-01-01 17:56:00,República Tcheca,Dinamarca,2,0,2,2.75,2.7,2.75,2.7,2.7,3.2,2.75,2-0,10.0,2025-05-20 16:16:00,0,17,56,0.5032173738186205,2
1738918,Euro,2025-05-20,1900-01-01 17:59:00,Polônia,Bélgica,2,1,3,2.8,2.5,2.5,2.8,2.8,3.4,2.5,2-1,8.0,2025-05-20 16:16:00,1,17,59,0.4796163069544364,2
1738643,Euro,2025-05-20,1900-01-01 16:02:00,Geórgia,Polônia,1,0,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,1-0,9.0,2025-05-20 16:16:00,0,16,2,0.49143262698975976,2
1738655,Euro,2025-05-20,1900-01-01 16:05:00,Escócia,Eslováquia,2,0,2,3.2,2.25,3.2,2.25,2.25,3.5,3.2,2-0,7.5,2025-05-20 16:16:00,0,16,5,0.5632730732635584,2
1738663,Euro,2025-05-20,1900-01-01 16:08:00,França,Turquia,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,8.0,2025-05-20 16:16:00,1,16,8,0.5818215821956236,1
1738668,Euro,2025-05-20,1900-01-01 16:11:00,República Tcheca,Áustria,2,2,4,2.55,2.87,2.55,2.87,2.55,3.25,2.87,2-2,9.0,2025-05-20 16:16:00,1,16,11,0.520855475565003,1
1738674,Euro,2025-05-20,1900-01-01 16:14:00,Ucrânia,Alemanha,2,0,2,2.35,3.0,2.35,3.0,3.0,3.5,2.35,2-0,7.0,2025-05-20 16:16:00,0,16,14,0.4558680892337536,2
1738680,Euro,2025-05-20,1900-01-01 16:17:00,Sérvia,Eslovênia,0,2,2,3.25,2.35,3.25,2.35,2.35,3.1,3.25,0-2,11.0,2025-05-20 16:16:00,0,16,17,0.5558055805580557,0
1738686,Euro,2025-05-20,1900-01-01 16:20:00,Áustria,Países Baixos,2,4,6,2.5,2.75,2.5,2.75,2.5,3.5,2.75,2-4,7.0,2025-05-20 16:16:00,1,16,20,0.5173267326732675,0
1738698,Euro,2025-05-20,1900-01-01 16:23:00,Romênia,República Tcheca,2,0,2,2.8,2.55,2.8,2.55,2.55,3.3,2.8,2-0,8.5,2025-05-20 16:16:00,0,16,23,0.5166364186327888,2
1738703,Euro,2025-05-20,1900-01-01 16:26:00,Turquia,Inglaterra,2,1,3,2.9,2.45,2.45,2.9,2.9,3.4,2.45,2-1,7.5,2025-05-20 16:16:00,1,16,26,0.4697568689464321,2
1738709,Euro,2025-05-20,1900-01-01 16:29:00,Alemanha,República Tcheca,0,1,1,3.5,2.15,3.5,2.15,2.15,3.4,3.5,0-1,8.5,2025-05-20 16:16:00,0,16,29,0.5858425285206658,0
1738715,Euro,2025-05-20,1900-01-01 16:32:00,Suíça,Sérvia,0,0,0,2.87,2.45,2.87,2.45,2.45,3.4,2.87,0-0,8.0,2025-05-20 16:16:00,0,16,32,0.5284241326459523,1
1738721,Euro,2025-05-20,1900-01-01 16:35:00,Romênia,Portugal,0,0,0,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-0,7.0,2025-05-20 16:16:00,0,16,35,0.4675324675324675,1
1738732,Euro,2025-05-20,1900-01-01 16:38:00,Itália,Suíça,0,0,0,3.0,2.3,3.0,2.3,2.3,3.5,3.0,0-0,7.5,2025-05-20 16:16:00,0,16,38,0.5481335952848724,1
1738738,Euro,2025-05-20,1900-01-01 16:41:00,República Tcheca,Inglaterra,3,0,3,3.0,2.37,2.37,3.0,3.0,3.4,2.37,3-0,8.0,2025-05-20 16:16:00,0,16,41,0.45778145695364236,2
1738744,Euro,2025-05-20,1900-01-01 16:44:00,Albânia,Escócia,2,0,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,2-0,9.0,2025-05-20 16:16:00,0,16,44,0.520855475565003,2
1738750,Euro,2025-05-20,1900-01-01 16:47:00,Inglaterra,Alemanha,3,2,5,2.37,2.87,2.37,2.87,2.37,3.6,2.87,3-2,6.5,2025-05-20 16:16:00,1,16,47,0.5350659824903861,2
1738756,Euro,2025-05-20,1900-01-01 16:50:00,Espanha,Sérvia,4,2,6,2.25,3.2,2.25,3.2,2.25,3.4,3.2,4-2,7.5,2025-05-20 16:16:00,1,16,50,0.5627671978235522,2
1738768,Euro,2025-05-20,1900-01-01 16:53:00,Turquia,Suíça,2,1,3,2.45,2.9,2.9,2.45,2.45,3.4,2.9,2-1,8.0,2025-05-20 16:16:00,1,16,53,0.5302431310535678,2
1738773,Euro,2025-05-20,1900-01-01 16:56:00,Sérvia,Inglaterra,0,0,0,2.45,2.9,2.45,2.9,2.9,3.4,2.45,0-0,7.5,2025-05-20 16:16:00,0,16,56,0.4697568689464321,1
1738779,Euro,2025-05-20,1900-01-01 16:59:00,Dinamarca,Eslováquia,2,1,3,2.1,3.5,3.5,2.1,2.1,3.4,3.5,2-1,8.5,2025-05-20 16:16:00,1,16,59,0.590185676392573,2
1738507,Euro,2025-05-20,1900-01-01 15:02:00,Croácia,Romênia,1,0,1,3.1,2.25,3.1,2.25,2.25,3.5,3.1,1-0,7.0,2025-05-20 16:16:00,0,15,2,0.5578793774319065,2
1738513,Euro,2025-05-20,1900-01-01 15:05:00,Sérvia,Suíça,3,1,4,2.45,2.9,2.45,2.9,2.45,3.4,2.9,3-1,8.0,2025-05-20 16:16:00,1,15,5,0.5302431310535678,2
1738519,Euro,2025-05-20,1900-01-01 15:08:00,Inglaterra,Ucrânia,1,0,1,3.6,2.02,3.6,2.02,2.02,3.6,3.6,1-0,7.0,2025-05-20 16:16:00,0,15,8,0.6034031413612565,2
1738525,Euro,2025-05-20,1900-01-01 15:11:00,Turquia,Eslovênia,2,1,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,2-1,11.0,2025-05-20 16:16:00,1,15,11,0.5558055805580557,2
1738534,Euro,2025-05-20,1900-01-01 15:14:00,Itália,Sérvia,3,1,4,2.35,3.1,2.35,3.1,2.35,3.3,3.1,3-1,9.0,2025-05-20 16:16:00,1,15,14,0.5489711119905025,2
1738537,Euro,2025-05-20,1900-01-01 15:17:00,Albânia,Eslovênia,1,0,1,3.1,2.5,3.1,2.5,2.5,3.0,3.1,1-0,12.0,2025-05-20 16:16:00,0,15,17,0.5366598778004074,2
1738549,Euro,2025-05-20,1900-01-01 15:20:00,Geórgia,Suíça,2,0,2,2.45,2.87,2.45,2.87,2.87,3.4,2.45,2-0,7.5,2025-05-20 16:16:00,0,15,20,0.47157586735404766,2
1738554,Euro,2025-05-20,1900-01-01 15:23:00,Romênia,Ucrânia,2,2,4,2.45,2.87,2.45,2.87,2.45,3.5,2.87,2-2,7.5,2025-05-20 16:16:00,1,15,23,0.5286532951289398,1
1738560,Euro,2025-05-20,1900-01-01 15:26:00,Portugal,Escócia,3,1,4,2.2,3.3,2.2,3.3,2.2,3.5,3.3,3-1,7.5,2025-05-20 16:16:00,1,15,26,0.5726141078838175,2
1738566,Euro,2025-05-20,1900-01-01 15:29:00,Alemanha,Turquia,1,0,1,3.3,2.2,3.3,2.2,2.2,3.4,3.3,1-0,8.0,2025-05-20 16:16:00,0,15,29,0.5720338983050847,2
1738577,Euro,2025-05-20,1900-01-01 15:32:00,Escócia,Bélgica,3,0,3,2.7,2.55,2.55,2.7,2.7,3.5,2.55,3-0,7.0,2025-05-20 16:16:00,0,15,32,0.4896080760095012,2
1738583,Euro,2025-05-20,1900-01-01 15:35:00,Ucrânia,Inglaterra,2,1,3,3.1,2.25,2.25,3.1,3.1,3.5,2.25,2-1,7.0,2025-05-20 16:16:00,1,15,35,0.44212062256809337,2
1738589,Euro,2025-05-20,1900-01-01 15:38:00,República Tcheca,Romênia,2,1,3,2.37,3.0,3.0,2.37,2.37,3.4,3.0,2-1,8.5,2025-05-20 16:16:00,1,15,38,0.5422185430463576,2
1738596,Euro,2025-05-20,1900-01-01 15:41:00,Bélgica,Eslováquia,0,1,1,3.6,2.05,3.6,2.05,2.05,3.5,3.6,0-1,7.5,2025-05-20 16:16:00,0,15,41,0.5998895231080832,0
1738602,Euro,2025-05-20,1900-01-01 15:44:00,Alemanha,Escócia,2,2,4,2.1,3.4,2.1,3.4,2.1,3.6,3.4,2-2,7.0,2025-05-20 16:16:00,1,15,44,0.5868596881959911,1
1738607,Euro,2025-05-20,1900-01-01 15:47:00,Croácia,Suíça,1,1,2,2.9,2.37,2.9,2.37,2.37,3.5,2.9,1-1,7.0,2025-05-20 16:16:00,1,15,47,0.5366340153250652,1
1738619,Euro,2025-05-20,1900-01-01 15:50:00,Eslovênia,Portugal,1,0,1,2.5,2.9,2.5,2.9,2.9,3.25,2.5,1-0,9.0,2025-05-20 16:16:00,0,15,50,0.47379032258064524,2
1738625,Euro,2025-05-20,1900-01-01 15:53:00,Inglaterra,Espanha,1,0,1,2.9,2.3,2.9,2.3,2.3,3.6,2.9,1-0,6.0,2025-05-20 16:16:00,0,15,53,0.5425364316660103,2
1738631,Euro,2025-05-20,1900-01-01 15:56:00,Geórgia,Eslováquia,0,1,1,2.8,2.5,2.8,2.5,2.5,3.3,2.8,0-1,8.5,2025-05-20 16:16:00,0,15,56,0.5202123315639036,0
1738637,Euro,2025-05-20,1900-01-01 15:59:00,Bélgica,Romênia,1,0,1,3.25,2.15,3.25,2.15,2.15,3.6,3.25,1-0,6.5,2025-05-20 16:16:00,0,15,59,0.5749219562955254,2
1738368,Euro,2025-05-20,1900-01-01 14:02:00,Romênia,Eslovênia,0,1,1,2.9,2.5,2.9,2.5,2.5,3.3,2.9,0-1,9.0,2025-05-20 16:16:00,0,14,2,0.5263262863980853,0
1738374,Euro,2025-05-20,1900-01-01 14:05:00,Alemanha,Bélgica,3,1,4,2.3,3.0,2.3,3.0,2.3,3.5,3.0,3-1,7.0,2025-05-20 16:16:00,1,14,5,0.5481335952848724,2
1738382,Euro,2025-05-20,1900-01-01 14:08:00,Países Baixos,Hungria,2,0,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,2-0,7.5,2025-05-20 16:16:00,0,14,8,0.5481335952848724,2
1738388,Euro,2025-05-20,1900-01-01 14:11:00,Dinamarca,Polônia,0,2,2,3.3,2.25,3.3,2.25,2.25,3.3,3.3,0-2,9.0,2025-05-20 16:16:00,0,14,11,0.5673076923076923,0
1738394,Euro,2025-05-20,1900-01-01 14:14:00,Itália,República Tcheca,0,1,1,3.3,2.25,3.3,2.25,2.25,3.25,3.3,0-1,9.0,2025-05-20 16:16:00,0,14,14,0.5670103092783505,0
1738400,Euro,2025-05-20,1900-01-01 14:17:00,Espanha,Albânia,1,0,1,3.5,2.15,3.5,2.15,2.15,3.4,3.5,1-0,8.5,2025-05-20 16:16:00,0,14,17,0.5858425285206658,2
1738409,Euro,2025-05-20,1900-01-01 14:20:00,Sérvia,Geórgia,5,2,7,2.1,3.6,2.1,3.6,2.1,3.3,3.6,5-2,9.0,2025-05-20 16:16:00,1,14,20,0.5938566552901022,2
1738415,Euro,2025-05-20,1900-01-01 14:23:00,Bélgica,França,0,2,2,2.55,2.7,2.55,2.7,2.7,3.6,2.55,0-2,6.5,2025-05-20 16:16:00,0,14,23,0.4895287958115183,0
1738421,Euro,2025-05-20,1900-01-01 14:26:00,República Tcheca,Croácia,0,1,1,2.75,2.62,2.75,2.62,2.62,3.3,2.75,0-1,8.5,2025-05-20 16:16:00,0,14,26,0.5086054721977052,0
1738427,Euro,2025-05-20,1900-01-01 14:29:00,Bélgica,Ucrânia,2,1,3,2.2,3.3,3.3,2.2,2.2,3.5,3.3,2-1,7.5,2025-05-20 16:16:00,1,14,29,0.5726141078838175,2
1738438,Euro,2025-05-20,1900-01-01 14:32:00,Espanha,Croácia,2,0,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,2-0,7.0,2025-05-20 16:16:00,0,14,32,0.5481335952848724,2
1738444,Euro,2025-05-20,1900-01-01 14:35:00,Inglaterra,Polônia,1,1,2,3.75,2.02,3.75,2.02,2.02,3.5,3.75,1-1,8.0,2025-05-20 16:16:00,1,14,35,0.6090205257472091,1
1738451,Euro,2025-05-20,1900-01-01 14:38:00,Hungria,República Tcheca,2,2,4,2.5,3.0,2.5,3.0,2.5,3.2,3.0,2-2,10.0,2025-05-20 16:16:00,1,14,38,0.5318725099601593,1
1738457,Euro,2025-05-20,1900-01-01 14:41:00,Dinamarca,Romênia,1,4,5,2.25,3.2,2.25,3.2,2.25,3.5,3.2,1-4,7.5,2025-05-20 16:16:00,1,14,41,0.5632730732635584,0
1738463,Euro,2025-05-20,1900-01-01 14:44:00,Turquia,República Tcheca,1,1,2,3.1,2.4,3.1,2.4,2.4,3.2,3.1,1-1,10.0,2025-05-20 16:16:00,1,14,44,0.5447284345047924,1
1738469,Euro,2025-05-20,1900-01-01 14:47:00,Geórgia,Áustria,0,1,1,2.45,2.9,2.45,2.9,2.9,3.3,2.45,0-1,8.5,2025-05-20 16:16:00,0,14,47,0.47001211631663975,0
1738481,Euro,2025-05-20,1900-01-01 14:50:00,Bélgica,Itália,1,1,2,2.8,2.45,2.8,2.45,2.45,3.5,2.8,1-1,7.5,2025-05-20 16:16:00,1,14,50,0.5242718446601942,1
1738486,Euro,2025-05-20,1900-01-01 14:53:00,Croácia,Albânia,1,1,2,3.3,2.25,3.3,2.25,2.25,3.25,3.3,1-1,9.0,2025-05-20 16:16:00,1,14,53,0.5670103092783505,1
1738493,Euro,2025-05-20,1900-01-01 14:56:00,Áustria,Dinamarca,0,2,2,2.8,2.55,2.8,2.55,2.55,3.3,2.8,0-2,8.5,2025-05-20 16:16:00,0,14,56,0.5166364186327888,0
