HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
6,2,Penarol,Itaquera,2025,5,29,1.5612444326624317,0.22195146532486512
6,2,Lima,Itaquera,2025,5,29,1.0456586749718857,0.8484100094068304
6,2,Belo Horizonte,Itaquera,2025,5,29,1.3036610450585864,1.4106521686203501
6,2,Guayaquil,Itaquera,2025,5,29,1.0647858347178243,0.8521471611242977
6,2,Agua Branca,Itaquera,2025,5,29,1.570254086483791,1.1451939796031938
6,2,Bogota,Itaquera,2025,5,29,0.9579653081087506,1.4227192097243284
6,2,Rio de Janeiro,Itaquera,2025,5,29,1.0750399718665014,0.8229235935982029
6,2,Asuncion,Itaquera,2025,5,29,0.9283873535081628,-0.00967300163169394
6,2,Medellin,Itaquera,2025,5,29,1.4811947970329267,0.8542294405731752
6,2,Sao Paulo,Itaquera,2025,5,29,1.0786234795690965,0.36061088057265606
6,2,La Plata,Itaquera,2025,5,29,0.9178079045538561,1.097779916569441
6,2,Santiago,Itaquera,2025,5,29,1.5055982263300713,0.6050526400351876
6,2,Buenos Aires,Itaquera,2025,5,29,0.9504559502920918,1.1144814546786868
6,2,Avellaneda,Itaquera,2025,5,29,0.8877893980360337,0.3734391383377689
6,2,Quito,Itaquera,2025,5,29,1.716948730918396,1.172152795674953
6,2,La Boca,Itaquera,2025,5,29,0.9670631472728061,0.9055040833791312
6,2,Porto Alegre,Itaquera,2025,5,29,1.7797184177592769,0.2216664686547527
6,2,Montevideo,Itaquera,2025,5,29,1.358238810774495,-0.05753057419245206
6,2,Santos,Itaquera,2025,5,29,0.8560403762706106,0.8387505246342575
6,2,Lima,Penarol,2025,5,29,1.4181470415988189,1.4693026211621951
6,2,Belo Horizonte,Penarol,2025,5,29,1.8298529761509643,2.3132000737737655
6,2,Guayaquil,Penarol,2025,5,29,1.512417833391642,2.148636881730293
6,2,Agua Branca,Penarol,2025,5,29,1.4316892687496843,1.8279735352623236
6,2,Bogota,Penarol,2025,5,29,3.0659090359102095,2.0682994049385415
