HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
6,2,Porto Alegre,Itaquera,2025,5,30,1.1588727410181483,2.487398935177007
6,2,Montevideo,Itaquera,2025,5,30,0.9357622827259537,1.5758918978512644
6,2,Belo Horizonte,Itaquera,2025,5,30,1.0877518348963577,0.6072422146879062
6,2,Sao Paulo,Itaquera,2025,5,30,1.2065131042678259,2.0670863799097394
6,2,Avellaneda,Itaquera,2025,5,30,1.196268326449596,0.5485230550290194
6,2,Asuncion,Itaquera,2025,5,30,1.1442427785294036,1.4187447704751404
6,2,Bogota,Itaquera,2025,5,30,1.113838188010199,1.624787436970279
6,2,La Boca,Itaquera,2025,5,30,0.9236563939241258,1.5563430394527065
6,2,Santos,Itaquera,2025,5,30,1.3318462120143548,2.127370805726489
6,2,Santiago,Itaquera,2025,5,30,0.9611736340835868,0.8267775530743802
6,2,Quito,Itaquera,2025,5,30,0.7464836892936633,1.944667672956236
6,2,La Plata,Itaquera,2025,5,30,0.6943004463102593,0.81444910675148
6,2,Lima,Itaquera,2025,5,30,1.1878995342370258,0.3109511749308402
6,2,Medellin,Itaquera,2025,5,30,0.8324084262676783,0.40027739745448326
6,2,Agua Branca,Itaquera,2025,5,30,0.9420935922293319,0.6368427292184243
6,2,Buenos Aires,Itaquera,2025,5,30,1.2918962753433276,2.5342054711288546
6,2,Rio de Janeiro,Itaquera,2025,5,30,0.800419910669957,2.3507832201327545
6,2,Guayaquil,Itaquera,2025,5,30,0.8890031752097258,1.9675726094968433
6,2,Penarol,Itaquera,2025,5,30,1.1534657097900418,1.080494289341862
6,2,Montevideo,Porto Alegre,2025,5,30,1.2742275000793863,1.5784588630207834
6,2,Belo Horizonte,Porto Alegre,2025,5,30,1.190045929483636,0.5949068870210783
6,2,Sao Paulo,Porto Alegre,2025,5,30,2.121596018635235,1.9245761037831646
6,2,Avellaneda,Porto Alegre,2025,5,30,2.573097679133424,0.6074684434368555
6,2,Asuncion,Porto Alegre,2025,5,30,2.105442086003916,1.0645657834239435
6,2,Bogota,Porto Alegre,2025,5,30,1.8766398083309814,1.5215563744444345
6,2,La Boca,Porto Alegre,2025,5,30,1.5786634605763799,1.2315312432353402
6,2,Santos,Porto Alegre,2025,5,30,0.927905554783948,2.0419356835922264
6,2,Santiago,Porto Alegre,2025,5,30,1.381104940084076,0.9780565116635896
6,2,Quito,Porto Alegre,2025,5,30,0.990414345045342,1.9008791585494804
6,2,La Plata,Porto Alegre,2025,5,30,1.50385761465083,0.9603604974251646
6,2,Lima,Porto Alegre,2025,5,30,2.564200000580625,0.6143691743778011
6,2,Medellin,Porto Alegre,2025,5,30,1.0885531750183042,0.577137462467175
6,2,Agua Branca,Porto Alegre,2025,5,30,1.2170387975531736,0.7337046795076614
6,2,Buenos Aires,Porto Alegre,2025,5,30,2.149288967330261,2.6281053540495494
6,2,Rio de Janeiro,Porto Alegre,2025,5,30,0.7857195654511967,2.1212966389762262
6,2,Guayaquil,Porto Alegre,2025,5,30,0.874985232891875,1.9950596629139477
6,2,Penarol,Porto Alegre,2025,5,30,1.8041821405092873,1.2808598971607186
6,2,Belo Horizonte,Montevideo,2025,5,30,1.509714926106248,1.0498312558265903
6,2,Sao Paulo,Montevideo,2025,5,30,1.6852887353511465,2.0025977796922616
6,2,Avellaneda,Montevideo,2025,5,30,1.913681143039722,0.40029650580743453
6,2,Asuncion,Montevideo,2025,5,30,1.607867937811415,1.490779956766505
6,2,Bogota,Montevideo,2025,5,30,1.2074271302348796,1.792043628432045
6,2,La Boca,Montevideo,2025,5,30,1.1877719445134365,1.6001006572995569
6,2,Santos,Montevideo,2025,5,30,1.0685195096081224,2.1924818505396857
6,2,Santiago,Montevideo,2025,5,30,1.2457457104387775,0.9224747619130692
6,2,Quito,Montevideo,2025,5,30,1.2122965938968877,2.124865478991541
6,2,La Plata,Montevideo,2025,5,30,1.104238346416239,0.9254718946198569
6,2,Lima,Montevideo,2025,5,30,1.7365810128098302,0.2688186821897844
6,2,Medellin,Montevideo,2025,5,30,0.8915914497817384,0.32510491714225415
6,2,Agua Branca,Montevideo,2025,5,30,0.9906582219523825,0.6304119360878547
6,2,Buenos Aires,Montevideo,2025,5,30,1.652996619584206,2.5470931201343365
6,2,Rio de Janeiro,Montevideo,2025,5,30,1.0626935329248646,2.521776077765071
6,2,Guayaquil,Montevideo,2025,5,30,1.0913239010504325,2.1011556884963003
6,2,Penarol,Montevideo,2025,5,30,1.4523375480603584,1.0737586589628567
6,2,Sao Paulo,Belo Horizonte,2025,5,30,2.476534870307475,0.6032329693440841
6,2,Avellaneda,Belo Horizonte,2025,5,30,2.8925521233902947,-0.09729107000419297
6,2,Asuncion,Belo Horizonte,2025,5,30,2.466019888141269,0.3790896240281468
6,2,Bogota,Belo Horizonte,2025,5,30,2.301959014741014,-0.2043737408794568
6,2,La Boca,Belo Horizonte,2025,5,30,1.378266461013633,0.01139967360549375
6,2,Santos,Belo Horizonte,2025,5,30,0.6368653620424278,0.27336725737163997
6,2,Santiago,Belo Horizonte,2025,5,30,1.7215361148215511,-0.026312439536931354
6,2,Quito,Belo Horizonte,2025,5,30,0.7833332155898101,-0.09472293604137792
6,2,La Plata,Belo Horizonte,2025,5,30,1.2918771554982218,0.04087997948091706
6,2,Lima,Belo Horizonte,2025,5,30,2.1447267022476497,0.07539283707955195
6,2,Medellin,Belo Horizonte,2025,5,30,1.5033884296096611,-0.22622600388545347
6,2,Agua Branca,Belo Horizonte,2025,5,30,0.9871563213417349,-0.16048918738169554
6,2,Buenos Aires,Belo Horizonte,2025,5,30,2.2017534756342636,0.053015092173732944
6,2,Rio de Janeiro,Belo Horizonte,2025,5,30,0.5379617235422879,0.3915707842133975
6,2,Guayaquil,Belo Horizonte,2025,5,30,0.6337813596739788,0.05786054285280502
6,2,Penarol,Belo Horizonte,2025,5,30,1.5925101428754203,-0.16358614856871995
6,2,Avellaneda,Sao Paulo,2025,5,30,1.2338513153012305,0.8196794956546808
6,2,Asuncion,Sao Paulo,2025,5,30,1.0514448411361343,1.5173290359218177
6,2,Bogota,Sao Paulo,2025,5,30,0.7764773749199878,1.9022849397658526
6,2,La Boca,Sao Paulo,2025,5,30,1.1678340122873374,1.5816753311614757
6,2,Santos,Sao Paulo,2025,5,30,1.1269054848327424,2.316282238743715
6,2,Santiago,Sao Paulo,2025,5,30,0.6171593879851893,1.3417490593425396
6,2,Quito,Sao Paulo,2025,5,30,1.1247562506666473,2.151034543740347
6,2,La Plata,Sao Paulo,2025,5,30,1.0278046336057567,1.2756311707222854
6,2,Lima,Sao Paulo,2025,5,30,0.9845102036400627,0.7662019347503389
6,2,Medellin,Sao Paulo,2025,5,30,0.7624211514051981,0.5973009266986066
6,2,Agua Branca,Sao Paulo,2025,5,30,1.1331793650344233,1.0546899404532113
6,2,Buenos Aires,Sao Paulo,2025,5,30,1.23004079928215,2.692045908954915
6,2,Rio de Janeiro,Sao Paulo,2025,5,30,1.2563387229463274,2.4250724095763494
6,2,Guayaquil,Sao Paulo,2025,5,30,1.2655789619179565,2.1898882527598924
6,2,Penarol,Sao Paulo,2025,5,30,1.5046046129224553,1.4088256863781798
6,2,Asuncion,Avellaneda,2025,5,30,0.8727997968048682,1.4675935577164816
6,2,Bogota,Avellaneda,2025,5,30,0.9916423312805505,2.0340741754073752
6,2,La Boca,Avellaneda,2025,5,30,1.027832168915295,1.5168208424948724
6,2,Santos,Avellaneda,2025,5,30,1.1345481341820651,2.5103994366041706
6,2,Santiago,Avellaneda,2025,5,30,0.698042328904056,1.2522379295773056
6,2,Quito,Avellaneda,2025,5,30,0.32723316753253817,2.335150086746864
6,2,La Plata,Avellaneda,2025,5,30,0.34710077351794805,1.2859465135340291
6,2,Lima,Avellaneda,2025,5,30,0.9818521304561234,0.7846532275054423
6,2,Medellin,Avellaneda,2025,5,30,0.950074452929841,0.8193035504654977
6,2,Agua Branca,Avellaneda,2025,5,30,0.8790834347960498,0.8145260852786967
6,2,Buenos Aires,Avellaneda,2025,5,30,1.1228839058424254,2.5189989584156156
6,2,Rio de Janeiro,Avellaneda,2025,5,30,0.7405151805856797,2.6641302419619217
6,2,Guayaquil,Avellaneda,2025,5,30,0.9471866756495513,2.2121049155859556
6,2,Penarol,Avellaneda,2025,5,30,0.8847112006083594,1.3866027833793895
6,2,Bogota,Asuncion,2025,5,30,1.4244140157418028,1.3401729389332362
6,2,La Boca,Asuncion,2025,5,30,0.8007337970174428,1.6439137332468425
6,2,Santos,Asuncion,2025,5,30,0.7749150072635151,2.3402283264805135
6,2,Santiago,Asuncion,2025,5,30,1.5470860566459212,0.499220848876896
6,2,Quito,Asuncion,2025,5,30,0.6884065476200367,1.808232371077
6,2,La Plata,Asuncion,2025,5,30,0.86459082251014,0.3995712269070235
6,2,Lima,Asuncion,2025,5,30,0.9521412337327688,0.6824389480789497
6,2,Medellin,Asuncion,2025,5,30,1.0096583430368287,1.0943369902829065
6,2,Agua Branca,Asuncion,2025,5,30,0.4373182470155593,0.4184312579955713
6,2,Buenos Aires,Asuncion,2025,5,30,1.2414190499453008,2.3245310489587725
6,2,Rio de Janeiro,Asuncion,2025,5,30,0.3843152123805875,2.718142784985553
6,2,Guayaquil,Asuncion,2025,5,30,0.7679562250324752,2.2348088430214053
6,2,Penarol,Asuncion,2025,5,30,0.5953695792594444,0.7881568163191051
6,2,La Boca,Bogota,2025,5,30,1.1693860902409166,0.1475355563135207
6,2,Santos,Bogota,2025,5,30,0.8320958937721433,0.22128614434197122
6,2,Santiago,Bogota,2025,5,30,0.34249589716029555,0.06252856761144342
6,2,Quito,Bogota,2025,5,30,0.3399235727828922,-0.055792939869612576
6,2,La Plata,Bogota,2025,5,30,0.3493848582663594,0.24781045071703303
6,2,Lima,Bogota,2025,5,30,0.6840328550450595,0.0911729372571795
6,2,Medellin,Bogota,2025,5,30,0.7835006479019331,-0.19974113728364412
6,2,Agua Branca,Bogota,2025,5,30,0.6966517131404399,-0.051828389565975505
6,2,Buenos Aires,Bogota,2025,5,30,0.7133518903818771,0.22871400720800525
6,2,Rio de Janeiro,Bogota,2025,5,30,1.1187859984924764,0.42822982853080044
6,2,Guayaquil,Bogota,2025,5,30,0.9438767852404947,0.038820760928941406
6,2,Penarol,Bogota,2025,5,30,0.9923286581591517,-0.04694721019145028
6,2,Santos,La Boca,2025,5,30,0.8000990972239684,2.2428287939355993
6,2,Santiago,La Boca,2025,5,30,0.2009108673302378,1.227639883215007
6,2,Quito,La Boca,2025,5,30,0.029191750755302982,2.3972572964126133
6,2,La Plata,La Boca,2025,5,30,0.08703697207088484,1.214790029308954
6,2,Lima,La Boca,2025,5,30,0.1224856596938141,0.9543075982253665
6,2,Medellin,La Boca,2025,5,30,0.6196924550106998,0.7626486825064915
6,2,Agua Branca,La Boca,2025,5,30,0.55462259500543,1.206336697214396
6,2,Buenos Aires,La Boca,2025,5,30,0.5542276020168022,2.9129793019343704
6,2,Rio de Janeiro,La Boca,2025,5,30,0.6271819603356565,2.411895111511722
6,2,Guayaquil,La Boca,2025,5,30,0.7776230250981901,2.3520337250640018
6,2,Penarol,La Boca,2025,5,30,0.50721068365014,1.4453215874670355
6,2,Santiago,Santos,2025,5,30,0.8595831276174402,0.7068387965371203
6,2,Quito,Santos,2025,5,30,0.7126214514764574,1.447594912505038
6,2,La Plata,Santos,2025,5,30,0.7218145214956416,0.5994767726535816
6,2,Lima,Santos,2025,5,30,1.2410085652736738,0.8658100531157705
6,2,Medellin,Santos,2025,5,30,0.9621070731358603,0.9096247372488208
6,2,Agua Branca,Santos,2025,5,30,1.2272456080906267,0.3365997017795695
6,2,Buenos Aires,Santos,2025,5,30,1.1548253627225584,1.7891381507592548
6,2,Rio de Janeiro,Santos,2025,5,30,1.0217391961820823,2.0857470212060707
6,2,Guayaquil,Santos,2025,5,30,1.0707773420838684,2.049314772456809
6,2,Penarol,Santos,2025,5,30,1.006567263535002,0.7167366473818751
6,2,Quito,Santiago,2025,5,30,1.0837254695632073,2.2120411831726505
6,2,La Plata,Santiago,2025,5,30,1.0718164318402377,1.1863947407463655
6,2,Lima,Santiago,2025,5,30,1.2002200338996,0.6148394911334966
6,2,Medellin,Santiago,2025,5,30,0.8748143808599197,0.4655461507311064
6,2,Agua Branca,Santiago,2025,5,30,1.1868905918453951,0.9415268662515854
6,2,Buenos Aires,Santiago,2025,5,30,0.9308186601071601,2.651211109682267
6,2,Rio de Janeiro,Santiago,2025,5,30,1.234461411605738,2.5711519902132687
6,2,Guayaquil,Santiago,2025,5,30,1.1949974839559716,2.2464557277344794
6,2,Penarol,Santiago,2025,5,30,1.1896014127400174,1.2293257275191576
6,2,La Plata,Quito,2025,5,30,0.4064346847046636,1.0865905905776032
6,2,Lima,Quito,2025,5,30,0.910997462209398,0.4095314718534174
6,2,Medellin,Quito,2025,5,30,0.7228732828465825,0.391060127883364
6,2,Agua Branca,Quito,2025,5,30,0.7524528918023861,0.7534401303424632
6,2,Buenos Aires,Quito,2025,5,30,0.9282177524307493,2.545161979525748
6,2,Rio de Janeiro,Quito,2025,5,30,0.4400296855768256,2.5489393249214993
6,2,Guayaquil,Quito,2025,5,30,0.7885310489266117,2.1372910785164687
6,2,Penarol,Quito,2025,5,30,0.6806227715913594,1.1263627974256627
6,2,Lima,La Plata,2025,5,30,0.6416680969227482,0.0029766418398651817
6,2,Medellin,La Plata,2025,5,30,0.5830499862475566,-0.2589302505026396
6,2,Agua Branca,La Plata,2025,5,30,0.5521819675893118,-0.12708284377687648
6,2,Buenos Aires,La Plata,2025,5,30,0.7837897923262221,0.06727849263364499
6,2,Rio de Janeiro,La Plata,2025,5,30,0.42974047726016507,0.25735935058931586
6,2,Guayaquil,La Plata,2025,5,30,0.743435741404735,0.05324544382728027
6,2,Penarol,La Plata,2025,5,30,0.6090640016068758,-0.0880023337609785
6,2,Medellin,Lima,2025,5,30,0.7441268455727277,1.0940603579967723
6,2,Agua Branca,Lima,2025,5,30,0.7399141034945745,1.0766768902291524
6,2,Buenos Aires,Lima,2025,5,30,0.7971025601541144,2.8912360114082953
6,2,Rio de Janeiro,Lima,2025,5,30,0.694582675986387,2.5552136929900406
6,2,Guayaquil,Lima,2025,5,30,0.9943642206929542,2.472205158080611
6,2,Penarol,Lima,2025,5,30,0.5853092579153841,1.6484167526601592
6,2,Agua Branca,Medellin,2025,5,30,1.199625512235221,1.1155429891610893
6,2,Buenos Aires,Medellin,2025,5,30,2.2361134827981575,2.8844212650477603
6,2,Rio de Janeiro,Medellin,2025,5,30,0.7415655717008499,2.5513626238384295
6,2,Guayaquil,Medellin,2025,5,30,0.8652998308337104,2.405732363557549
6,2,Penarol,Medellin,2025,5,30,1.6398520319219771,1.4181322169895352
6,2,Buenos Aires,Agua Branca,2025,5,30,1.252190588953875,1.2341426651238283
6,2,Rio de Janeiro,Agua Branca,2025,5,30,0.8187942194491927,1.2899202140285682
6,2,Guayaquil,Agua Branca,2025,5,30,1.1785481003174632,1.1360619118122344
6,2,Penarol,Agua Branca,2025,5,30,1.1064002914486766,0.3449716003614306
