Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1711516,Euro,2025-05-12,15:44,Inglaterra,Romênia,1,0,1,3.60,2.00,3.60,2.00,2.00,3.60,3.60,1-0,6.50,12-05-2025 16:10
1711522,Euro,2025-05-12,15:47,Geórgia,Áustria,3,3,6,2.90,2.45,2.90,2.45,2.90,3.30,2.45,3-3,8.50,12-05-2025 16:10
1711530,Euro,2025-05-12,15:50,Turquia,Portugal,1,0,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-0,8.50,12-05-2025 16:10
1711537,Euro,2025-05-12,15:53,Albânia,França,1,2,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,1-2,8.50,12-05-2025 16:10
1711544,Euro,2025-05-12,15:56,Suíça,Eslovênia,2,0,2,3.10,2.35,3.10,2.35,2.35,3.30,3.10,2-0,9.00,12-05-2025 16:10
1711551,Euro,2025-05-12,15:59,Turquia,Dinamarca,4,2,6,2.55,2.87,2.55,2.87,2.55,3.25,2.87,4-2,9.00,12-05-2025 16:10
1711278,Euro,2025-05-12,14:02,Sérvia,Eslovênia,1,1,2,3.25,2.35,3.25,2.35,2.35,3.10,3.25,1-1,11.00,12-05-2025 16:10
1711284,Euro,2025-05-12,14:05,Albânia,Croácia,0,1,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-1,9.00,12-05-2025 16:10
1711292,Euro,2025-05-12,14:08,Eslováquia,Romênia,2,2,4,2.60,2.70,2.60,2.70,2.60,3.50,2.70,2-2,7.00,12-05-2025 16:10
1711299,Euro,2025-05-12,14:11,Inglaterra,Escócia,1,1,2,3.50,2.07,3.50,2.07,2.07,3.60,3.50,1-1,7.00,12-05-2025 16:10
1711306,Euro,2025-05-12,14:14,Polônia,Hungria,2,1,3,2.55,2.87,2.87,2.55,2.55,3.25,2.87,2-1,9.00,12-05-2025 16:10
1711313,Euro,2025-05-12,14:17,Escócia,Croácia,1,3,4,2.60,2.62,2.60,2.62,2.60,3.50,2.62,1-3,7.50,12-05-2025 16:10
1711320,Euro,2025-05-12,14:20,Turquia,Inglaterra,0,1,1,2.45,2.90,2.45,2.90,2.90,3.40,2.45,0-1,7.50,12-05-2025 16:10
1711327,Euro,2025-05-12,14:23,Geórgia,Sérvia,0,2,2,2.50,2.90,2.50,2.90,2.90,3.25,2.50,0-2,9.00,12-05-2025 16:10
1711334,Euro,2025-05-12,14:26,Suíça,França,0,1,1,2.37,2.87,2.37,2.87,2.87,3.60,2.37,0-1,6.50,12-05-2025 16:10
1711341,Euro,2025-05-12,14:29,Sérvia,Romênia,1,0,1,3.10,2.30,3.10,2.30,2.30,3.40,3.10,1-0,8.00,12-05-2025 16:10
1711348,Euro,2025-05-12,14:32,Eslováquia,França,2,2,4,3.30,2.15,3.30,2.15,3.30,3.60,2.15,2-2,7.00,12-05-2025 16:10
1711354,Euro,2025-05-12,14:35,Áustria,Espanha,1,1,2,2.55,2.70,2.55,2.70,2.70,3.50,2.55,1-1,7.00,12-05-2025 16:10
1711362,Euro,2025-05-12,14:38,Ucrânia,Eslovênia,1,0,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-0,10.00,12-05-2025 16:10
1711369,Euro,2025-05-12,14:41,França,República Tcheca,0,1,1,3.60,2.07,3.60,2.07,2.07,3.40,3.60,0-1,8.00,12-05-2025 16:10
1711378,Euro,2025-05-12,14:44,Polônia,Bélgica,3,1,4,2.80,2.50,2.80,2.50,2.80,3.40,2.50,3-1,8.00,12-05-2025 16:10
1711383,Euro,2025-05-12,14:47,Escócia,República Tcheca,2,1,3,2.50,2.90,2.90,2.50,2.50,3.30,2.90,2-1,9.00,12-05-2025 16:10
1711390,Euro,2025-05-12,14:50,Alemanha,Polônia,3,2,5,2.07,3.60,2.07,3.60,2.07,3.40,3.60,3-2,8.00,12-05-2025 16:10
1711396,Euro,2025-05-12,14:53,Bélgica,Turquia,0,0,0,3.10,2.35,3.10,2.35,2.35,3.40,3.10,0-0,8.00,12-05-2025 16:10
1711404,Euro,2025-05-12,14:56,Suíça,Portugal,2,1,3,2.70,2.55,2.55,2.70,2.70,3.50,2.55,2-1,7.00,12-05-2025 16:10
1711411,Euro,2025-05-12,14:59,Geórgia,Hungria,2,0,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,2-0,8.50,12-05-2025 16:10
1712116,Copa,2025-05-12,20:01,Bélgica,Marrocos,1,0,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,1-0,8.00,12-05-2025 16:08
1712122,Copa,2025-05-12,20:04,Qatar,Austrália,0,0,0,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-0,7.00,12-05-2025 16:08
1712129,Copa,2025-05-12,20:07,Alemanha,Espanha,0,2,2,2.70,2.50,2.70,2.50,2.50,3.60,2.70,0-2,6.50,12-05-2025 16:08
1711976,Copa,2025-05-12,19:01,Tunísia,Países Baixos,0,2,2,2.30,3.10,2.30,3.10,3.10,3.50,2.30,0-2,7.50,12-05-2025 16:08
1711981,Copa,2025-05-12,19:04,País de Gales,Gana,1,2,3,2.45,2.90,2.90,2.45,2.45,3.40,2.90,1-2,8.00,12-05-2025 16:08
1711989,Copa,2025-05-12,19:07,Portugal,Marrocos,1,3,4,2.10,3.40,2.10,3.40,2.10,3.60,3.40,1-3,7.00,12-05-2025 16:08
1711997,Copa,2025-05-12,19:10,País de Gales,Coreia do Sul,0,2,2,3.00,2.37,3.00,2.37,2.37,3.40,3.00,0-2,8.50,12-05-2025 16:08
1712003,Copa,2025-05-12,19:13,Brasil,México,2,2,4,2.02,3.60,2.02,3.60,2.02,3.60,3.60,2-2,7.00,12-05-2025 16:08
1712012,Copa,2025-05-12,19:16,Coreia do Sul,Suíça,0,0,0,2.45,2.87,2.45,2.87,2.87,3.40,2.45,0-0,7.50,12-05-2025 16:08
1712019,Copa,2025-05-12,19:19,EUA,Marrocos,1,2,3,2.30,3.25,3.25,2.30,2.30,3.25,3.25,1-2,10.00,12-05-2025 16:08
1712028,Copa,2025-05-12,19:22,Qatar,Coreia do Sul,3,1,4,2.45,2.90,2.45,2.90,2.45,3.40,2.90,3-1,8.00,12-05-2025 16:08
1712032,Copa,2025-05-12,19:25,Inglaterra,Arábia Saudita,2,2,4,1.76,4.50,1.76,4.50,1.76,3.80,4.50,2-2,6.50,12-05-2025 16:08
1712038,Copa,2025-05-12,19:28,Uruguai,Austrália,0,0,0,3.40,2.10,3.40,2.10,2.10,3.60,3.40,0-0,7.00,12-05-2025 16:08
1712049,Copa,2025-05-12,19:31,França,Bélgica,1,0,1,3.00,2.30,3.00,2.30,2.30,3.50,3.00,1-0,7.50,12-05-2025 16:08
1712058,Copa,2025-05-12,19:37,Camarões,Coreia do Sul,2,0,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,2-0,7.00,12-05-2025 16:08
1712066,Copa,2025-05-12,19:40,EUA,Senegal,2,0,2,2.90,2.60,2.90,2.60,2.60,3.10,2.90,2-0,11.00,12-05-2025 16:08
1712072,Copa,2025-05-12,19:43,Coreia do Sul,Croácia,0,1,1,2.40,3.00,2.40,3.00,3.00,3.30,2.40,0-1,8.50,12-05-2025 16:08
1712080,Copa,2025-05-12,19:46,Uruguai,Canadá,0,0,0,3.50,2.10,3.50,2.10,2.10,3.50,3.50,0-0,7.50,12-05-2025 16:08
1712087,Copa,2025-05-12,19:49,Países Baixos,Polônia,0,0,0,3.20,2.25,3.20,2.25,2.25,3.40,3.20,0-0,7.50,12-05-2025 16:08
1712095,Copa,2025-05-12,19:52,Alemanha,México,1,2,3,2.20,3.30,3.30,2.20,2.20,3.50,3.30,1-2,7.50,12-05-2025 16:08
1712103,Copa,2025-05-12,19:55,Espanha,Camarões,1,1,2,3.80,1.90,3.80,1.90,1.90,3.75,3.80,1-1,6.50,12-05-2025 16:08
1712108,Copa,2025-05-12,19:58,Brasil,Canadá,1,0,1,4.33,1.83,4.33,1.83,1.83,3.75,4.33,1-0,7.00,12-05-2025 16:08
1711836,Copa,2025-05-12,18:01,Uruguai,Alemanha,2,2,4,2.70,2.55,2.70,2.55,2.70,3.50,2.55,2-2,7.00,12-05-2025 16:08
1711842,Copa,2025-05-12,18:04,País de Gales,Marrocos,0,1,1,2.80,2.50,2.80,2.50,2.50,3.30,2.80,0-1,8.50,12-05-2025 16:08
1711848,Copa,2025-05-12,18:07,Coreia do Sul,Equador,0,1,1,2.60,2.70,2.60,2.70,2.70,3.40,2.60,0-1,7.50,12-05-2025 16:08
1711857,Copa,2025-05-12,18:10,Sérvia,Suíça,0,1,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-1,9.00,12-05-2025 16:08
1711865,Copa,2025-05-12,18:13,Costa Rica,Inglaterra,1,4,5,3.50,2.05,3.50,2.05,3.50,3.60,2.05,1-4,7.00,12-05-2025 16:08
1711870,Copa,2025-05-12,18:16,Croácia,Dinamarca,1,0,1,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-0,8.00,12-05-2025 16:08
1711879,Copa,2025-05-12,18:19,França,Gana,2,2,4,1.90,4.00,1.90,4.00,1.90,3.60,4.00,2-2,7.00,12-05-2025 16:08
1711884,Copa,2025-05-12,18:22,Portugal,Croácia,0,1,1,3.00,2.40,3.00,2.40,2.40,3.40,3.00,0-1,7.50,12-05-2025 16:08
1711891,Copa,2025-05-12,18:25,Brasil,Uruguai,1,0,1,3.50,2.07,3.50,2.07,2.07,3.60,3.50,1-0,7.00,12-05-2025 16:08
1711899,Copa,2025-05-12,18:28,Suíça,Japão,0,0,0,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-0,8.50,12-05-2025 16:08
1711907,Copa,2025-05-12,18:31,Croácia,Austrália,2,1,3,2.05,3.60,3.60,2.05,2.05,3.50,3.60,2-1,8.00,12-05-2025 16:08
1711912,Copa,2025-05-12,18:34,Suíça,Bélgica,0,1,1,2.60,2.70,2.60,2.70,2.70,3.40,2.60,0-1,7.50,12-05-2025 16:08
1711919,Copa,2025-05-12,18:37,Sérvia,Arábia Saudita,1,0,1,3.75,2.05,3.75,2.05,2.05,3.40,3.75,1-0,8.50,12-05-2025 16:08
1711927,Copa,2025-05-12,18:40,Qatar,França,0,1,1,2.10,3.40,2.10,3.40,3.40,3.50,2.10,0-1,7.00,12-05-2025 16:08
1711933,Copa,2025-05-12,18:43,Arábia Saudita,Marrocos,2,0,2,2.50,2.75,2.50,2.75,2.75,3.50,2.50,2-0,7.00,12-05-2025 16:08
1711941,Copa,2025-05-12,18:46,EUA,Alemanha,2,0,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,2-0,8.50,12-05-2025 16:08
1711947,Copa,2025-05-12,18:49,Croácia,Coreia do Sul,0,0,0,3.75,2.05,3.75,2.05,2.05,3.40,3.75,0-0,9.00,12-05-2025 16:08
1711954,Copa,2025-05-12,18:52,Países Baixos,País de Gales,1,1,2,3.60,2.05,3.60,2.05,2.05,3.50,3.60,1-1,8.00,12-05-2025 16:08
1711965,Copa,2025-05-12,18:55,Brasil,Irã,0,0,0,4.75,1.72,4.75,1.72,1.72,3.80,4.75,0-0,6.50,12-05-2025 16:08
1711970,Copa,2025-05-12,18:58,Austrália,Canadá,0,2,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-2,7.00,12-05-2025 16:08
1711694,Copa,2025-05-12,17:01,Irã,Qatar,2,0,2,2.70,2.60,2.70,2.60,2.60,3.50,2.70,2-0,7.00,12-05-2025 16:08
1711702,Copa,2025-05-12,17:04,Espanha,Japão,1,1,2,3.75,2.02,3.75,2.02,2.02,3.50,3.75,1-1,7.50,12-05-2025 16:08
1711709,Copa,2025-05-12,17:07,Sérvia,Inglaterra,1,2,3,3.00,2.40,2.40,3.00,3.00,3.30,2.40,1-2,8.50,12-05-2025 16:08
