Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1709041,Super,2025-05-11,22:01,Lima,Buenos Aires,4,2,6,3.25,2.15,3.25,2.15,3.25,3.60,2.15,4-2,6.50,11-05-2025 20:03
1709049,Super,2025-05-11,22:04,Sao Paulo,Santos,1,3,4,2.45,2.80,2.45,2.80,2.45,3.50,2.80,1-3,7.50,11-05-2025 20:03
1709055,Super,2025-05-11,22:07,Porto Alegre,Quito,0,1,1,3.25,2.30,3.25,2.30,2.30,3.25,3.25,0-1,10.00,11-05-2025 20:03
1709064,Super,2025-05-11,22:10,Agua Branca,Avellaneda,1,2,3,2.20,3.30,3.30,2.20,2.20,3.50,3.30,1-2,7.50,11-05-2025 20:03
1709070,Super,2025-05-11,22:13,La Plata,Quito,1,4,5,2.25,3.30,2.25,3.30,2.25,3.30,3.30,1-4,9.00,11-05-2025 20:03
1709079,Super,2025-05-11,22:16,La Boca,Medellin,1,0,1,3.75,2.05,3.75,2.05,2.05,3.40,3.75,1-0,9.00,11-05-2025 20:03
1709084,Super,2025-05-11,22:19,Sao Paulo,Agua Branca,1,4,5,2.70,2.55,2.70,2.55,2.70,3.60,2.55,1-4,6.50,11-05-2025 20:03
1709092,Super,2025-05-11,22:22,Quito,Avellaneda,1,1,2,2.70,2.60,2.70,2.60,2.60,3.40,2.70,1-1,8.00,11-05-2025 20:03
1709097,Super,2025-05-11,22:25,Penarol,Asuncion,0,1,1,3.20,2.30,3.20,2.30,2.30,3.30,3.20,0-1,8.50,11-05-2025 20:03
1709104,Super,2025-05-11,22:28,Agua Branca,Lima,2,0,2,4.20,1.85,4.20,1.85,1.85,3.75,4.20,2-0,6.50,11-05-2025 20:03
1709119,Super,2025-05-11,22:34,Itaquera,Santos,1,0,1,3.00,2.40,3.00,2.40,2.40,3.30,3.00,1-0,8.50,11-05-2025 20:03
1709126,Super,2025-05-11,22:37,Avellaneda,La Plata,0,2,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-2,9.00,11-05-2025 20:03
1709132,Super,2025-05-11,22:40,Bogota,La Boca,1,0,1,2.60,2.87,2.60,2.87,2.87,3.20,2.60,1-0,10.00,11-05-2025 20:03
1709140,Super,2025-05-11,22:43,Buenos Aires,Itaquera,0,2,2,2.90,2.37,2.90,2.37,2.37,3.50,2.90,0-2,7.00,11-05-2025 20:03
1709146,Super,2025-05-11,22:46,Montevideo,La Plata,3,1,4,2.90,2.45,2.90,2.45,2.90,3.30,2.45,3-1,8.50,11-05-2025 20:03
1709153,Super,2025-05-11,22:49,Bogota,Quito,0,4,4,2.37,3.10,2.37,3.10,2.37,3.25,3.10,0-4,9.00,11-05-2025 20:03
1709160,Super,2025-05-11,22:52,Penarol,Medellin,1,2,3,2.37,3.10,3.10,2.37,2.37,3.25,3.10,1-2,9.00,11-05-2025 20:03
1709168,Super,2025-05-11,22:55,Sao Paulo,Guayaquil,2,2,4,2.20,3.10,2.20,3.10,2.20,3.60,3.10,2-2,6.50,11-05-2025 20:03
1709175,Super,2025-05-11,22:58,La Plata,Montevideo,3,1,4,2.10,3.60,2.10,3.60,2.10,3.40,3.60,3-1,8.50,11-05-2025 20:03
1708901,Super,2025-05-11,21:01,Santiago,Lima,1,1,2,2.90,2.35,2.90,2.35,2.35,3.60,2.90,1-1,6.50,11-05-2025 20:03
1708909,Super,2025-05-11,21:04,Sao Paulo,Medellin,0,1,1,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-1,7.50,11-05-2025 20:03
1708916,Super,2025-05-11,21:07,Guayaquil,Belo Horizonte,1,2,3,3.25,2.15,2.15,3.25,3.25,3.60,2.15,1-2,6.50,11-05-2025 20:03
1708925,Super,2025-05-11,21:10,Santiago,Avellaneda,3,3,6,2.87,2.40,2.87,2.40,2.87,3.50,2.40,3-3,7.00,11-05-2025 20:03
1708930,Super,2025-05-11,21:13,Lima,Montevideo,1,1,2,2.62,2.55,2.62,2.55,2.55,3.60,2.62,1-1,6.50,11-05-2025 20:03
1708936,Super,2025-05-11,21:16,Guayaquil,Quito,1,0,1,2.87,2.45,2.87,2.45,2.45,3.50,2.87,1-0,7.00,11-05-2025 20:03
1708944,Super,2025-05-11,21:19,Medellin,Santos,1,2,3,2.80,2.55,2.55,2.80,2.80,3.30,2.55,1-2,8.50,11-05-2025 20:03
1708951,Super,2025-05-11,21:22,Bogota,Sao Paulo,4,2,6,2.60,2.70,2.60,2.70,2.60,3.40,2.70,4-2,8.00,11-05-2025 20:03
1708956,Super,2025-05-11,21:25,Montevideo,Lima,0,0,0,3.00,2.25,3.00,2.25,2.25,3.60,3.00,0-0,6.50,11-05-2025 20:03
1708965,Super,2025-05-11,21:28,La Plata,Itaquera,1,0,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-0,9.00,11-05-2025 20:03
1708970,Super,2025-05-11,21:31,Belo Horizonte,Agua Branca,1,0,1,3.10,2.25,3.10,2.25,2.25,3.60,3.10,1-0,6.50,11-05-2025 20:03
1708979,Super,2025-05-11,21:34,Penarol,Santos,1,0,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,1-0,9.00,11-05-2025 20:03
1709000,Super,2025-05-11,21:43,Asuncion,Porto Alegre,2,1,3,2.87,2.60,2.60,2.87,2.87,3.20,2.60,2-1,10.00,11-05-2025 20:03
1709007,Super,2025-05-11,21:46,Belo Horizonte,Guayaquil,2,0,2,3.80,1.90,3.80,1.90,1.90,3.75,3.80,2-0,6.50,11-05-2025 20:03
1709013,Super,2025-05-11,21:49,Porto Alegre,Buenos Aires,0,2,2,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-2,8.50,11-05-2025 20:03
1709019,Super,2025-05-11,21:52,Montevideo,Medellin,1,2,3,2.50,2.80,2.80,2.50,2.50,3.40,2.80,1-2,7.50,11-05-2025 20:03
1709028,Super,2025-05-11,21:55,Buenos Aires,Santiago,1,0,1,3.75,1.95,3.75,1.95,1.95,3.75,3.75,1-0,6.00,11-05-2025 20:03
1709034,Super,2025-05-11,21:58,Porto Alegre,Bogota,2,0,2,3.20,2.40,3.20,2.40,2.40,3.10,3.20,2-0,11.00,11-05-2025 20:03
1708764,Super,2025-05-11,20:01,Guayaquil,Medellin,1,1,2,3.00,2.37,3.00,2.37,2.37,3.40,3.00,1-1,7.50,11-05-2025 20:03
1708768,Super,2025-05-11,20:04,Sao Paulo,La Plata,0,0,0,2.87,2.45,2.87,2.45,2.45,3.40,2.87,0-0,8.00,11-05-2025 20:03
1708776,Super,2025-05-11,20:07,Bogota,Buenos Aires,0,2,2,2.55,2.80,2.55,2.80,2.80,3.40,2.55,0-2,8.00,11-05-2025 20:03
1708785,Super,2025-05-11,20:10,Santiago,Sao Paulo,1,3,4,2.90,2.30,2.90,2.30,2.90,3.60,2.30,1-3,6.00,11-05-2025 20:03
1708790,Super,2025-05-11,20:13,Porto Alegre,La Plata,0,1,1,2.90,2.60,2.90,2.60,2.60,3.10,2.90,0-1,11.00,11-05-2025 20:03
1708796,Super,2025-05-11,20:16,Bogota,Medellin,3,0,3,2.30,3.25,3.25,2.30,2.30,3.25,3.25,3-0,10.00,11-05-2025 20:03
1708804,Super,2025-05-11,20:19,Asuncion,La Boca,0,0,0,2.30,3.10,2.30,3.10,3.10,3.40,2.30,0-0,8.50,11-05-2025 20:03
1708813,Super,2025-05-11,20:22,Lima,Rio de Janeiro,1,3,4,3.50,2.05,3.50,2.05,3.50,3.60,2.05,1-3,7.00,11-05-2025 20:03
1708817,Super,2025-05-11,20:25,La Plata,Santos,1,2,3,2.50,3.00,3.00,2.50,2.50,3.20,3.00,1-2,10.00,11-05-2025 20:03
1708825,Super,2025-05-11,20:28,Belo Horizonte,Asuncion,4,0,4,1.83,4.33,1.83,4.33,1.83,3.75,4.33,4-0,7.00,11-05-2025 20:03
1708832,Super,2025-05-11,20:31,Itaquera,Buenos Aires,0,1,1,2.75,2.50,2.75,2.50,2.50,3.50,2.75,0-1,7.00,11-05-2025 20:03
1708839,Super,2025-05-11,20:34,Montevideo,Asuncion,0,2,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-2,7.00,11-05-2025 20:03
1708846,Super,2025-05-11,20:37,Medellin,Agua Branca,3,1,4,3.10,2.30,3.10,2.30,3.10,3.50,2.30,3-1,7.50,11-05-2025 20:03
1708852,Super,2025-05-11,20:40,Quito,Sao Paulo,1,3,4,2.62,2.55,2.62,2.55,2.62,3.50,2.55,1-3,7.00,11-05-2025 20:03
1708859,Super,2025-05-11,20:43,Itaquera,Medellin,1,2,3,2.10,3.50,3.50,2.10,2.10,3.40,3.50,1-2,8.50,11-05-2025 20:03
1708866,Super,2025-05-11,20:46,Penarol,Santiago,3,1,4,2.20,3.25,2.20,3.25,2.20,3.50,3.25,3-1,7.50,11-05-2025 20:03
1708874,Super,2025-05-11,20:49,Quito,Montevideo,1,2,3,2.30,3.10,3.10,2.30,2.30,3.50,3.10,1-2,7.00,11-05-2025 20:03
1708880,Super,2025-05-11,20:52,La Boca,Rio de Janeiro,1,2,3,2.62,2.70,2.70,2.62,2.62,3.40,2.70,1-2,8.00,11-05-2025 20:03
1708888,Super,2025-05-11,20:55,Buenos Aires,La Plata,1,2,3,2.35,3.10,3.10,2.35,2.35,3.40,3.10,1-2,8.00,11-05-2025 20:03
1708895,Super,2025-05-11,20:58,Guayaquil,Montevideo,1,2,3,2.30,3.00,3.00,2.30,2.30,3.60,3.00,1-2,6.50,11-05-2025 20:03
1708621,Super,2025-05-11,19:01,Sao Paulo,Bogota,0,2,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,0-2,8.00,11-05-2025 20:03
1708629,Super,2025-05-11,19:04,Santiago,Quito,2,3,5,2.62,2.55,2.62,2.55,2.62,3.50,2.55,2-3,7.00,11-05-2025 20:03
1708636,Super,2025-05-11,19:07,Avellaneda,Medellin,1,0,1,3.25,2.25,3.25,2.25,2.25,3.40,3.25,1-0,8.50,11-05-2025 20:03
1708641,Super,2025-05-11,19:10,Porto Alegre,Guayaquil,4,0,4,2.30,3.20,2.30,3.20,2.30,3.30,3.20,4-0,8.50,11-05-2025 20:03
1708650,Super,2025-05-11,19:13,Sao Paulo,Quito,1,0,1,3.10,2.25,3.10,2.25,2.25,3.50,3.10,1-0,7.00,11-05-2025 20:03
1708655,Super,2025-05-11,19:16,Avellaneda,Buenos Aires,0,1,1,2.55,2.70,2.55,2.70,2.70,3.50,2.55,0-1,7.00,11-05-2025 20:03
1708663,Super,2025-05-11,19:19,Quito,Guayaquil,1,2,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,1-2,7.00,11-05-2025 20:03
1708670,Super,2025-05-11,19:22,Asuncion,Agua Branca,1,3,4,3.20,2.20,3.20,2.20,3.20,3.50,2.20,1-3,7.00,11-05-2025 20:03
1708680,Super,2025-05-11,19:25,Sao Paulo,Avellaneda,1,2,3,2.37,2.90,2.90,2.37,2.37,3.50,2.90,1-2,7.00,11-05-2025 20:03
1708685,Super,2025-05-11,19:28,Santiago,Santos,3,0,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,3-0,7.00,11-05-2025 20:03
1708690,Super,2025-05-11,19:31,Bogota,La Plata,0,1,1,2.80,2.70,2.80,2.70,2.70,3.10,2.80,0-1,11.00,11-05-2025 20:03
1708698,Super,2025-05-11,19:34,Penarol,Belo Horizonte,1,2,3,3.30,2.15,2.15,3.30,3.30,3.50,2.15,1-2,7.50,11-05-2025 20:03
1708705,Super,2025-05-11,19:37,Bogota,Avellaneda,2,2,4,2.55,2.87,2.55,2.87,2.55,3.25,2.87,2-2,9.00,11-05-2025 20:03
1708712,Super,2025-05-11,19:40,La Boca,Lima,2,0,2,4.20,1.90,4.20,1.90,1.90,3.60,4.20,2-0,7.50,11-05-2025 20:03
1708720,Super,2025-05-11,19:43,Penarol,Montevideo,1,1,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,1-1,8.00,11-05-2025 20:03
1708726,Super,2025-05-11,19:46,Sao Paulo,Asuncion,0,2,2,3.40,2.10,3.40,2.10,2.10,3.60,3.40,0-2,7.00,11-05-2025 20:03
1708733,Super,2025-05-11,19:49,Bogota,Porto Alegre,1,0,1,2.90,2.60,2.90,2.60,2.60,3.10,2.90,1-0,11.00,11-05-2025 20:03
1708740,Super,2025-05-11,19:52,Asuncion,Guayaquil,1,0,1,2.70,2.60,2.70,2.60,2.60,3.50,2.70,1-0,7.00,11-05-2025 20:03
1708747,Super,2025-05-11,19:55,Bogota,Santiago,1,2,3,2.15,3.40,3.40,2.15,2.15,3.40,3.40,1-2,8.00,11-05-2025 20:03
1708755,Super,2025-05-11,19:58,Asuncion,La Plata,3,1,4,2.90,2.50,2.90,2.50,2.90,3.25,2.50,3-1,9.00,11-05-2025 20:03
1708482,Super,2025-05-11,18:01,Bogota,Montevideo,0,1,1,3.30,2.20,3.30,2.20,2.20,3.40,3.30,0-1,8.50,11-05-2025 20:03
1708489,Super,2025-05-11,18:04,La Boca,Avellaneda,0,2,2,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-2,8.50,11-05-2025 20:03
1708496,Super,2025-05-11,18:07,Penarol,Buenos Aires,4,2,6,2.87,2.45,2.87,2.45,2.87,3.40,2.45,4-2,7.50,11-05-2025 20:03
1708502,Super,2025-05-11,18:10,Santos,Quito,2,1,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,2-1,8.50,11-05-2025 20:03
1708509,Super,2025-05-11,18:13,Agua Branca,Santiago,0,0,0,4.00,1.90,4.00,1.90,1.90,3.75,4.00,0-0,6.50,11-05-2025 20:03
1708517,Super,2025-05-11,18:16,Penarol,Itaquera,3,1,4,2.80,2.55,2.80,2.55,2.80,3.30,2.55,3-1,8.50,11-05-2025 20:03
1708523,Super,2025-05-11,18:19,Quito,Agua Branca,0,1,1,2.35,3.00,2.35,3.00,3.00,3.50,2.35,0-1,7.00,11-05-2025 20:03
1708534,Super,2025-05-11,18:22,Avellaneda,Porto Alegre,2,0,2,3.00,2.50,3.00,2.50,2.50,3.20,3.00,2-0,10.00,11-05-2025 20:03
1708537,Super,2025-05-11,18:25,Buenos Aires,Santos,1,2,3,2.30,3.00,3.00,2.30,2.30,3.50,3.00,1-2,7.50,11-05-2025 20:03
1708543,Super,2025-05-11,18:28,Agua Branca,Porto Alegre,0,0,0,3.40,2.20,3.40,2.20,2.20,3.30,3.40,0-0,9.00,11-05-2025 20:03
1708551,Super,2025-05-11,18:31,Belo Horizonte,Lima,0,1,1,4.75,1.72,4.75,1.72,1.72,3.80,4.75,0-1,6.50,11-05-2025 20:03
1708558,Super,2025-05-11,18:34,Montevideo,Penarol,1,3,4,2.60,2.70,2.60,2.70,2.60,3.40,2.70,1-3,8.00,11-05-2025 20:03
1708566,Super,2025-05-11,18:37,Medellin,Itaquera,1,0,1,2.45,2.90,2.45,2.90,2.90,3.30,2.45,1-0,8.50,11-05-2025 20:03
1708573,Super,2025-05-11,18:40,Lima,Quito,1,0,1,2.50,2.75,2.50,2.75,2.75,3.50,2.50,1-0,7.00,11-05-2025 20:03
1708580,Super,2025-05-11,18:43,Santos,Asuncion,2,1,3,2.10,3.50,3.50,2.10,2.10,3.40,3.50,2-1,8.50,11-05-2025 20:03
1708587,Super,2025-05-11,18:46,Lima,Medellin,2,1,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,2-1,7.50,11-05-2025 20:03
1708596,Super,2025-05-11,18:49,Rio de Janeiro,Agua Branca,2,0,2,2.90,2.37,2.90,2.37,2.37,3.50,2.90,2-0,7.00,11-05-2025 20:03
1708600,Super,2025-05-11,18:52,La Plata,Sao Paulo,1,1,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-1,8.00,11-05-2025 20:03
1708610,Super,2025-05-11,18:55,Rio de Janeiro,La Boca,0,1,1,3.10,2.35,3.10,2.35,2.35,3.40,3.10,0-1,8.00,11-05-2025 20:03
1708615,Super,2025-05-11,18:58,Avellaneda,Asuncion,0,1,1,3.40,2.15,3.40,2.15,2.15,3.40,3.40,0-1,8.00,11-05-2025 20:03
