Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
1719823,4,1,5,2.45,3.1,3.2,2.004282034268757,2.448293580673929,3.1982763351437997,2.4428693075932872,3.1860445754642344,0.545848944981266,baixa,5.0,1719823.0,Euro,2025-05-15,,República Tcheca,Eslovênia,4.0,1.0,5.0,2.45,3.2,2.45,3.2,2.45,3.1,3.2,4-1,11.0,,,,0.545848944981266,2
1719830,2,0,2,2.37,3.5,2.9,2.000838448224392,2.899184280030335,2.371823350570983,2.8919753406955606,2.371081538470831,0.5366340153250652,baixa,5.0,1719830.0,Euro,2025-05-15,,Bélgica,Croácia,2.0,0.0,2.0,2.9,2.37,2.9,2.37,2.37,3.5,2.9,2-0,7.0,,,,0.5366340153250652,2
1719837,1,1,2,2.8,3.5,2.5,0.9982360035701464,2.500962744037728,2.794212761336755,2.499580195021307,2.8028939503161663,0.47945205479452063,baixa,5.0,1719837.0,Euro,2025-05-15,,Dinamarca,Inglaterra,1.0,1.0,2.0,2.5,2.8,2.5,2.8,2.8,3.5,2.5,1-1,7.5,,,,0.4794520547945206,1
1719844,1,3,4,2.45,3.5,2.8,0.0051630868845399,2.4503821052734303,2.7995820992272806,2.455822153379419,2.7901428464640023,0.5242718446601942,baixa,5.0,1719844.0,Euro,2025-05-15,,Suíça,Áustria,1.0,3.0,4.0,2.45,2.8,2.45,2.8,2.45,3.5,2.8,1-3,7.5,,,,0.5242718446601942,0
1719851,2,0,2,2.45,3.5,2.8,2.000838448224392,2.799666401420408,2.452134232735239,2.806886765255652,2.4483583306932952,0.5242718446601942,baixa,5.0,1719851.0,Euro,2025-05-15,,Países Baixos,Croácia,2.0,0.0,2.0,2.8,2.45,2.8,2.45,2.45,3.5,2.8,2-0,6.5,,,,0.5242718446601942,2
1719858,1,1,2,2.9,3.4,2.45,0.9982360035701464,2.45152063745914,2.894752826743766,2.4467054868012745,2.900474828148575,0.4697568689464321,baixa,5.0,1719858.0,Euro,2025-05-15,,Turquia,França,1.0,1.0,2.0,2.45,2.9,2.45,2.9,2.9,3.4,2.45,1-1,7.5,,,,0.4697568689464321,1
1719865,2,0,2,1.95,3.6,3.8,2.000838448224392,3.792352338400773,1.9607803880648516,3.798000054509089,1.9524404221494704,0.6184631803628603,média,10.0,1719865.0,Euro,2025-05-15,,Espanha,Geórgia,2.0,0.0,2.0,3.8,1.95,3.8,1.95,1.95,3.6,3.8,2-0,7.5,,,,0.6184631803628603,2
1719873,1,0,1,2.5,3.3,2.9,1.999640924911644,2.900040711130255,2.500123657934471,2.898534109947825,2.501929466176316,0.5263262863980853,baixa,5.0,1719873.0,Euro,2025-05-15,,Escócia,República Tcheca,1.0,0.0,1.0,2.9,2.5,2.9,2.5,2.5,3.3,2.9,1-0,9.0,,,,0.5263262863980853,2
1719879,1,1,2,2.15,3.5,3.4,0.9982360035701464,3.396650125361404,2.155472406365257,3.40702892471784,2.150950234930075,0.5818215821956236,baixa,5.0,1719879.0,Euro,2025-05-15,,França,Turquia,1.0,1.0,2.0,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,8.0,,,,0.5818215821956236,1
1719885,2,1,3,2.2,3.6,3.2,1.9984688707927885,2.201612901011885,3.197166225510095,3.1449147289827883,2.200815678152653,0.56797583081571,baixa,5.0,1719885.0,Euro,2025-05-15,,Inglaterra,Croácia,2.0,1.0,3.0,2.2,3.2,3.2,2.2,2.2,3.6,3.2,2-1,7.0,,,,0.56797583081571,2
1719894,2,0,2,2.75,3.25,2.62,2.000838448224392,2.6198077965216404,2.7447092890824023,2.6081826543609514,2.7482868457625718,0.49143262698975976,baixa,5.0,1719894.0,Euro,2025-05-15,,Geórgia,Polônia,2.0,0.0,2.0,2.62,2.75,2.62,2.75,2.75,3.25,2.62,2-0,9.0,,,,0.4914326269897597,2
1719900,1,1,2,2.3,3.5,3.1,0.9982360035701464,3.099072078791524,2.302339572599528,3.103417118082036,2.298914924757105,0.5537840952746832,baixa,5.0,1719900.0,Euro,2025-05-15,,Áustria,Romênia,1.0,1.0,2.0,3.1,2.3,3.1,2.3,2.3,3.5,3.1,1-1,7.5,,,,0.5537840952746832,1
1719907,1,0,1,2.5,3.2,3.0,1.9996354097182083,2.9991232209795253,2.500123657934471,3.000555017064702,2.502437461576005,0.5318725099601593,baixa,5.0,1719907.0,Euro,2025-05-15,,Ucrânia,Eslovênia,1.0,0.0,1.0,3.0,2.5,3.0,2.5,2.5,3.2,3.0,1-0,10.0,,,,0.5318725099601593,2
1719914,0,4,4,2.3,3.6,2.9,-0.0097176675071428,2.301496348717473,2.8981047344809485,2.433266045286404,2.911810044358944,0.5425364316660103,baixa,5.0,1719914.0,Euro,2025-05-15,,Inglaterra,Espanha,0.0,4.0,4.0,2.3,2.9,2.3,2.9,2.3,3.6,2.9,0-4,6.0,,,,0.5425364316660103,0
1719921,1,1,2,3.1,3.4,2.3,0.9982360035701464,2.304050895297775,3.09010742167542,2.3021219529194528,3.0977585333070405,0.4466457434287955,baixa,5.0,1719921.0,Euro,2025-05-15,,Eslováquia,Portugal,1.0,1.0,2.0,2.3,3.1,2.3,3.1,3.1,3.4,2.3,1-1,7.5,,,,0.4466457434287955,1
1719928,1,3,4,2.55,3.4,2.75,0.0051630868845399,2.5483210327494894,2.7512016145901144,2.5809654393506096,2.751286693032536,0.5135823429541597,baixa,5.0,1719928.0,Euro,2025-05-15,,Croácia,Itália,1.0,3.0,4.0,2.55,2.75,2.55,2.75,2.55,3.4,2.75,1-3,7.5,,,,0.5135823429541597,0
1719935,0,0,0,2.37,3.3,3.0,0.9987788943756576,2.999073324597284,2.3712124150988183,3.000049126392201,2.371081538470831,0.5418629938383472,baixa,5.0,1719935.0,Euro,2025-05-15,,Sérvia,Escócia,0.0,0.0,0.0,3.0,2.37,3.0,2.37,2.37,3.3,3.0,0-0,8.5,,,,0.5418629938383472,1
1719942,0,0,0,2.02,3.4,3.8,0.9987788943756576,3.795317647162636,2.022829710049118,3.795914087146637,2.021522186613683,0.6101806000582581,média,10.0,1719942.0,Euro,2025-05-15,,França,Albânia,0.0,0.0,0.0,3.8,2.02,3.8,2.02,2.02,3.4,3.8,0-0,8.5,,,,0.6101806000582581,1
1719948,1,3,4,2.45,3.4,2.87,0.0051630868845399,2.449690007375675,2.8718439338783184,2.4481881926807074,2.86662921369093,0.5284241326459523,baixa,5.0,1719948.0,Euro,2025-05-15,,Escócia,Hungria,1.0,3.0,4.0,2.45,2.87,2.45,2.87,2.45,3.4,2.87,1-3,8.0,,,,0.5284241326459523,0
1719956,1,0,1,2.55,3.3,2.8,1.999640924911644,2.800522832520328,2.548767353813277,2.8168110558699917,2.5463923121577845,0.5166364186327888,baixa,5.0,1719956.0,Euro,2025-05-15,,República Tcheca,Suíça,1.0,0.0,1.0,2.8,2.55,2.8,2.55,2.55,3.3,2.8,1-0,8.5,,,,0.5166364186327888,2
1719683,2,2,4,2.3,3.4,3.1,0.9987862317922328,2.2994928494029017,3.096752050447681,2.2777121506293376,3.1023031995261223,0.5533542565712045,baixa,5.0,1719683.0,Euro,2025-05-15,,Sérvia,Romênia,2.0,2.0,4.0,2.3,3.1,2.3,3.1,2.3,3.4,3.1,2-2,8.0,,,,0.5533542565712045,1
1719690,0,2,2,3.1,3.5,2.25,0.0031566706241456,2.254828634591511,3.08905121161828,2.270371446865325,3.0977585333070405,0.44212062256809337,baixa,5.0,1719690.0,Euro,2025-05-15,,Eslováquia,Espanha,0.0,2.0,2.0,2.25,3.1,2.25,3.1,3.1,3.5,2.25,0-2,7.0,,,,0.4421206225680933,0
1719696,2,1,3,2.8,3.5,2.5,1.9984688707927885,2.7985551869329,2.506317876568712,2.498847730016308,2.8028939503161663,0.47945205479452063,baixa,5.0,1719696.0,Euro,2025-05-15,,Áustria,Alemanha,2.0,1.0,3.0,2.8,2.5,2.5,2.8,2.8,3.5,2.5,2-1,7.5,,,,0.4794520547945206,2
1719703,2,1,3,2.7,3.2,2.75,1.9983520637201777,2.6995354029672907,2.751465610634752,2.725605158209495,2.703700169414581,0.5032173738186205,baixa,5.0,1719703.0,Euro,2025-05-15,,Polônia,Turquia,2.0,1.0,3.0,2.7,2.75,2.75,2.7,2.7,3.2,2.75,2-1,10.0,,,,0.5032173738186205,2
1719711,1,0,1,2.37,3.5,2.9,1.999640924911644,2.899306997438112,2.370821120220732,2.8926934461249387,2.371081538470831,0.5366340153250652,baixa,5.0,1719711.0,Euro,2025-05-15,,Itália,Países Baixos,1.0,0.0,1.0,2.9,2.37,2.9,2.37,2.37,3.5,2.9,1-0,7.0,,,,0.5366340153250652,2
1719718,1,1,2,2.6,3.2,2.87,0.9981191964975358,2.8706827187928665,2.5951563660782786,2.8809074499263363,2.597692874818547,0.5173035328046143,baixa,5.0,1719718.0,Euro,2025-05-15,,Polônia,República Tcheca,1.0,1.0,2.0,2.87,2.6,2.87,2.6,2.6,3.2,2.87,1-1,10.0,,,,0.5173035328046143,1
1719725,0,3,3,2.6,3.5,2.62,-0.0072175176010448,2.6006317842961857,2.622263950128874,2.597155882422643,2.595892869569258,0.5013954230125189,baixa,5.0,1719725.0,Euro,2025-05-15,,Bélgica,Alemanha,0.0,3.0,3.0,2.6,2.62,2.62,2.6,2.6,3.5,2.62,0-3,6.5,,,,0.5013954230125189,0
1719732,3,0,3,2.87,3.2,2.6,2.0035493555976696,2.8688067205652144,2.603726129084537,2.6075293022071957,2.8704214674284545,0.4826964671953857,baixa,5.0,1719732.0,Euro,2025-05-15,,Albânia,Itália,3.0,0.0,3.0,2.87,2.6,2.6,2.87,2.87,3.2,2.6,3-0,10.0,,,,0.4826964671953857,2
1719739,0,1,1,2.75,3.5,2.5,0.0021357589736536,2.501041695594059,2.7466849092442,2.500479478074119,2.747952084746462,0.48267326732673277,baixa,5.0,1719739.0,Euro,2025-05-15,,Eslováquia,Suíça,0.0,1.0,1.0,2.5,2.75,2.5,2.75,2.75,3.5,2.5,0-1,7.0,,,,0.4826732673267327,0
1719745,0,3,3,2.8,3.3,2.55,-0.0072175176010448,2.799361536447455,2.553430356048949,2.543013605420271,2.80189078583478,0.4833635813672111,baixa,5.0,1719745.0,Euro,2025-05-15,,República Tcheca,Portugal,0.0,3.0,3.0,2.8,2.55,2.55,2.8,2.8,3.3,2.55,0-3,8.5,,,,0.4833635813672111,0
1719752,0,1,1,3.3,3.5,2.15,0.0021357589736536,2.150902122260948,3.303651225303734,2.14248847991932,3.2983509876899064,0.423098968284295,baixa,5.0,1719752.0,Euro,2025-05-15,,Geórgia,Alemanha,0.0,1.0,1.0,2.15,3.3,2.15,3.3,3.3,3.5,2.15,0-1,7.5,,,,0.423098968284295,0
1719760,0,1,1,2.2,3.5,3.3,0.0021357589736536,3.298663444797144,2.2027474814305643,3.3099280376494717,2.200864156794697,0.5726141078838175,baixa,5.0,1719760.0,Euro,2025-05-15,,Bélgica,Ucrânia,0.0,1.0,1.0,3.3,2.2,3.3,2.2,2.2,3.5,3.3,0-1,7.5,,,,0.5726141078838175,0
1719768,2,1,3,2.37,3.5,2.9,1.9984688707927885,2.370520171244264,2.899098439067769,2.8919753406955606,2.371081538470831,0.5366340153250652,baixa,5.0,1719768.0,Euro,2025-05-15,,Suíça,Escócia,2.0,1.0,3.0,2.37,2.9,2.9,2.37,2.37,3.5,2.9,2-1,7.0,,,,0.5366340153250652,2
1719774,0,3,3,2.7,3.4,2.6,-0.0072175176010448,2.7002329059074035,2.602853060104836,2.606585719724333,2.701900164165292,0.49321086261980834,baixa,5.0,1719774.0,Euro,2025-05-15,,Sérvia,Espanha,0.0,3.0,3.0,2.7,2.6,2.6,2.7,2.7,3.4,2.6,0-3,7.5,,,,0.4932108626198083,0
1719780,3,0,3,2.07,3.4,3.6,2.0036661626702803,2.0695012796122128,3.5945193795150074,3.5984873737907312,2.0701711156060045,0.5973063973063973,baixa,5.0,1719780.0,Euro,2025-05-15,,França,República Tcheca,3.0,0.0,3.0,2.07,3.6,3.6,2.07,2.07,3.4,3.6,3-0,8.0,,,,0.5973063973063973,2
1719788,0,1,1,2.3,3.4,3.1,0.0021357589736536,3.099287631510603,2.3008303868182542,3.103539228920416,2.298914924757105,0.5533542565712045,baixa,5.0,1719788.0,Euro,2025-05-15,,Ucrânia,Eslováquia,0.0,1.0,1.0,3.1,2.3,3.1,2.3,2.3,3.4,3.1,0-1,8.0,,,,0.5533542565712045,0
1719796,1,0,1,2.37,3.6,2.87,1.999640924911644,2.869899029030908,2.370885279401944,2.87416492763194,2.371033059828787,0.5350659824903861,baixa,5.0,1719796.0,Euro,2025-05-15,,França,Alemanha,1.0,0.0,1.0,2.87,2.37,2.87,2.37,2.37,3.6,2.87,1-0,6.5,,,,0.5350659824903861,2
1719802,4,0,4,2.62,3.4,2.7,2.001809449670582,2.6191462939024,2.7025437414301763,2.5887992416028687,2.702626171028597,0.505404975757094,baixa,5.0,1719802.0,Euro,2025-05-15,,Romênia,Sérvia,4.0,0.0,4.0,2.62,2.7,2.62,2.7,2.62,3.4,2.7,4-0,8.0,,,,0.505404975757094,2
1719809,1,0,1,2.75,3.2,2.7,1.9996354097182083,2.7002062575904198,2.747742351140752,2.717069642789299,2.7487139291116915,0.49678262618137947,baixa,5.0,1719809.0,Euro,2025-05-15,,Geórgia,Albânia,1.0,0.0,1.0,2.7,2.75,2.7,2.75,2.75,3.2,2.7,1-0,10.0,,,,0.4967826261813794,2
