Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
1720059.0,0.0,0.0,0.0,2.6,3.4,2.7,0.9993135113272656,2.697235954043587,2.5999390733413605,2.720178510927384,2.608548940064915,0.5067891373801916,baixa,5.0,1720103,Euro,2025-05-15,,Geórgia,Itália,1,2,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,1-2,8.5,,,,0.4466457434287955,1
1719790.0,2.0,1.0,3.0,2.15,3.5,3.3,1.9995272373844657,2.1512215380661086,3.2965438542849697,3.3166579035421555,2.15529880885186,0.576901031715705,baixa,5.0,1720110,Euro,2025-05-15,,Alemanha,Hungria,3,1,4,2.15,3.4,2.15,3.4,2.15,3.5,3.4,3-1,7.5,,,,0.5818215821956236,2
1720200.0,2.0,0.0,2.0,2.3,3.5,3.0,1.9998224542953973,2.992077590950348,2.3011134941532494,2.982768077877405,2.2878497811732554,0.5481335952848724,baixa,5.0,1720117,Euro,2025-05-15,,Albânia,Eslovênia,1,1,2,3.1,2.5,3.1,2.5,2.5,3.0,3.1,1-1,12.0,,,,0.5366598778004074,2
1720037.0,2.0,0.0,2.0,3.0,3.5,2.35,1.9997098989240127,2.3526114646490948,2.9946603421710307,2.3913744688646363,2.94918828785384,0.4558680892337536,baixa,5.0,1720124,Euro,2025-05-15,,Escócia,Polônia,0,1,1,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-1,8.5,,,,0.5395683453237411,2
1719397.0,1.0,2.0,3.0,2.7,3.4,2.6,0.0031589473993504,2.700227187974726,2.601622874120219,2.5960854343812403,2.693820891870189,0.49321086261980834,baixa,5.0,1720131,Euro,2025-05-15,,Hungria,Dinamarca,0,0,0,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-0,9.0,,,,0.5053593179049939,0
1719486.0,3.0,1.0,4.0,3.2,3.6,2.2,1.9987576604822044,3.1838932511792315,2.206387061277586,3.2354325782885813,2.188929008282108,0.43202416918429004,baixa,5.0,1720137,Euro,2025-05-15,,Albânia,Turquia,1,3,4,2.7,2.8,2.7,2.8,2.7,3.1,2.8,1-3,11.0,,,,0.5062982527427874,2
1720081.0,2.0,1.0,3.0,2.1,3.6,3.4,1.9995272373844657,2.1018083284846565,3.3956326636746184,3.4055463563803903,2.1029292869923224,0.5868596881959911,baixa,5.0,1720144,Euro,2025-05-15,,Hungria,Suíça,1,0,1,2.75,2.5,2.75,2.5,2.5,3.4,2.75,1-0,7.5,,,,0.5171890798786655,2
1719452.0,2.0,0.0,2.0,2.35,3.4,3.0,2.0000341567800883,2.99327556872471,2.350659973822374,2.989268360517376,2.326018712056753,0.5437797147385103,baixa,5.0,1720152,Euro,2025-05-15,,Croácia,Alemanha,0,0,0,2.55,2.7,2.55,2.7,2.7,3.5,2.55,0-0,7.0,,,,0.4896080760095012,2
1719995.0,0.0,1.0,1.0,2.25,3.5,3.2,0.002287237274435,3.1939375154725305,2.251454508209569,3.1520793758347674,2.245672639114425,0.5632730732635584,baixa,5.0,1720159,Euro,2025-05-15,,Turquia,Albânia,1,2,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,1-2,11.0,,,,0.5558055805580557,0
1719308.0,1.0,3.0,4.0,2.15,3.6,3.2,0.0032731751670126,2.157649267187069,3.1981462310825624,2.2460204134468102,3.2652058494892486,0.5723029839326702,baixa,5.0,1720166,Euro,2025-05-15,,Áustria,Espanha,2,1,3,2.7,2.55,2.55,2.7,2.7,3.5,2.55,2-1,7.0,,,,0.4896080760095012,0
1719879.0,1.0,1.0,2.0,2.15,3.5,3.4,0.998418901257756,3.3953179041784205,2.155401162362995,3.4038087442378533,2.150799932825783,0.5818215821956236,baixa,5.0,1720173,Euro,2025-05-15,,Sérvia,Itália,0,1,1,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-1,9.0,,,,0.5053593179049939,1
1720184.0,0.0,2.0,2.0,2.87,3.6,2.37,0.0030446922933977,2.3563185779400966,2.8663635530742004,2.39219165453972,2.8382207628574583,0.46493401750961394,baixa,5.0,1720180,Euro,2025-05-15,,Dinamarca,Portugal,1,1,2,2.7,2.62,2.7,2.62,2.62,3.4,2.7,1-1,8.0,,,,0.505404975757094,0
1720129.0,2.0,1.0,3.0,3.0,3.5,2.3,1.999414682013081,2.9879339828423275,2.3067826146962758,2.2972444259824734,2.942013653253169,0.4518664047151276,baixa,5.0,1720187,Euro,2025-05-15,,Ucrânia,Áustria,0,0,0,2.7,2.62,2.7,2.62,2.62,3.4,2.7,0-0,8.0,,,,0.505404975757094,2
1719554.0,3.0,2.0,5.0,2.55,3.25,2.87,1.9938662472971893,2.5534083981734024,2.8694524145243507,2.472594029567401,2.8037500811554623,0.520855475565003,baixa,5.0,1720194,Euro,2025-05-15,,Romênia,Suíça,0,0,0,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-0,6.5,,,,0.5013954230125189,2
1719449.0,3.0,2.0,5.0,1.95,3.75,3.75,1.9941996282945345,2.022962633856757,3.785760975187306,1.9538315554332624,3.744867269918875,0.6176470588235294,média,10.0,1720201,Euro,2025-05-15,,Ucrânia,Dinamarca,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,,,,0.494640682095006,2
1720227.0,2.0,2.0,4.0,2.15,3.4,3.4,0.996818721287419,2.1803414872230027,3.3780236286772807,2.1376822663373694,3.388900515343024,0.5811688311688311,baixa,5.0,1720208,Euro,2025-05-15,,Eslováquia,Albânia,0,2,2,2.75,2.7,2.75,2.7,2.7,3.2,2.75,0-2,10.0,,,,0.5032173738186205,1
1719571.0,1.0,0.0,1.0,2.6,3.2,2.87,1.9988598329336176,2.8708403158146965,2.5998371866668526,2.8833123847461546,2.608811403714133,0.5173035328046143,baixa,5.0,1720215,Euro,2025-05-15,,Ucrânia,Croácia,0,0,0,2.6,2.7,2.6,2.7,2.7,3.4,2.6,0-0,7.5,,,,0.4932108626198083,2
1719984.0,1.0,2.0,3.0,3.0,3.5,2.35,0.0028835279851174,2.991867334975528,2.3477866735885606,2.3909920014899027,2.954739874176951,0.4558680892337536,baixa,5.0,1720222,Euro,2025-05-15,,Albânia,Países Baixos,2,1,3,2.7,2.62,2.62,2.7,2.7,3.3,2.62,2-1,8.5,,,,0.494640682095006,0
1719480.0,3.0,0.0,3.0,1.76,3.8,4.5,2.005509896941816,2.030154977716343,4.169337147779712,4.468837347562071,1.853655853591888,0.6641856944619653,média,10.0,1719963,Euro,2025-05-15,,Portugal,Eslovênia,1,1,2,3.6,2.15,3.6,2.15,2.15,3.3,3.6,1-1,9.0,,,,0.5895564289724874,2
1720206.0,1.0,2.0,3.0,2.6,3.5,2.62,0.0028835279851174,2.6060971219189626,2.621438910298518,2.6022739808138136,2.6025420868919498,0.5013954230125189,baixa,5.0,1719970,Euro,2025-05-15,,Escócia,Ucrânia,0,2,2,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-2,7.5,,,,0.5422185430463576,0
1719907.0,1.0,0.0,1.0,2.5,3.2,3.0,1.9988598329336176,2.9940412475281044,2.5022770462678445,2.989521167212196,2.5201704655183588,0.5318725099601593,baixa,5.0,1719977,Euro,2025-05-15,,Bélgica,Turquia,0,4,4,2.35,3.1,2.35,3.1,2.35,3.4,3.1,0-4,8.0,,,,0.5493898895990703,2
1719455.0,1.0,0.0,1.0,2.3,3.6,3.0,1.9990715354183088,2.9930705026515594,2.3008178039054483,2.9826858055947327,2.2913861309004484,0.548498845265589,baixa,5.0,1719984,Euro,2025-05-15,,Geórgia,Países Baixos,1,2,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,1-2,7.0,,,,0.4558680892337536,2
1719996.0,3.0,1.0,4.0,2.3,3.5,3.1,1.998261140247635,2.2999443026438904,3.098172372786927,2.2446595208326365,3.0769317051088523,0.5537840952746832,baixa,5.0,1719990,Euro,2025-05-15,,Hungria,França,0,1,1,2.35,3.0,2.35,3.0,3.0,3.5,2.35,0-1,7.0,,,,0.4558680892337536,2
1719914.0,0.0,4.0,4.0,2.3,3.6,2.9,-0.0078366754941785,2.309567316922028,2.903546013012951,2.405266912783286,3.0561397379573707,0.5425364316660103,baixa,5.0,1719998,Euro,2025-05-15,,Países Baixos,Sérvia,1,0,1,3.0,2.4,3.0,2.4,2.4,3.4,3.0,1-0,7.5,,,,0.5399061032863849,0
1719339.0,0.0,1.0,1.0,2.7,3.4,2.6,0.0021477943712985,2.6027571985893028,2.6984876467685077,2.5960854343812403,2.700098943990062,0.49321086261980834,baixa,5.0,1720005,Euro,2025-05-15,,Turquia,Eslovênia,0,3,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,0-3,11.0,,,,0.5558055805580557,0
1720091.0,1.0,0.0,1.0,3.3,3.5,2.15,1.9987472775622328,2.148149584986237,3.301426131016422,2.1570767321198767,3.300729442786455,0.423098968284295,baixa,5.0,1720012,Euro,2025-05-15,,Sérvia,Inglaterra,1,2,3,2.9,2.45,2.45,2.9,2.9,3.4,2.45,1-2,7.5,,,,0.4697568689464321,2
1719348.0,1.0,0.0,1.0,2.8,3.4,2.55,1.998720390030481,2.5523467965169804,2.7975820761353747,2.54482754994575,2.79616493979168,0.4832214765100671,baixa,5.0,1720019,Euro,2025-05-15,,Suíça,Alemanha,2,1,3,2.75,2.45,2.45,2.75,2.75,3.5,2.45,2-1,6.5,,,,0.4789473684210527,2
1719310.0,1.0,1.0,2.0,2.25,3.5,3.1,0.998199539215798,3.098460304827712,2.252174457247473,3.1059636457983064,2.2505894087777345,0.5578793774319065,baixa,5.0,1720026,Euro,2025-05-15,,Eslovênia,Espanha,1,0,1,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-0,8.5,,,,0.4700121163166397,1
1720030.0,2.0,3.0,5.0,3.1,3.4,2.3,-0.0257915353656628,3.0900936030451684,2.3067826146962758,3.024457066245882,2.1910226527919683,0.4466457434287955,baixa,5.0,1720033,Euro,2025-05-15,,Portugal,Turquia,2,0,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,2-0,8.5,,,,0.5653531955790485,0
1719487.0,2.0,1.0,3.0,2.5,3.3,2.8,1.9995272373844657,2.5027839159878047,2.795808868511148,2.816542689294531,2.5116292551239905,0.5202123315639036,baixa,5.0,1720040,Euro,2025-05-15,,Geórgia,Romênia,1,2,3,2.7,2.6,2.6,2.7,2.7,3.4,2.6,1-2,7.5,,,,0.4932108626198083,2
1719640.0,1.0,0.0,1.0,2.6,3.5,2.62,1.9987472775622328,2.619041515049953,2.5997898748687214,2.5978146737654826,2.60006673467084,0.5013954230125189,baixa,5.0,1720045,Euro,2025-05-15,,Escócia,Eslováquia,0,2,2,3.2,2.25,3.2,2.25,2.25,3.5,3.2,0-2,7.5,,,,0.5632730732635584,2
1719320.0,2.0,0.0,2.0,2.25,3.2,3.4,1.9997955667636456,3.3977728616595995,2.252286937265131,3.3994339481090914,2.2529062230568475,0.5715118538670811,baixa,5.0,1720054,Euro,2025-05-15,,Espanha,Polônia,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,7.5,,,,0.5818215821956236,2
1719825.0,0.0,0.0,0.0,3.0,3.3,2.4,0.9992009559558808,2.4059116002073826,2.9968725108894065,2.4063199727916373,3.017323750522644,0.460431654676259,baixa,5.0,1720061,Euro,2025-05-15,,Hungria,Portugal,0,2,2,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-2,8.0,,,,0.4796163069544364,1
1719534.0,4.0,2.0,6.0,1.95,3.6,3.8,1.999445664466197,1.9552370431365855,3.797754857258943,1.942714366867168,3.750967324068878,0.6184631803628603,média,10.0,1720068,Euro,2025-05-15,,Polônia,Sérvia,1,2,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,1-2,10.0,,,,0.5032173738186205,2
1720224.0,2.0,1.0,3.0,2.7,3.3,2.62,1.999414682013081,2.7010140936723763,2.621168796408736,2.6153416037366606,2.7018138596817827,0.49464068209500606,baixa,5.0,1720075,Euro,2025-05-15,,Portugal,França,3,2,5,2.6,2.62,2.6,2.62,2.6,3.5,2.62,3-2,6.5,,,,0.5013954230125189,2
1720133.0,2.0,1.0,3.0,2.15,3.4,3.4,1.9995272373844657,2.150589542681812,3.3956326636746184,3.4015081740144764,2.1503461070891943,0.5811688311688311,baixa,5.0,1720082,Euro,2025-05-15,,Hungria,Eslováquia,1,1,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,1-1,8.5,,,,0.5653531955790485,2
1719601.0,0.0,2.0,2.0,2.3,3.3,3.2,0.0028485928327068,3.1951012913761825,2.302049138903488,3.152054137994221,2.293253611909217,0.5582124656997256,baixa,5.0,1720089,Euro,2025-05-15,,Ucrânia,Itália,2,2,4,2.8,2.5,2.8,2.5,2.8,3.4,2.5,2-2,8.0,,,,0.4796163069544364,0
1719998.0,1.0,0.0,1.0,2.4,3.4,3.0,1.9988598329336176,2.992775364037696,2.399922606598113,2.989506124518035,2.387015428113552,0.5399061032863849,baixa,5.0,1720096,Euro,2025-05-15,,Turquia,República Tcheca,1,0,1,3.1,2.4,3.1,2.4,2.4,3.2,3.1,1-0,10.0,,,,0.5447284345047924,2
1719734.0,1.0,0.0,1.0,2.3,3.3,3.2,1.9988598329336176,3.1944214882458333,2.301225481299061,3.1541386886164884,2.297603871191035,0.5582124656997256,baixa,5.0,1719823,Euro,2025-05-15,,República Tcheca,Eslovênia,4,1,5,2.45,3.2,2.45,3.2,2.45,3.1,3.2,4-1,11.0,,,,0.545848944981266,2
1719468.0,2.0,1.0,3.0,2.87,3.4,2.45,1.999414682013081,2.866778104651757,2.454602177691227,2.44219857006912,2.8684236178515548,0.47157586735404766,baixa,5.0,1719830,Euro,2025-05-15,,Bélgica,Croácia,2,0,2,2.9,2.37,2.9,2.37,2.37,3.5,2.9,2-0,7.0,,,,0.5366340153250652,2
1720024.0,0.0,0.0,0.0,2.4,3.5,2.87,0.9993135113272656,2.869513557021928,2.3999064861604507,2.8639784299047357,2.3894647818696546,0.5324675324675325,baixa,5.0,1719837,Euro,2025-05-15,,Dinamarca,Inglaterra,1,1,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,1-1,7.5,,,,0.4794520547945206,1
1719963.0,1.0,1.0,2.0,2.15,3.3,3.6,0.998418901257756,3.606694903028822,2.155808839756608,3.5999736852126567,2.155445850805051,0.5895564289724874,baixa,5.0,1719844,Euro,2025-05-15,,Suíça,Áustria,1,3,4,2.45,2.8,2.45,2.8,2.45,3.5,2.8,1-3,7.5,,,,0.5242718446601942,1
1719992.0,2.0,1.0,3.0,2.75,3.5,2.5,1.999414682013081,2.748562603239713,2.502524073170154,2.505380586067489,2.741941566750769,0.48267326732673277,baixa,5.0,1719851,Euro,2025-05-15,,Países Baixos,Croácia,2,0,2,2.8,2.45,2.8,2.45,2.45,3.5,2.8,2-0,6.5,,,,0.5242718446601942,2
1719567.0,0.0,0.0,0.0,2.2,3.3,3.4,0.9993135113272656,3.3987097739045966,2.2009158765334136,3.396960121544718,2.202880960115454,0.576271186440678,baixa,5.0,1719858,Euro,2025-05-15,,Turquia,França,1,1,2,2.45,2.9,2.45,2.9,2.9,3.4,2.45,1-1,7.5,,,,0.4697568689464321,1
1719788.0,0.0,1.0,1.0,2.3,3.4,3.1,0.002287237274435,3.1001715459642365,2.301345771262074,3.112964006113165,2.293984880945432,0.5533542565712045,baixa,5.0,1719865,Euro,2025-05-15,,Espanha,Geórgia,2,0,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,2-0,7.5,,,,0.6184631803628603,0
1719429.0,2.0,2.0,4.0,1.95,3.6,3.8,0.9980254360774804,1.9513443363070653,3.7961669246702177,1.9344464176135725,3.733408374878288,0.6184631803628603,média,10.0,1719873,Euro,2025-05-15,,Escócia,República Tcheca,1,0,1,2.9,2.5,2.9,2.5,2.5,3.3,2.9,1-0,9.0,,,,0.5263262863980853,1
1719961.0,1.0,2.0,3.0,2.87,3.5,2.4,0.0028835279851174,2.8649016860357213,2.40440749036372,2.3909920014899027,2.867552023955946,0.4675324675324675,baixa,5.0,1719879,Euro,2025-05-15,,França,Turquia,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,8.0,,,,0.5818215821956236,0
1719967.0,0.0,1.0,1.0,2.37,3.4,3.0,0.002287237274435,2.993764481272692,2.3705146998435933,2.989506124518035,2.3637491459668536,0.5422185430463576,baixa,5.0,1719885,Euro,2025-05-15,,Inglaterra,Croácia,2,1,3,2.2,3.2,3.2,2.2,2.2,3.6,3.2,2-1,7.0,,,,0.56797583081571,0
1719834.0,1.0,2.0,3.0,2.5,3.5,2.75,0.0026874285244265,2.4996977478829283,2.750170645031577,2.71111875461066,2.518866048912031,0.5173267326732675,baixa,5.0,1719894,Euro,2025-05-15,,Geórgia,Polônia,2,0,2,2.62,2.75,2.62,2.75,2.75,3.25,2.62,2-0,9.0,,,,0.4914326269897597,0
1719433.0,2.0,0.0,2.0,2.1,3.6,3.3,2.000291745043325,3.298403734142815,2.10163810712171,3.318950387685547,2.104025115298937,0.5819112627986349,baixa,5.0,1719900,Euro,2025-05-15,,Áustria,Romênia,1,1,2,3.1,2.3,3.1,2.3,2.3,3.5,3.1,1-1,7.5,,,,0.5537840952746832,2
1719815.0,0.0,2.0,2.0,2.5,3.3,2.8,0.0028485928327068,2.7997266610928384,2.501930354507497,2.81678045329519,2.5196571082466725,0.5202123315639036,baixa,5.0,1719907,Euro,2025-05-15,,Ucrânia,Eslovênia,1,0,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,1-0,10.0,,,,0.5318725099601593,0
1719895.0,2.0,2.0,4.0,2.2,3.5,3.2,0.996818721287419,2.204981927986748,3.1981462310825624,2.2631420223389265,3.2262442232701343,0.5674633770239014,baixa,5.0,1719914,Euro,2025-05-15,,Inglaterra,Espanha,0,4,4,2.3,2.9,2.3,2.9,2.3,3.6,2.9,0-4,6.0,,,,0.5425364316660103,1
1719739.0,0.0,1.0,1.0,2.75,3.5,2.5,0.0021746819030501,2.501337068504456,2.74818404311193,2.503178016526592,2.7549112689115693,0.48267326732673277,baixa,5.0,1719921,Euro,2025-05-15,,Eslováquia,Portugal,1,1,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,1-1,7.5,,,,0.4466457434287955,0
1720177.0,0.0,3.0,3.0,2.3,3.5,3.0,-0.0104350586021761,2.310167124489522,2.9992942137781125,2.9820552446297723,2.3011697388824,0.5481335952848724,baixa,5.0,1719928,Euro,2025-05-15,,Croácia,Itália,1,3,4,2.55,2.75,2.55,2.75,2.55,3.4,2.75,1-3,7.5,,,,0.5135823429541597,0
1720144.0,1.0,0.0,1.0,2.5,3.4,2.75,1.9988598329336176,2.745493023952739,2.5022297344697133,2.7249888855460904,2.511366791474773,0.5171890798786655,baixa,5.0,1719935,Euro,2025-05-15,,Sérvia,Escócia,0,0,0,3.0,2.37,3.0,2.37,2.37,3.3,3.0,0-0,8.5,,,,0.5418629938383472,2
1719753.0,1.0,0.0,1.0,2.4,3.1,3.2,1.9988598329336176,3.1952576252562954,2.400473086570652,3.150348319418229,2.399772915813617,0.549520766773163,baixa,5.0,1719942,Euro,2025-05-15,,França,Albânia,0,0,0,3.8,2.02,3.8,2.02,2.02,3.4,3.8,0-0,8.5,,,,0.6101806000582581,2
1719682.0,2.0,1.0,3.0,2.15,3.5,3.3,1.9995272373844657,2.1512215380661086,3.2965438542849697,3.3166579035421555,2.15529880885186,0.576901031715705,baixa,5.0,1719948,Euro,2025-05-15,,Escócia,Hungria,1,3,4,2.45,2.87,2.45,2.87,2.45,3.4,2.87,1-3,8.0,,,,0.5284241326459523,2
1720045.0,0.0,2.0,2.0,2.25,3.5,3.2,0.0028485928327068,3.192936871217761,2.25175019845737,3.152461843209501,2.2478125721635944,0.5632730732635584,baixa,5.0,1719956,Euro,2025-05-15,,República Tcheca,Suíça,1,0,1,2.8,2.55,2.8,2.55,2.55,3.3,2.8,1-0,8.5,,,,0.5166364186327888,0
1719340.0,2.0,2.0,4.0,2.37,3.25,3.1,0.9970941407016518,2.371662480896801,3.098374866834466,2.362936924832296,3.0820220932376565,0.5472148699476607,baixa,5.0,1719683,Euro,2025-05-15,,Sérvia,Romênia,2,2,4,2.3,3.1,2.3,3.1,2.3,3.4,3.1,2-2,8.0,,,,0.5533542565712045,1
1720219.0,1.0,1.0,2.0,3.5,3.6,2.05,0.998306345886371,2.171931313704597,3.3677862525984783,2.1023355842219518,3.390382931548251,0.40388510403240657,baixa,5.0,1719690,Euro,2025-05-15,,Eslováquia,Espanha,0,2,2,2.25,3.1,2.25,3.1,3.1,3.5,2.25,0-2,7.0,,,,0.4421206225680933,1
1719369.0,2.0,1.0,3.0,3.8,3.75,1.93,1.9993877944813288,3.746335755153082,1.9343391763900384,1.9616305176739588,3.507628335485161,0.3783460264038999,fraca,0.0,1719696,Euro,2025-05-15,,Áustria,Alemanha,2,1,3,2.8,2.5,2.5,2.8,2.8,3.5,2.5,2-1,7.5,,,,0.4794520547945206,2
1719890.0,1.0,0.0,1.0,3.0,3.5,2.35,1.9987472775622328,2.351054510623514,2.9952409657045145,2.3909920014899027,2.9564827874083206,0.4558680892337536,baixa,5.0,1719703,Euro,2025-05-15,,Polônia,Turquia,2,1,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,2-1,10.0,,,,0.5032173738186205,2
1719873.0,1.0,0.0,1.0,2.5,3.3,2.9,1.9988598329336176,2.8999185307576965,2.5021342436889187,2.909285981340287,2.5165051751216345,0.5263262863980853,baixa,5.0,1719711,Euro,2025-05-15,,Itália,Países Baixos,1,0,1,2.9,2.37,2.9,2.37,2.37,3.5,2.9,1-0,7.0,,,,0.5366340153250652,2
