Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
1719655.0,2.0,3.0,5.0,2.3,3.5,3.0,0.0039325054857418,2.3006343438898904,2.999476547921351,2.3077050841384947,3.012421093456493,0.5481335952848724,baixa,5.0,1720103,Euro,2025-05-15,,Geórgia,Itália,1,2,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,1-2,8.5,,,,0.4466457434287955,0
1719436.0,1.0,2.0,3.0,2.6,3.4,2.7,0.001612349659146,2.600044625273134,2.70022599007623,2.6982119923740018,2.6017001482372044,0.5067891373801916,baixa,5.0,1720110,Euro,2025-05-15,,Alemanha,Hungria,3,1,4,2.15,3.4,2.15,3.4,2.15,3.5,3.4,3-1,7.5,,,,0.5818215821956236,0
1720213.0,2.0,0.0,2.0,2.2,3.6,3.1,2.000669952586512,3.0999788620268407,2.2034882259327744,3.088779638103619,2.2003538213114675,0.5625482625482626,baixa,5.0,1720117,Euro,2025-05-15,,Albânia,Eslovênia,1,1,2,3.1,2.5,3.1,2.5,2.5,3.0,3.1,1-1,12.0,,,,0.5366598778004074,2
1720121.0,0.0,0.0,0.0,3.3,3.5,2.15,0.9997401768556164,2.151791857399834,3.297929541966829,2.151275376200473,3.303542109399276,0.423098968284295,baixa,5.0,1720124,Euro,2025-05-15,,Escócia,Polônia,0,1,1,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-1,8.5,,,,0.5395683453237411,1
1719927.0,0.0,1.0,1.0,2.35,3.1,3.3,0.001060296481868,3.299558923473893,2.3507308499107604,3.3186876124857294,2.343763444624406,0.5582706766917294,baixa,5.0,1720131,Euro,2025-05-15,,Hungria,Dinamarca,0,0,0,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-0,9.0,,,,0.5053593179049939,0
1719498.0,2.0,1.0,3.0,2.45,3.4,2.9,1.9986754442420127,2.4496020145563464,2.899914932322958,2.884840904649258,2.4854678612218994,0.5302431310535678,baixa,5.0,1720137,Euro,2025-05-15,,Albânia,Turquia,1,3,4,2.7,2.8,2.7,2.8,2.7,3.1,2.8,1-3,11.0,,,,0.5062982527427874,2
1719308.0,1.0,3.0,4.0,2.15,3.6,3.2,0.0045694100356727,2.150221361805866,3.1974370083496715,2.1958112663612974,3.216390772860397,0.5723029839326702,baixa,5.0,1720144,Euro,2025-05-15,,Hungria,Suíça,1,0,1,2.75,2.5,2.75,2.5,2.5,3.4,2.75,1-0,7.5,,,,0.5171890798786655,0
1719366.0,1.0,1.0,2.0,2.25,3.2,3.4,0.999847827528226,3.3993103219041028,2.25185629808633,3.401859903064994,2.249156845090878,0.5715118538670811,baixa,5.0,1720152,Euro,2025-05-15,,Croácia,Alemanha,0,0,0,2.55,2.7,2.55,2.7,2.7,3.5,2.55,0-0,7.0,,,,0.4896080760095012,1
1719952.0,2.0,1.0,3.0,1.83,3.75,4.33,1.998675444242013,1.9392181437067,4.060891395588683,4.320661216926641,1.832454207024292,0.6510931894442671,média,10.0,1720159,Euro,2025-05-15,,Turquia,Albânia,1,2,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,1-2,11.0,,,,0.5558055805580557,2
1719546.0,1.0,1.0,2.0,2.5,3.5,2.75,0.9998132373725926,2.7496484064532507,2.50006916194877,2.714444780585332,2.487832840031404,0.5173267326732675,baixa,5.0,1720166,Euro,2025-05-15,,Áustria,Espanha,2,1,3,2.7,2.55,2.55,2.7,2.7,3.5,2.55,2-1,7.0,,,,0.4896080760095012,1
1719435.0,2.0,2.0,4.0,2.2,3.25,3.5,0.9993479218055836,2.200566419530265,3.4949264507734616,2.204123219258113,3.507768524062239,0.5805529075309818,baixa,5.0,1720173,Euro,2025-05-15,,Sérvia,Itália,0,1,1,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-1,9.0,,,,0.5053593179049939,1
1719452.0,2.0,0.0,2.0,2.35,3.4,3.0,2.0007045427421453,2.999284894229925,2.350516334182583,2.99928653742533,2.3403712504238,0.5437797147385103,baixa,5.0,1720180,Euro,2025-05-15,,Dinamarca,Portugal,1,1,2,2.7,2.62,2.7,2.62,2.62,3.4,2.7,1-1,8.0,,,,0.505404975757094,2
1719905.0,3.0,0.0,3.0,2.25,3.3,3.3,2.00512352525923,2.2500654487525837,3.2969247102273007,3.316295225173348,2.251224714987237,0.5673076923076923,baixa,5.0,1720187,Euro,2025-05-15,,Ucrânia,Áustria,0,0,0,2.7,2.62,2.7,2.62,2.62,3.4,2.7,0-0,8.0,,,,0.505404975757094,2
1719388.0,2.0,1.0,3.0,2.5,3.5,2.75,1.998710034397646,2.5009338392998943,2.750476925953336,2.714695028876823,2.487832840031404,0.5173267326732675,baixa,5.0,1720194,Euro,2025-05-15,,Romênia,Suíça,0,0,0,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-0,6.5,,,,0.5013954230125189,2
1719505.0,0.0,0.0,0.0,2.3,3.2,3.4,0.9997401768556164,3.399429154275007,2.3008588677552475,3.405147594977769,2.296999161930333,0.5675364543361474,baixa,5.0,1720201,Euro,2025-05-15,,Ucrânia,Dinamarca,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,,,,0.494640682095006,1
1719347.0,2.0,0.0,2.0,2.37,3.4,3.0,2.0007045427421453,2.999284894229925,2.370133748537402,2.99882172393876,2.368478219544515,0.5422185430463576,baixa,5.0,1720208,Euro,2025-05-15,,Eslováquia,Albânia,0,2,2,2.75,2.7,2.75,2.7,2.7,3.2,2.75,0-2,10.0,,,,0.5032173738186205,2
1719590.0,0.0,0.0,0.0,2.7,3.4,2.6,0.9997401768556164,2.6013412545297614,2.699186815794319,2.612496215427264,2.7064285427002086,0.49321086261980834,baixa,5.0,1720215,Euro,2025-05-15,,Ucrânia,Croácia,0,0,0,2.6,2.7,2.6,2.7,2.7,3.4,2.6,0-0,7.5,,,,0.4932108626198083,1
1720075.0,3.0,2.0,5.0,2.6,3.5,2.62,1.998676569067356,2.600222000003493,2.620676128304668,2.655037681760419,2.644743259555455,0.5013954230125189,baixa,5.0,1720222,Euro,2025-05-15,,Albânia,Países Baixos,2,1,3,2.7,2.62,2.62,2.7,2.7,3.3,2.62,2-1,8.5,,,,0.494640682095006,2
