Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1720140,0,2,2,2.25,3.5,3.2
1719865,2,0,2,1.95,3.6,3.8
1719476,0,0,0,2.45,3.3,2.9
1719802,4,0,4,2.62,3.4,2.7
1719357,1,1,2,2.25,3.5,3.1
1720119,1,1,2,3.1,3.5,2.3
1719785,3,1,4,2.3,3.6,3.0
1719486,3,1,4,3.2,3.6,2.2
1719445,1,0,1,2.37,3.4,3.0
1719598,0,0,0,2.4,3.25,3.1
1719677,1,2,3,2.15,3.4,3.5
1719828,0,0,0,2.05,3.4,3.75
1719540,2,1,3,2.5,3.4,2.8
1719757,2,0,2,2.25,3.4,3.25
1719459,2,0,2,2.15,3.4,3.4
1719554,3,2,5,2.55,3.25,2.87
1720003,0,0,0,3.2,3.5,2.2
1719281,2,2,4,3.1,3.5,2.25
1720087,0,0,0,2.62,3.5,2.55
1719760,0,1,1,2.2,3.5,3.3
1719341,3,0,3,2.3,3.5,3.0
1719315,2,1,3,2.62,3.3,2.75
1719839,2,1,3,2.4,3.3,3.0
1719863,1,0,1,3.1,3.4,2.3
1719572,3,0,3,2.9,3.3,2.45
1719371,1,1,2,2.2,3.5,3.3
1719279,1,1,2,2.4,3.5,2.87
1719694,3,1,4,2.5,3.2,3.0
1720051,0,2,2,2.35,3.4,3.0
1719851,2,0,2,2.45,3.5,2.8
1720196,1,0,1,2.35,3.5,2.9
1719996,3,1,4,2.3,3.5,3.1
1719893,2,1,3,2.25,3.5,3.1
1719396,1,3,4,3.0,3.4,2.37
1720129,2,1,3,3.0,3.5,2.3
1719897,4,0,4,2.35,3.5,2.9
1719292,0,2,2,2.3,3.5,3.0
1719925,3,0,3,3.0,3.4,2.37
1719981,1,1,2,2.9,3.6,2.3
1719394,2,3,5,2.15,3.6,3.25
1719998,1,0,1,2.4,3.4,3.0
1719820,1,3,4,2.62,3.5,2.6
1719497,1,0,1,2.8,3.5,2.5
1719725,0,3,3,2.6,3.5,2.62
1719335,0,1,1,2.37,3.6,2.87
1719657,3,1,4,2.1,3.6,3.4
1719727,2,2,4,2.6,3.5,2.7
1719276,2,0,2,2.05,3.75,3.4
1719603,1,2,3,2.3,3.6,3.0
1719417,1,2,3,2.6,3.5,2.62
1720206,1,2,3,2.6,3.5,2.62
1719692,4,1,5,2.1,3.4,3.5
1719905,3,0,3,2.25,3.3,3.3
1719269,0,1,1,2.25,3.3,3.3
1719790,2,1,3,2.15,3.5,3.3
1720227,2,2,4,2.15,3.4,3.4
1720133,2,1,3,2.15,3.4,3.4
1719873,1,0,1,2.5,3.3,2.9
1719922,1,1,2,2.75,3.5,2.5
1719782,0,2,2,2.2,3.3,3.4
1719451,1,0,1,2.1,3.6,3.4
1719441,4,2,6,2.9,3.25,2.5
1719490,0,1,1,2.0,3.6,3.6
1719809,1,0,1,2.75,3.2,2.7
1719466,1,2,3,2.8,3.4,2.5
1719306,0,1,1,2.25,3.3,3.3
1719675,1,1,2,2.02,3.6,3.6
1719871,1,0,1,1.85,3.75,4.2
1719364,0,0,0,2.1,3.4,3.5
1720218,1,2,3,2.1,3.4,3.5
1720017,2,0,2,3.1,3.6,2.2
1719347,2,0,2,2.37,3.4,3.0
1719449,3,2,5,1.95,3.75,3.75
1720171,0,1,1,2.87,3.4,2.45
1719517,1,1,2,2.7,3.3,2.62
1720149,2,1,3,2.1,3.6,3.3
1719841,1,1,2,2.55,3.25,2.87
1719750,2,1,3,2.87,3.5,2.4
1720178,3,1,4,2.8,3.3,2.55
1719671,2,0,2,2.6,3.4,2.7
1719776,1,2,3,2.7,3.4,2.6
1719537,1,2,3,2.87,3.4,2.45
1720040,1,2,3,2.7,3.4,2.6
1719567,0,0,0,2.2,3.3,3.4
1719948,1,3,4,2.45,3.4,2.87
1720220,2,0,2,2.05,3.4,3.75
1719662,1,1,2,2.4,3.2,3.1
1719680,0,0,0,1.83,3.75,4.33
1720063,3,2,5,2.6,3.5,2.62
1719953,3,2,5,2.4,3.2,3.1
1719472,2,0,2,2.2,3.6,3.1
1720103,1,2,3,3.1,3.4,2.3
1720185,1,0,1,2.7,3.4,2.6
1720109,1,1,2,2.9,3.3,2.45
1720058,1,3,4,2.5,3.5,2.75
1720037,2,0,2,3.0,3.5,2.35
1719313,1,0,1,2.8,3.3,2.55
1719659,0,1,1,2.15,3.6,3.25
1719716,1,1,2,2.7,3.6,2.55
1720068,1,2,3,2.7,3.2,2.75
1720038,4,2,6,3.5,3.6,2.05
1719582,2,1,3,2.55,3.25,2.87
1720131,0,0,0,2.62,3.3,2.7
1719807,0,3,3,2.1,3.6,3.4
1719965,0,1,1,2.8,3.4,2.55
1719753,1,0,1,2.4,3.1,3.2
1719914,0,4,4,2.3,3.6,2.9
1720065,2,1,3,2.4,3.3,3.0
1720107,1,0,1,1.98,3.5,4.0
1719581,0,0,0,2.7,3.3,2.62
