Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719666,2,1,3,2.6,3.5,2.7
1720000,0,0,0,2.3,3.5,3.1
1719886,2,2,4,2.15,3.4,3.4
1719571,1,0,1,2.6,3.2,2.87
1719462,0,2,2,2.55,3.3,2.8
1719774,0,3,3,2.7,3.4,2.6
1719406,0,0,0,2.4,3.25,3.1
1719263,0,2,2,1.76,3.8,4.33
1720049,0,1,1,1.76,3.8,4.5
1719657,3,1,4,2.1,3.6,3.4
1719821,1,3,4,2.45,3.4,2.9
1720072,2,4,6,3.0,3.3,2.4
1719319,1,1,2,3.0,3.3,2.4
1720086,1,1,2,2.62,3.3,2.7
1719796,1,0,1,2.37,3.6,2.87
1719694,3,1,4,2.5,3.2,3.0
1720122,0,0,0,1.9,3.6,4.0
1720163,2,2,4,2.25,3.4,3.2
1719932,1,0,1,2.35,3.6,2.87
1719587,0,0,0,1.95,3.6,3.8
1719630,3,1,4,1.85,3.6,4.2
1720152,0,0,0,2.7,3.5,2.55
1720058,1,3,4,2.5,3.5,2.75
1719364,0,0,0,2.1,3.4,3.5
1719525,3,2,5,2.35,3.3,3.1
1719443,1,2,3,2.4,3.5,2.87
1719646,2,2,4,2.37,3.4,3.0
1719420,0,1,1,2.9,3.4,2.45
1719609,2,0,2,2.7,3.4,2.6
1719920,1,0,1,1.95,3.5,4.0
1719341,3,0,3,2.3,3.5,3.0
1719515,1,1,2,1.98,3.5,3.8
1720011,0,1,1,2.7,3.5,2.55
1720215,0,0,0,2.7,3.4,2.6
1720159,1,2,3,2.35,3.1,3.25
1719939,1,1,2,3.0,3.3,2.4
1719914,0,4,4,2.3,3.6,2.9
1720170,3,1,4,2.5,3.5,2.75
1719519,1,2,3,2.02,3.4,3.8
1720044,0,1,1,2.1,3.5,3.5
1719584,0,2,2,2.4,3.3,3.0
1719410,1,4,5,3.2,3.5,2.2
1719577,1,0,1,2.4,3.2,3.1
1719332,3,3,6,1.95,3.6,3.8
1720131,0,0,0,2.62,3.3,2.7
1719458,3,2,5,2.9,3.6,2.35
1719837,1,1,2,2.8,3.5,2.5
1719348,1,0,1,2.8,3.4,2.55
1720121,0,0,0,3.3,3.5,2.15
1719325,1,1,2,2.6,3.2,2.87
1719692,4,1,5,2.1,3.4,3.5
1719438,1,0,1,2.3,3.5,3.0
1719289,0,3,3,2.1,3.6,3.4
1719373,3,2,5,2.35,3.5,2.9
1720100,1,0,1,2.45,3.3,2.9
1719897,4,0,4,2.35,3.5,2.9
1719786,1,1,2,3.4,3.5,2.1
1720177,0,3,3,2.3,3.5,3.0
1719534,4,2,6,1.95,3.6,3.8
1720081,2,1,3,2.1,3.6,3.4
1719839,2,1,3,2.4,3.3,3.0
1719354,1,0,1,2.35,3.1,3.25
1720198,1,0,1,2.05,3.5,3.6
1719273,1,1,2,2.6,3.5,2.7
1719523,0,0,0,3.1,3.5,2.3
1719343,0,1,1,2.9,3.25,2.5
1719794,0,3,3,2.5,3.3,2.8
1719511,1,2,3,2.45,3.5,2.87
1719279,1,1,2,2.4,3.5,2.87
1719340,2,2,4,2.37,3.25,3.1
1719885,2,1,3,2.2,3.6,3.2
1719954,1,3,4,2.6,3.4,2.7
1720210,0,3,3,2.2,3.4,3.3
1719304,2,1,3,1.95,3.6,3.8
1720091,1,0,1,3.3,3.5,2.15
1719620,1,1,2,2.45,3.5,2.8
1720137,1,3,4,2.7,3.1,2.8
1719291,0,1,1,2.1,3.5,3.5
1719480,3,0,3,1.76,3.8,4.5
1719447,0,1,1,2.55,3.3,2.8
1719542,1,1,2,2.0,3.6,3.75
1719424,0,0,0,2.3,3.4,3.1
1719757,2,0,2,2.25,3.4,3.25
1719739,0,1,1,2.75,3.5,2.5
1719832,0,1,1,2.0,3.5,3.75
1719655,2,3,5,2.3,3.5,3.0
1719853,1,0,1,2.3,3.4,3.1
1719755,0,1,1,2.3,3.6,3.0
1720084,3,3,6,2.45,3.5,2.8
1719869,1,1,2,2.35,3.6,2.9
1719490,0,1,1,2.0,3.6,3.6
1720144,1,0,1,2.5,3.4,2.75
1719339,0,1,1,2.7,3.4,2.6
1719612,0,1,1,2.4,3.3,3.0
1719636,3,0,3,1.95,3.6,3.8
1719581,0,0,0,2.7,3.3,2.62
1719685,1,0,1,2.55,3.6,2.62
1719505,0,0,0,2.3,3.2,3.4
1719433,2,0,2,2.1,3.6,3.3
1720030,2,3,5,3.1,3.4,2.3
1720205,2,0,2,2.05,3.5,3.6
1719427,1,0,1,2.15,3.5,3.4
1719394,2,3,5,2.15,3.6,3.25
1719769,2,0,2,2.0,3.6,3.75
1719396,1,3,4,3.0,3.4,2.37
1720220,2,0,2,2.05,3.4,3.75
1719907,1,0,1,2.5,3.2,3.0
1719617,0,2,2,3.1,3.4,2.3
1719287,3,0,3,2.62,3.3,2.75
1720021,1,0,1,2.75,3.25,2.62
