Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE,OUTCOME
1719329,Euro,2025-05-15,1900-01-01 22:29:00,Eslováquia,Albânia,1,2,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,1-2,10.0,2025-05-15 00:55:00,22,29,0.5032173738186205,0
1719335,Euro,2025-05-15,1900-01-01 22:32:00,Alemanha,Espanha,0,1,1,2.87,2.37,2.87,2.37,2.37,3.6,2.87,0-1,6.5,2025-05-15 00:55:00,22,32,0.5350659824903861,0
1719343,Euro,2025-05-15,1900-01-01 22:35:00,Eslovênia,Portugal,0,1,1,2.5,2.9,2.5,2.9,2.9,3.25,2.5,0-1,9.0,2025-05-15 00:55:00,22,35,0.4737903225806452,0
1719350,Euro,2025-05-15,1900-01-01 22:38:00,República Tcheca,Croácia,1,0,1,2.75,2.62,2.75,2.62,2.62,3.3,2.75,1-0,8.5,2025-05-15 00:55:00,22,38,0.5086054721977052,2
1719357,Euro,2025-05-15,1900-01-01 22:41:00,Bélgica,Escócia,1,1,2,3.1,2.25,3.1,2.25,2.25,3.5,3.1,1-1,7.0,2025-05-15 00:55:00,22,41,0.5578793774319065,1
1719363,Euro,2025-05-15,1900-01-01 22:44:00,Suíça,Polônia,1,1,2,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-1,8.0,2025-05-15 00:55:00,22,44,0.5533542565712045,1
1719371,Euro,2025-05-15,1900-01-01 22:47:00,Portugal,Escócia,1,1,2,3.3,2.2,3.3,2.2,2.2,3.5,3.3,1-1,7.5,2025-05-15 00:55:00,22,47,0.5726141078838175,1
1719378,Euro,2025-05-15,1900-01-01 22:50:00,Itália,Croácia,2,1,3,2.37,3.0,3.0,2.37,2.37,3.4,3.0,2-1,7.5,2025-05-15 00:55:00,22,50,0.5422185430463576,2
1719385,Euro,2025-05-15,1900-01-01 22:53:00,Eslovênia,Inglaterra,0,1,1,2.3,3.1,2.3,3.1,3.1,3.4,2.3,0-1,8.5,2025-05-15 00:55:00,22,53,0.4466457434287955,0
1719392,Euro,2025-05-15,1900-01-01 22:56:00,Espanha,Países Baixos,0,0,0,3.0,2.3,3.0,2.3,2.3,3.6,3.0,0-0,6.0,2025-05-15 00:55:00,22,56,0.548498845265589,1
1719399,Euro,2025-05-15,1900-01-01 22:59:00,Geórgia,Suíça,0,3,3,2.87,2.45,2.45,2.87,2.87,3.4,2.45,0-3,7.5,2025-05-15 00:55:00,22,59,0.4715758673540476,0
1720100,Copa,2025-05-15,1900-01-01 04:01:00,Japão,Marrocos,1,0,1,2.9,2.45,2.9,2.45,2.45,3.3,2.9,1-0,8.5,2025-05-15 00:56:00,4,1,0.5299878836833603,2
1720109,Copa,2025-05-15,1900-01-01 04:04:00,Austrália,Senegal,1,1,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-1,8.5,2025-05-15 00:56:00,4,4,0.4700121163166397,1
1720114,Copa,2025-05-15,1900-01-01 04:07:00,Argentina,Gana,0,2,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,0-2,7.5,2025-05-15 00:56:00,4,7,0.6184631803628603,0
1720121,Copa,2025-05-15,1900-01-01 04:10:00,País de Gales,Inglaterra,0,0,0,2.15,3.3,2.15,3.3,3.3,3.5,2.15,0-0,7.5,2025-05-15 00:56:00,4,10,0.423098968284295,1
1720128,Copa,2025-05-15,1900-01-01 04:13:00,Países Baixos,Canadá,2,1,3,2.0,3.75,3.75,2.0,2.0,3.5,3.75,2-1,7.5,2025-05-15 00:56:00,4,13,0.6108597285067873,2
1720135,Copa,2025-05-15,1900-01-01 04:16:00,Arábia Saudita,Uruguai,1,1,2,2.3,3.0,2.3,3.0,3.0,3.5,2.3,1-1,7.0,2025-05-15 00:56:00,4,16,0.4518664047151276,1
1720143,Copa,2025-05-15,1900-01-01 04:19:00,Países Baixos,Marrocos,3,1,4,2.1,3.5,2.1,3.5,2.1,3.5,3.5,3-1,7.5,2025-05-15 00:56:00,4,19,0.590909090909091,2
1720148,Copa,2025-05-15,1900-01-01 04:22:00,Gana,Bélgica,1,2,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,1-2,7.5,2025-05-15 00:56:00,4,22,0.4466457434287955,0
1720156,Copa,2025-05-15,1900-01-01 04:25:00,Equador,Suíça,3,1,4,2.6,2.7,2.6,2.7,2.6,3.5,2.7,3-1,7.0,2025-05-15 00:56:00,4,25,0.5068439577630035,2
1720164,Copa,2025-05-15,1900-01-01 04:28:00,França,Espanha,1,2,3,2.37,2.87,2.87,2.37,2.37,3.6,2.87,1-2,6.5,2025-05-15 00:56:00,4,28,0.5350659824903861,0
1720170,Copa,2025-05-15,1900-01-01 04:31:00,Arábia Saudita,Costa Rica,3,1,4,2.5,2.75,2.5,2.75,2.5,3.5,2.75,3-1,7.0,2025-05-15 00:56:00,4,31,0.5173267326732675,2
1720177,Copa,2025-05-15,1900-01-01 04:34:00,França,Alemanha,0,3,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,0-3,7.0,2025-05-15 00:56:00,4,34,0.5481335952848724,0
1720184,Copa,2025-05-15,1900-01-01 04:37:00,Dinamarca,Brasil,0,2,2,2.37,2.87,2.37,2.87,2.87,3.6,2.37,0-2,6.5,2025-05-15 00:56:00,4,37,0.4649340175096139,0
1720191,Copa,2025-05-15,1900-01-01 04:40:00,Qatar,Sérvia,2,4,6,2.87,2.6,2.87,2.6,2.87,3.2,2.6,2-4,10.0,2025-05-15 00:56:00,4,40,0.4826964671953857,0
1720200,Copa,2025-05-15,1900-01-01 04:43:00,Dinamarca,Polônia,2,0,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,2-0,7.5,2025-05-15 00:56:00,4,43,0.5481335952848724,2
1720205,Copa,2025-05-15,1900-01-01 04:46:00,Uruguai,Costa Rica,2,0,2,3.6,2.05,3.6,2.05,2.05,3.5,3.6,2-0,7.5,2025-05-15 00:56:00,4,46,0.5998895231080832,2
1720212,Copa,2025-05-15,1900-01-01 04:49:00,França,Portugal,1,0,1,3.1,2.25,3.1,2.25,2.25,3.6,3.1,1-0,6.5,2025-05-15 00:56:00,4,49,0.5583190394511148,2
1720220,Copa,2025-05-15,1900-01-01 04:52:00,Croácia,Coreia do Sul,2,0,2,3.75,2.05,3.75,2.05,2.05,3.4,3.75,2-0,9.0,2025-05-15 00:56:00,4,52,0.6054455897108456,2
1720226,Copa,2025-05-15,1900-01-01 04:55:00,Tunísia,Inglaterra,1,2,3,3.4,2.1,2.1,3.4,3.4,3.5,2.1,1-2,7.0,2025-05-15 00:56:00,4,55,0.4137931034482759,0
1719961,Copa,2025-05-15,1900-01-01 03:01:00,Marrocos,Portugal,1,2,3,2.87,2.4,2.4,2.87,2.87,3.5,2.4,1-2,7.0,2025-05-15 00:56:00,3,1,0.4675324675324675,0
1719967,Copa,2025-05-15,1900-01-01 03:04:00,País de Gales,Tunísia,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,8.5,2025-05-15 00:56:00,3,4,0.5422185430463576,0
1719973,Copa,2025-05-15,1900-01-01 03:07:00,Suíça,França,1,0,1,2.4,2.87,2.4,2.87,2.87,3.5,2.4,1-0,7.0,2025-05-15 00:56:00,3,7,0.4675324675324675,2
1719982,Copa,2025-05-15,1900-01-01 03:10:00,Polônia,País de Gales,0,0,0,3.25,2.25,3.25,2.25,2.25,3.4,3.25,0-0,8.5,2025-05-15 00:56:00,3,10,0.5653531955790485,1
1719992,Copa,2025-05-15,1900-01-01 03:13:00,Arábia Saudita,Marrocos,2,1,3,2.75,2.5,2.5,2.75,2.75,3.5,2.5,2-1,7.0,2025-05-15 00:56:00,3,13,0.4826732673267327,2
1719995,Copa,2025-05-15,1900-01-01 03:16:00,México,Gana,0,1,1,3.2,2.25,3.2,2.25,2.25,3.5,3.2,0-1,7.5,2025-05-15 00:56:00,3,16,0.5632730732635584,0
1720003,Copa,2025-05-15,1900-01-01 03:19:00,Coreia do Sul,Alemanha,0,0,0,2.2,3.2,2.2,3.2,3.2,3.5,2.2,0-0,7.0,2025-05-15 00:56:00,3,19,0.4325366229760987,1
1720011,Copa,2025-05-15,1900-01-01 03:22:00,Bélgica,Brasil,0,1,1,2.55,2.7,2.55,2.7,2.7,3.5,2.55,0-1,7.0,2025-05-15 00:56:00,3,22,0.4896080760095012,0
1720016,Copa,2025-05-15,1900-01-01 03:25:00,Equador,Senegal,2,1,3,2.62,2.7,2.7,2.62,2.62,3.3,2.7,2-1,9.0,2025-05-15 00:56:00,3,25,0.5053593179049939,2
1720023,Copa,2025-05-15,1900-01-01 03:28:00,Portugal,Canadá,0,2,2,3.6,2.0,3.6,2.0,2.0,3.6,3.6,0-2,7.0,2025-05-15 00:56:00,3,28,0.6052631578947368,0
1720029,Copa,2025-05-15,1900-01-01 03:31:00,EUA,Alemanha,2,1,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,2-1,8.5,2025-05-15 00:56:00,3,31,0.4833635813672111,2
1720037,Copa,2025-05-15,1900-01-01 03:34:00,Tunísia,Dinamarca,2,0,2,2.35,3.0,2.35,3.0,3.0,3.5,2.35,2-0,7.0,2025-05-15 00:56:00,3,34,0.4558680892337536,2
1720044,Copa,2025-05-15,1900-01-01 03:37:00,Uruguai,Coreia do Sul,0,1,1,3.5,2.1,3.5,2.1,2.1,3.5,3.5,0-1,7.5,2025-05-15 00:56:00,3,37,0.590909090909091,0
1720051,Copa,2025-05-15,1900-01-01 03:40:00,Marrocos,Gana,0,2,2,3.0,2.35,3.0,2.35,2.35,3.4,3.0,0-2,7.5,2025-05-15 00:56:00,3,40,0.5437797147385103,0
1720058,Copa,2025-05-15,1900-01-01 03:43:00,Países Baixos,Alemanha,1,3,4,2.5,2.75,2.5,2.75,2.5,3.5,2.75,1-3,7.0,2025-05-15 00:56:00,3,43,0.5173267326732675,0
1720067,Copa,2025-05-15,1900-01-01 03:46:00,Camarões,EUA,2,1,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,2-1,8.5,2025-05-15 00:56:00,3,46,0.4833635813672111,2
1720072,Copa,2025-05-15,1900-01-01 03:49:00,Qatar,Croácia,2,4,6,3.0,2.4,3.0,2.4,3.0,3.3,2.4,2-4,8.5,2025-05-15 00:56:00,3,49,0.460431654676259,0
1720081,Copa,2025-05-15,1900-01-01 03:52:00,Suíça,Austrália,2,1,3,2.1,3.4,3.4,2.1,2.1,3.6,3.4,2-1,7.0,2025-05-15 00:56:00,3,52,0.5868596881959911,2
1720086,Copa,2025-05-15,1900-01-01 03:55:00,Polônia,Croácia,1,1,2,2.7,2.62,2.7,2.62,2.62,3.3,2.7,1-1,9.0,2025-05-15 00:56:00,3,55,0.5053593179049939,1
1720095,Copa,2025-05-15,1900-01-01 03:58:00,Gana,Espanha,2,2,4,3.2,2.2,3.2,2.2,3.2,3.6,2.2,2-2,6.5,2025-05-15 00:56:00,3,58,0.43202416918429,1
1719820,Copa,2025-05-15,1900-01-01 02:01:00,Irã,Gana,1,3,4,2.62,2.6,2.62,2.6,2.62,3.5,2.6,1-3,7.0,2025-05-15 00:56:00,2,1,0.498604576987481,0
1719827,Copa,2025-05-15,1900-01-01 02:04:00,Arábia Saudita,Coreia do Sul,1,0,1,2.7,2.6,2.7,2.6,2.6,3.5,2.7,1-0,7.0,2025-05-15 00:56:00,2,4,0.5068439577630035,2
1719834,Copa,2025-05-15,1900-01-01 02:07:00,Dinamarca,Países Baixos,1,2,3,2.5,2.75,2.75,2.5,2.5,3.5,2.75,1-2,7.0,2025-05-15 00:56:00,2,7,0.5173267326732675,0
1719841,Copa,2025-05-15,1900-01-01 02:10:00,EUA,Suíça,1,1,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-1,9.0,2025-05-15 00:56:00,2,10,0.520855475565003,1
1719849,Copa,2025-05-15,1900-01-01 02:13:00,Argentina,Tunísia,1,3,4,1.9,4.0,1.9,4.0,1.9,3.6,4.0,1-3,7.5,2025-05-15 00:56:00,2,13,0.6310679611650486,0
1719857,Copa,2025-05-15,1900-01-01 02:16:00,Polônia,Espanha,0,0,0,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-0,7.0,2025-05-15 00:56:00,2,16,0.4675324675324675,1
1719862,Copa,2025-05-15,1900-01-01 02:19:00,Equador,Uruguai,1,3,4,2.6,2.7,2.6,2.7,2.6,3.5,2.7,1-3,7.0,2025-05-15 00:56:00,2,19,0.5068439577630035,0
1719871,Copa,2025-05-15,1900-01-01 02:22:00,Alemanha,Irã,1,0,1,4.2,1.85,4.2,1.85,1.85,3.75,4.2,1-0,6.5,2025-05-15 00:56:00,2,22,0.6446688007879832,2
1719875,Copa,2025-05-15,1900-01-01 02:25:00,Bélgica,Inglaterra,1,1,2,2.62,2.62,2.62,2.62,2.62,3.5,2.62,1-1,7.5,2025-05-15 00:56:00,2,25,0.5,1
1719882,Copa,2025-05-15,1900-01-01 02:28:00,Uruguai,Senegal,0,2,2,2.9,2.5,2.9,2.5,2.5,3.3,2.9,0-2,9.0,2025-05-15 00:56:00,2,28,0.5263262863980853,0
1719893,Copa,2025-05-15,1900-01-01 02:31:00,Coreia do Sul,Irã,2,1,3,2.25,3.1,3.1,2.25,2.25,3.5,3.1,2-1,7.0,2025-05-15 00:56:00,2,31,0.5578793774319065,2
1719899,Copa,2025-05-15,1900-01-01 02:34:00,Inglaterra,Sérvia,1,1,2,3.75,2.07,3.75,2.07,2.07,3.4,3.75,1-1,9.0,2025-05-15 00:56:00,2,34,0.6036641803234062,1
1719904,Copa,2025-05-15,1900-01-01 02:37:00,Uruguai,Portugal,2,1,3,2.6,2.62,2.62,2.6,2.6,3.5,2.62,2-1,6.5,2025-05-15 00:56:00,2,37,0.5013954230125189,2
1719911,Copa,2025-05-15,1900-01-01 02:40:00,Japão,Costa Rica,0,2,2,3.3,2.2,3.3,2.2,2.2,3.4,3.3,0-2,8.5,2025-05-15 00:56:00,2,40,0.5720338983050847,0
1719920,Copa,2025-05-15,1900-01-01 02:43:00,Bélgica,Tunísia,1,0,1,4.0,1.95,4.0,1.95,1.95,3.5,4.0,1-0,8.0,2025-05-15 00:56:00,2,43,0.6253275109170306,2
1719927,Copa,2025-05-15,1900-01-01 02:46:00,Sérvia,Japão,0,1,1,3.3,2.35,3.3,2.35,2.35,3.1,3.3,0-1,11.0,2025-05-15 00:56:00,2,46,0.5582706766917294,0
1719934,Copa,2025-05-15,1900-01-01 02:49:00,Senegal,Costa Rica,1,0,1,3.75,2.05,3.75,2.05,2.05,3.4,3.75,1-0,8.5,2025-05-15 00:56:00,2,49,0.6054455897108456,2
1719940,Copa,2025-05-15,1900-01-01 02:52:00,Irã,Coreia do Sul,1,0,1,2.7,2.6,2.7,2.6,2.6,3.5,2.7,1-0,7.0,2025-05-15 00:56:00,2,52,0.5068439577630035,2
1719946,Copa,2025-05-15,1900-01-01 02:55:00,Senegal,Argentina,2,0,2,2.55,2.8,2.55,2.8,2.8,3.3,2.55,2-0,8.5,2025-05-15 00:56:00,2,55,0.4833635813672111,2
1719952,Copa,2025-05-15,1900-01-01 02:58:00,Brasil,Tunísia,2,1,3,1.83,4.33,4.33,1.83,1.83,3.75,4.33,2-1,7.0,2025-05-15 00:56:00,2,58,0.6510931894442671,2
1719682,Copa,2025-05-15,1900-01-01 01:01:00,Dinamarca,Marrocos,2,1,3,2.15,3.3,3.3,2.15,2.15,3.5,3.3,2-1,7.5,2025-05-15 00:56:00,1,1,0.576901031715705,2
1719688,Copa,2025-05-15,1900-01-01 01:04:00,Inglaterra,Portugal,0,0,0,3.1,2.25,3.1,2.25,2.25,3.6,3.1,0-0,6.5,2025-05-15 00:56:00,1,4,0.5583190394511148,1
1719698,Copa,2025-05-15,1900-01-01 01:07:00,Austrália,Marrocos,0,1,1,2.7,2.6,2.7,2.6,2.6,3.5,2.7,0-1,7.0,2025-05-15 00:56:00,1,7,0.5068439577630035,0
1719701,Copa,2025-05-15,1900-01-01 01:10:00,Costa Rica,Bélgica,1,1,2,2.15,3.3,2.15,3.3,3.3,3.5,2.15,1-1,7.5,2025-05-15 00:56:00,1,10,0.423098968284295,1
1719710,Copa,2025-05-15,1900-01-01 01:13:00,Austrália,Brasil,1,1,2,2.02,3.5,2.02,3.5,3.5,3.75,2.02,1-1,6.5,2025-05-15 00:56:00,1,13,0.4000720201656463,1
1719715,Copa,2025-05-15,1900-01-01 01:16:00,Polônia,Sérvia,0,1,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,0-1,10.0,2025-05-15 00:56:00,1,16,0.5318725099601593,0
1719722,Copa,2025-05-15,1900-01-01 01:19:00,Tunísia,Portugal,1,3,4,3.0,2.3,3.0,2.3,3.0,3.5,2.3,1-3,7.0,2025-05-15 00:56:00,1,19,0.4518664047151276,0
1719729,Copa,2025-05-15,1900-01-01 01:22:00,Qatar,Espanha,1,1,2,2.15,3.3,2.15,3.3,3.3,3.6,2.15,1-1,7.0,2025-05-15 00:56:00,1,22,0.4225154407636159,1
1719736,Copa,2025-05-15,1900-01-01 01:25:00,Países Baixos,Croácia,0,0,0,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-0,8.5,2025-05-15 00:56:00,1,25,0.5395683453237411,1
1719744,Copa,2025-05-15,1900-01-01 01:28:00,Argentina,França,1,0,1,2.7,2.55,2.7,2.55,2.55,3.5,2.7,1-0,7.0,2025-05-15 00:56:00,1,28,0.5103919239904988,2
1719750,Copa,2025-05-15,1900-01-01 01:31:00,Austrália,Uruguai,2,1,3,2.87,2.4,2.4,2.87,2.87,3.5,2.4,2-1,7.0,2025-05-15 00:56:00,1,31,0.4675324675324675,2
1719758,Copa,2025-05-15,1900-01-01 01:34:00,Polônia,México,2,1,3,2.45,2.9,2.9,2.45,2.45,3.4,2.9,2-1,8.0,2025-05-15 00:56:00,1,34,0.5302431310535678,2
1719766,Copa,2025-05-15,1900-01-01 01:37:00,Equador,País de Gales,0,0,0,3.1,2.3,3.1,2.3,2.3,3.4,3.1,0-0,8.0,2025-05-15 00:56:00,1,37,0.5533542565712045,1
1719771,Copa,2025-05-15,1900-01-01 01:40:00,EUA,Argentina,2,0,2,2.5,2.9,2.5,2.9,2.9,3.25,2.5,2-0,9.0,2025-05-15 00:56:00,1,40,0.4737903225806452,2
1719782,Copa,2025-05-15,1900-01-01 01:43:00,Croácia,Marrocos,0,2,2,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-2,9.0,2025-05-15 00:56:00,1,43,0.576271186440678,0
1719786,Copa,2025-05-15,1900-01-01 01:46:00,Coreia do Sul,Inglaterra,1,1,2,2.1,3.4,2.1,3.4,3.4,3.5,2.1,1-1,7.0,2025-05-15 00:56:00,1,46,0.4137931034482759,1
1719792,Copa,2025-05-15,1900-01-01 01:49:00,França,EUA,1,1,2,3.75,2.07,3.75,2.07,2.07,3.4,3.75,1-1,9.0,2025-05-15 00:56:00,1,49,0.6036641803234062,1
1719799,Copa,2025-05-15,1900-01-01 01:52:00,Bélgica,Croácia,0,0,0,3.1,2.35,3.1,2.35,2.35,3.3,3.1,0-0,9.0,2025-05-15 00:56:00,1,52,0.5489711119905025,1
1719807,Copa,2025-05-15,1900-01-01 01:55:00,Equador,Irã,0,3,3,2.1,3.4,3.4,2.1,2.1,3.6,3.4,0-3,7.0,2025-05-15 00:56:00,1,55,0.5868596881959911,0
1719815,Copa,2025-05-15,1900-01-01 01:58:00,Coreia do Sul,País de Gales,0,2,2,2.8,2.5,2.8,2.5,2.5,3.3,2.8,0-2,8.5,2025-05-15 00:56:00,1,58,0.5202123315639036,0
1719541,Copa,2025-05-15,1900-01-01 00:01:00,EUA,Coreia do Sul,1,2,3,2.2,3.5,3.5,2.2,2.2,3.25,3.5,1-2,10.0,2025-05-15 00:56:00,0,1,0.5805529075309818,0
1719548,Copa,2025-05-15,1900-01-01 00:04:00,França,México,1,2,3,2.07,3.5,3.5,2.07,2.07,3.5,3.5,1-2,7.5,2025-05-15 00:56:00,0,4,0.5935863874345549,0
1719556,Copa,2025-05-15,1900-01-01 00:07:00,Países Baixos,Equador,2,0,2,3.3,2.15,3.3,2.15,2.15,3.5,3.3,2-0,7.5,2025-05-15 00:56:00,0,7,0.576901031715705,2
1719562,Copa,2025-05-15,1900-01-01 00:10:00,Alemanha,Coreia do Sul,1,0,1,3.8,1.95,3.8,1.95,1.95,3.6,3.8,1-0,7.5,2025-05-15 00:56:00,0,10,0.6184631803628603,2
1719570,Copa,2025-05-15,1900-01-01 00:13:00,Bélgica,Irã,1,0,1,4.2,1.85,4.2,1.85,1.85,3.6,4.2,1-0,7.5,2025-05-15 00:56:00,0,13,0.6431472081218275,2
1719578,Copa,2025-05-15,1900-01-01 00:16:00,Alemanha,Países Baixos,0,0,0,2.9,2.37,2.9,2.37,2.37,3.5,2.9,0-0,7.0,2025-05-15 00:56:00,0,16,0.5366340153250652,1
1719582,Copa,2025-05-15,1900-01-01 00:19:00,México,Senegal,2,1,3,2.55,2.87,2.87,2.55,2.55,3.25,2.87,2-1,9.0,2025-05-15 00:56:00,0,19,0.520855475565003,2
1719589,Copa,2025-05-15,1900-01-01 00:22:00,Bélgica,Camarões,2,2,4,1.95,3.8,1.95,3.8,1.95,3.6,3.8,2-2,7.5,2025-05-15 00:56:00,0,22,0.6184631803628603,1
1719598,Copa,2025-05-15,1900-01-01 00:25:00,Uruguai,EUA,0,0,0,3.1,2.4,3.1,2.4,2.4,3.25,3.1,0-0,9.0,2025-05-15 00:56:00,0,25,0.5449338336954375,1
1719607,Copa,2025-05-15,1900-01-01 00:28:00,Polônia,Bélgica,1,2,3,2.8,2.5,2.5,2.8,2.8,3.4,2.5,1-2,8.0,2025-05-15 00:56:00,0,28,0.4796163069544364,0
1719610,Copa,2025-05-15,1900-01-01 00:31:00,Sérvia,Espanha,2,2,4,2.9,2.45,2.9,2.45,2.9,3.3,2.45,2-2,8.5,2025-05-15 00:56:00,0,31,0.4700121163166397,1
1719618,Copa,2025-05-15,1900-01-01 00:34:00,Croácia,Dinamarca,0,1,1,2.9,2.45,2.9,2.45,2.45,3.4,2.9,0-1,8.0,2025-05-15 00:56:00,0,34,0.5302431310535678,0
1719623,Copa,2025-05-15,1900-01-01 00:37:00,País de Gales,EUA,1,2,3,2.75,2.7,2.7,2.75,2.75,3.2,2.7,1-2,10.0,2025-05-15 00:56:00,0,37,0.4967826261813794,0
1719630,Copa,2025-05-15,1900-01-01 00:40:00,Inglaterra,Canadá,3,1,4,1.85,4.2,1.85,4.2,1.85,3.6,4.2,3-1,7.5,2025-05-15 00:56:00,0,40,0.6431472081218275,2
1719640,Copa,2025-05-15,1900-01-01 00:43:00,Dinamarca,Alemanha,1,0,1,2.62,2.6,2.62,2.6,2.6,3.5,2.62,1-0,6.5,2025-05-15 00:56:00,0,43,0.5013954230125189,2
1719649,Copa,2025-05-15,1900-01-01 00:46:00,Costa Rica,Polônia,0,3,3,2.87,2.45,2.45,2.87,2.87,3.4,2.45,0-3,7.5,2025-05-15 00:56:00,0,46,0.4715758673540476,0
1719653,Copa,2025-05-15,1900-01-01 00:49:00,Senegal,Países Baixos,2,4,6,2.62,2.75,2.62,2.75,2.62,3.3,2.75,2-4,8.5,2025-05-15 00:56:00,0,49,0.5086054721977052,0
1719661,Copa,2025-05-15,1900-01-01 00:52:00,Sérvia,Bélgica,2,2,4,2.87,2.6,2.87,2.6,2.87,3.2,2.6,2-2,10.0,2025-05-15 00:56:00,0,52,0.4826964671953857,1
1719666,Copa,2025-05-15,1900-01-01 00:55:00,Irã,Canadá,2,1,3,2.6,2.7,2.7,2.6,2.6,3.5,2.7,2-1,7.0,2025-05-15 00:56:00,0,55,0.5068439577630035,2
1719677,Copa,2025-05-15,1900-01-01 00:58:00,França,Senegal,1,2,3,2.15,3.5,3.5,2.15,2.15,3.4,3.5,1-2,8.5,2025-05-15 00:56:00,0,58,0.5858425285206658,0
1719405,Copa,2025-05-15,1900-01-01 23:01:00,Portugal,Croácia,1,1,2,3.0,2.4,3.0,2.4,2.4,3.4,3.0,1-1,7.5,2025-05-15 00:56:00,23,1,0.5399061032863849,1
1719410,Copa,2025-05-15,1900-01-01 23:04:00,Camarões,Bélgica,1,4,5,3.2,2.2,3.2,2.2,3.2,3.5,2.2,1-4,7.0,2025-05-15 00:56:00,23,4,0.4325366229760987,0
1719417,Copa,2025-05-15,1900-01-01 23:07:00,Suíça,Países Baixos,1,2,3,2.6,2.62,2.62,2.6,2.6,3.5,2.62,1-2,7.5,2025-05-15 00:56:00,23,7,0.5013954230125189,0
1719424,Copa,2025-05-15,1900-01-01 23:10:00,País de Gales,Costa Rica,0,0,0,3.1,2.3,3.1,2.3,2.3,3.4,3.1,0-0,8.0,2025-05-15 00:56:00,23,10,0.5533542565712045,1
1719435,Copa,2025-05-15,1900-01-01 23:13:00,Bélgica,EUA,2,2,4,2.2,3.5,2.2,3.5,2.2,3.25,3.5,2-2,10.0,2025-05-15 00:56:00,23,13,0.5805529075309818,1
1719439,Copa,2025-05-15,1900-01-01 23:16:00,Coreia do Sul,Canadá,1,0,1,2.9,2.45,2.9,2.45,2.45,3.4,2.9,1-0,8.0,2025-05-15 00:56:00,23,16,0.5302431310535678,2
1719445,Copa,2025-05-15,1900-01-01 23:19:00,México,Equador,1,0,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,1-0,7.5,2025-05-15 00:56:00,23,19,0.5422185430463576,2
1719454,Copa,2025-05-15,1900-01-01 23:22:00,Senegal,Espanha,0,0,0,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-0,8.0,2025-05-15 00:56:00,23,22,0.4796163069544364,1
1719458,Copa,2025-05-15,1900-01-01 23:25:00,Austrália,Dinamarca,3,2,5,2.9,2.35,2.9,2.35,2.9,3.6,2.35,3-2,6.5,2025-05-15 00:56:00,23,25,0.4615010694147384,2
1719468,Copa,2025-05-15,1900-01-01 23:28:00,Coreia do Sul,Suíça,2,1,3,2.87,2.45,2.45,2.87,2.87,3.4,2.45,2-1,7.5,2025-05-15 00:56:00,23,28,0.4715758673540476,2
1719475,Copa,2025-05-15,1900-01-01 23:31:00,Camarões,Polônia,2,0,2,2.5,2.75,2.5,2.75,2.75,3.5,2.5,2-0,7.0,2025-05-15 00:56:00,23,31,0.4826732673267327,2
1719480,Copa,2025-05-15,1900-01-01 23:34:00,França,Irã,3,0,3,1.76,4.5,4.5,1.76,1.76,3.8,4.5,3-0,6.5,2025-05-15 00:56:00,23,34,0.6641856944619653,2
1719488,Copa,2025-05-15,1900-01-01 23:37:00,Costa Rica,Suíça,0,1,1,2.35,3.0,2.35,3.0,3.0,3.5,2.35,0-1,7.0,2025-05-15 00:56:00,23,37,0.4558680892337536,0
1719494,Copa,2025-05-15,1900-01-01 23:40:00,Inglaterra,Alemanha,2,2,4,2.3,3.0,2.3,3.0,2.3,3.5,3.0,2-2,7.0,2025-05-15 00:56:00,23,40,0.5481335952848724,1
1719501,Copa,2025-05-15,1900-01-01 23:43:00,Arábia Saudita,EUA,1,2,3,3.0,2.4,2.4,3.0,3.0,3.3,2.4,1-2,8.5,2025-05-15 00:56:00,23,43,0.460431654676259,0
1719510,Copa,2025-05-15,1900-01-01 23:46:00,Senegal,País de Gales,0,1,1,3.5,2.2,3.5,2.2,2.2,3.25,3.5,0-1,10.0,2025-05-15 00:56:00,23,46,0.5805529075309818,0
1719514,Copa,2025-05-15,1900-01-01 23:49:00,Espanha,Uruguai,1,0,1,3.2,2.2,3.2,2.2,2.2,3.6,3.2,1-0,7.0,2025-05-15 00:56:00,23,49,0.56797583081571,2
