Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
1719360.0,2.0,2.0,4.0,2.8,3.5,2.4,0.9975778205636026,2.801928670614936,2.40594589005295,2.8537526704846643,2.400330986502185,0.47191011235955055,baixa,5.0,1719544,Euro,2025-05-15,,Bélgica,Albânia,0,0,0,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-0,9.0,,,,0.576271186440678,1
1720227.0,2.0,2.0,4.0,2.15,3.4,3.4,0.9975778205636026,2.155720182677116,3.396432758239364,2.12680505958812,3.400052998145066,0.5811688311688311,baixa,5.0,1719551,Euro,2025-05-15,,Polônia,Portugal,0,2,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,0-2,8.5,,,,0.4700121163166397,1
1720086.0,1.0,1.0,2.0,2.62,3.3,2.7,0.9980835890982906,2.700665754753144,2.6197852704871343,2.702320310491481,2.603221057933801,0.5053593179049939,baixa,5.0,1719565,Euro,2025-05-15,,França,Portugal,1,3,4,2.3,3.0,2.3,3.0,2.3,3.5,3.0,1-3,7.0,,,,0.5481335952848724,1
1719308.0,1.0,3.0,4.0,2.15,3.6,3.2,0.0057921986266992,2.159661043796329,3.200069948687895,2.171593557864415,3.213651018951801,0.5723029839326702,baixa,5.0,1719571,Euro,2025-05-15,,República Tcheca,Sérvia,1,0,1,2.87,2.6,2.87,2.6,2.6,3.2,2.87,1-0,10.0,,,,0.5173035328046143,0
1719454.0,0.0,0.0,0.0,2.8,3.4,2.5,0.9989187674531208,2.502279098885337,2.7972400508085027,2.515946619090758,2.8061004537967933,0.4796163069544364,baixa,5.0,1719577,Euro,2025-05-15,,Hungria,Albânia,1,0,1,3.1,2.4,3.1,2.4,2.4,3.2,3.1,1-0,10.0,,,,0.5447284345047924,1
1720177.0,0.0,3.0,3.0,2.3,3.5,3.0,-0.0100081087056681,2.299060020048737,2.9990100082078834,3.0008120268448017,2.296377367675976,0.5481335952848724,baixa,5.0,1719584,Euro,2025-05-15,,Suíça,República Tcheca,0,2,2,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-2,8.5,,,,0.5395683453237411,0
1719813.0,0.0,2.0,2.0,2.4,3.5,2.87,0.0034047602371897,2.8668326419416124,2.400430762454798,2.8627417576820235,2.3998317295176284,0.5324675324675325,baixa,5.0,1719592,Euro,2025-05-15,,Eslovênia,França,0,3,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,0-3,8.5,,,,0.4466457434287955,0
1719977.0,0.0,4.0,4.0,2.35,3.4,3.1,-0.009395258682714,2.355190002097132,3.0987050903426745,2.3012175555268897,3.098337843772464,0.5493898895990703,baixa,5.0,1719599,Euro,2025-05-15,,Suíça,Espanha,0,1,1,2.55,2.7,2.55,2.7,2.7,3.6,2.55,0-1,6.5,,,,0.4895287958115183,0
1719921.0,1.0,1.0,2.0,3.1,3.4,2.3,0.998090258517883,2.305619045843437,3.090371040418909,2.309832649703357,3.098304810649162,0.4466457434287955,baixa,5.0,1719605,Euro,2025-05-15,,Romênia,Albânia,1,1,2,2.9,2.5,2.9,2.5,2.5,3.3,2.9,1-1,9.0,,,,0.5263262863980853,1
1720101.0,1.0,2.0,3.0,2.15,3.5,3.3,0.0028570308730593,2.1576728098137417,3.296651105962608,3.312837453840992,2.14981949992358,0.576901031715705,baixa,5.0,1719612,Euro,2025-05-15,,Croácia,Turquia,0,1,1,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-1,8.5,,,,0.5395683453237411,0
1720044.0,0.0,1.0,1.0,2.1,3.5,3.5,0.0021423984622102,3.487324461219443,2.103260269832823,3.5056365195200887,2.1020884983682397,0.590909090909091,baixa,5.0,1719620,Euro,2025-05-15,,Itália,Bélgica,1,1,2,2.8,2.45,2.8,2.45,2.45,3.5,2.8,1-1,7.5,,,,0.5242718446601942,0
