Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719544,0,0,0,2.2,3.3,3.4
1719431,3,2,5,2.05,3.6,3.6
1719459,2,0,2,2.15,3.4,3.4
1719890,1,0,1,3.0,3.5,2.35
1719406,0,0,0,2.4,3.25,3.1
1720124,0,1,1,2.4,3.3,3.0
1719347,2,0,2,2.37,3.4,3.0
1719904,2,1,3,2.6,3.5,2.62
1720212,1,0,1,2.25,3.6,3.1
1720189,1,2,3,3.25,3.4,2.25
1719932,1,0,1,2.35,3.6,2.87
1719624,1,1,2,2.7,3.4,2.6
1719758,2,1,3,2.45,3.4,2.9
1719420,0,1,1,2.9,3.4,2.45
1719339,0,1,1,2.7,3.4,2.6
1719860,0,1,1,2.1,3.5,3.5
1720078,0,0,0,2.75,3.5,2.45
1719970,0,2,2,2.37,3.4,3.0
1719981,1,1,2,2.9,3.6,2.3
1720072,2,4,6,3.0,3.3,2.4
1720219,1,1,2,3.5,3.6,2.05
1719327,4,0,4,2.75,3.5,2.45
1719308,1,3,4,2.15,3.6,3.2
1719280,0,2,2,2.7,3.2,2.75
1719272,1,1,2,2.5,3.3,2.9
1719424,0,0,0,2.3,3.4,3.1
1719827,1,0,1,2.6,3.5,2.7
1719730,3,2,5,2.25,3.6,3.0
1719401,2,2,4,3.0,3.4,2.37
1720019,2,1,3,2.75,3.5,2.45
1720156,3,1,4,2.6,3.5,2.7
1720187,0,0,0,2.62,3.4,2.7
1719869,1,1,2,2.35,3.6,2.9
1719541,1,2,3,2.2,3.25,3.5
1720112,1,2,3,2.5,3.1,3.0
1719515,1,1,2,1.98,3.5,3.8
1719336,0,0,0,2.87,3.2,2.6
1719948,1,3,4,2.45,3.4,2.87
1719871,1,0,1,1.85,3.75,4.2
1720089,2,2,4,2.8,3.4,2.5
1719778,0,2,2,3.25,3.4,2.25
1719988,1,2,3,2.2,3.3,3.4
1719300,2,1,3,2.25,3.4,3.2
1720148,1,2,3,3.1,3.4,2.3
1720084,3,3,6,2.45,3.5,2.8
1719438,1,0,1,2.3,3.5,3.0
1719276,2,0,2,2.05,3.75,3.4
1719667,1,2,3,2.35,3.1,3.3
1720058,1,3,4,2.5,3.5,2.75
1719525,3,2,5,2.35,3.3,3.1
1719363,1,1,2,2.3,3.4,3.1
1719900,1,1,2,2.3,3.5,3.1
1720087,0,0,0,2.62,3.5,2.55
1719752,0,1,1,3.3,3.5,2.15
1719496,1,1,2,2.35,3.4,3.1
1719797,0,2,2,2.15,3.5,3.3
1720051,0,2,2,2.35,3.4,3.0
1719325,1,1,2,2.6,3.2,2.87
1719260,0,0,0,2.05,3.6,3.5
1719744,1,0,1,2.55,3.5,2.7
1719540,2,1,3,2.5,3.4,2.8
1719762,0,1,1,2.62,3.2,2.75
1719435,2,2,4,2.2,3.25,3.5
1719776,1,2,3,2.7,3.4,2.6
1720159,1,2,3,2.35,3.1,3.25
1719455,1,0,1,2.3,3.6,3.0
1719366,1,1,2,2.25,3.2,3.4
1719895,2,2,4,2.2,3.5,3.2
1719549,2,2,4,2.45,3.6,2.75
1720035,0,0,0,2.1,3.3,3.6
1719354,1,0,1,2.35,3.1,3.25
1719736,0,0,0,2.4,3.3,3.0
1719841,1,1,2,2.55,3.25,2.87
1720145,2,0,2,2.9,3.3,2.45
1719701,1,1,2,3.3,3.5,2.15
1720117,1,1,2,2.5,3.0,3.1
1719946,2,0,2,2.8,3.3,2.55
1719341,3,0,3,2.3,3.5,3.0
1719620,1,1,2,2.45,3.5,2.8
1719389,2,1,3,1.95,3.6,3.8
1720026,1,0,1,2.9,3.3,2.45
1719521,1,1,2,2.3,3.3,3.2
1720208,0,2,2,2.7,3.2,2.75
1720177,0,3,3,2.3,3.5,3.0
1719490,0,1,1,2.0,3.6,3.6
1720021,1,0,1,2.75,3.25,2.62
1719454,0,0,0,2.8,3.4,2.5
1719792,1,1,2,2.07,3.4,3.75
1719666,2,1,3,2.6,3.5,2.7
1719766,0,0,0,2.3,3.4,3.1
1719772,1,2,3,2.3,3.5,3.0
1720065,2,1,3,2.4,3.3,3.0
1720201,1,0,1,2.7,3.3,2.62
1719837,1,1,2,2.8,3.5,2.5
1720206,1,2,3,2.6,3.5,2.62
1719995,0,1,1,2.25,3.5,3.2
1719928,1,3,4,2.55,3.4,2.75
1720184,0,2,2,2.87,3.6,2.37
1719519,1,2,3,2.02,3.4,3.8
1719914,0,4,4,2.3,3.6,2.9
1719703,2,1,3,2.7,3.2,2.75
1719465,4,1,5,1.72,3.8,4.75
1719443,1,2,3,2.4,3.5,2.87
1719436,1,2,3,2.6,3.4,2.7
1719863,1,0,1,3.1,3.4,2.3
1719273,1,1,2,2.6,3.5,2.7
1719294,1,2,3,1.95,3.6,3.8
1719998,1,0,1,2.4,3.4,3.0
1719382,0,0,0,2.4,3.3,3.0
1719650,2,2,4,2.25,3.4,3.2
