Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719631,2,0,2,2.62,3.2,2.75
1719664,0,1,1,1.95,3.75,3.8
1719912,1,3,4,2.6,3.1,2.9
1719417,1,2,3,2.6,3.5,2.62
1719998,1,0,1,2.4,3.4,3.0
1720056,1,0,1,3.1,3.5,2.25
1719825,0,0,0,3.0,3.3,2.4
1720107,1,0,1,1.98,3.5,4.0
1720152,0,0,0,2.7,3.5,2.55
1719265,3,0,3,2.35,3.4,3.0
1719876,2,1,3,3.2,3.5,2.2
1720122,0,0,0,1.9,3.6,4.0
1719815,0,2,2,2.5,3.3,2.8
1719723,1,0,1,2.7,3.1,2.8
1720150,0,0,0,1.9,3.6,4.0
1719863,1,0,1,3.1,3.4,2.3
1719667,1,2,3,2.35,3.1,3.3
1719567,0,0,0,2.2,3.3,3.4
1719411,4,2,6,2.7,3.3,2.62
1719473,0,2,2,2.0,3.5,3.75
1719548,1,2,3,2.07,3.5,3.5
1719315,2,1,3,2.62,3.3,2.75
1719729,1,1,2,3.3,3.6,2.15
1719744,1,0,1,2.55,3.5,2.7
1719821,1,3,4,2.45,3.4,2.9
1719703,2,1,3,2.7,3.2,2.75
1720024,0,0,0,2.4,3.5,2.87
1719961,1,2,3,2.87,3.5,2.4
1719967,0,1,1,2.37,3.4,3.0
1719711,1,0,1,2.37,3.5,2.9
1719459,2,0,2,2.15,3.4,3.4
1719698,0,1,1,2.6,3.5,2.7
1719304,2,1,3,1.95,3.6,3.8
1720219,1,1,2,3.5,3.6,2.05
1719706,2,1,3,2.87,3.5,2.4
1719677,1,2,3,2.15,3.4,3.5
1719584,0,2,2,2.4,3.3,3.0
1720212,1,0,1,2.25,3.6,3.1
1719368,2,0,2,2.7,3.1,2.8
1719312,0,1,1,2.35,3.3,3.1
1719661,2,2,4,2.87,3.2,2.6
1719792,1,1,2,2.07,3.4,3.75
1719762,0,1,1,2.62,3.2,2.75
1719832,0,1,1,2.0,3.5,3.75
1719384,1,0,1,2.05,3.5,3.6
1719785,3,1,4,2.3,3.6,3.0
1719930,3,0,3,2.6,3.5,2.7
1720189,1,2,3,3.25,3.4,2.25
1719894,2,0,2,2.75,3.25,2.62
1720045,0,2,2,2.25,3.5,3.2
1719458,3,2,5,2.9,3.6,2.35
1719849,1,3,4,1.9,3.6,4.0
1719968,1,1,2,2.07,3.5,3.5
1720203,0,0,0,2.25,3.6,3.0
1720040,1,2,3,2.7,3.4,2.6
1719478,2,2,4,3.6,3.75,1.98
1720121,0,0,0,3.3,3.5,2.15
1720156,3,1,4,2.6,3.5,2.7
1719914,0,4,4,2.3,3.6,2.9
1719956,1,0,1,2.55,3.3,2.8
1720012,1,2,3,2.9,3.4,2.45
1719523,0,0,0,3.1,3.5,2.3
1719285,1,2,3,3.8,3.75,1.93
1719739,0,1,1,2.75,3.5,2.5
1719713,0,0,0,2.2,3.3,3.4
1720222,2,1,3,2.7,3.3,2.62
1720124,0,1,1,2.4,3.3,3.0
1720035,0,0,0,2.1,3.3,3.6
1719640,1,0,1,2.6,3.5,2.62
1719601,0,2,2,2.3,3.3,3.2
1719828,0,0,0,2.05,3.4,3.75
1719363,1,1,2,2.3,3.4,3.1
1720046,0,1,1,2.3,3.3,3.2
1719352,2,2,4,2.62,3.3,2.7
1719865,2,0,2,1.95,3.6,3.8
1720192,0,2,2,2.45,3.2,3.0
1720133,2,1,3,2.15,3.4,3.4
1719725,0,3,3,2.6,3.5,2.62
1719596,3,2,5,2.7,3.4,2.6
1719527,0,0,0,3.0,3.6,2.25
1719435,2,2,4,2.2,3.25,3.5
1719302,2,1,3,2.55,3.3,2.8
1720059,0,0,0,2.6,3.4,2.7
1719882,0,2,2,2.5,3.3,2.9
1720164,1,2,3,2.37,3.6,2.87
1720005,0,3,3,2.35,3.1,3.25
1719710,1,1,2,3.5,3.75,2.02
1719830,2,0,2,2.37,3.5,2.9
1720135,1,1,2,3.0,3.5,2.3
1720157,2,0,2,2.8,3.3,2.55
1719385,0,1,1,3.1,3.4,2.3
1719925,3,0,3,3.0,3.4,2.37
1719439,1,0,1,2.45,3.4,2.9
1719445,1,0,1,2.37,3.4,3.0
1719322,1,3,4,2.45,3.4,2.9
1719380,2,2,4,2.62,3.3,2.75
1719760,0,1,1,2.2,3.5,3.3
1719851,2,0,2,2.45,3.5,2.8
1720218,1,2,3,2.1,3.4,3.5
1719294,1,2,3,1.95,3.6,3.8
1719332,3,3,6,1.95,3.6,3.8
1719433,2,0,2,2.1,3.6,3.3
1719529,2,1,3,2.45,3.1,3.2
1720128,2,1,3,2.0,3.5,3.75
1719769,2,0,2,2.0,3.6,3.75
1719541,1,2,3,2.2,3.25,3.5
1719937,1,1,2,2.05,3.5,3.6
1719889,2,0,2,2.05,3.4,3.75
1719940,1,0,1,2.6,3.5,2.7
1719594,1,2,3,1.86,3.6,4.2
