Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719640,1,0,1,2.6,3.5,2.62
1719886,2,2,4,2.15,3.4,3.4
1719907,1,0,1,2.5,3.2,3.0
1719384,1,0,1,2.05,3.5,3.6
1719667,1,2,3,2.35,3.1,3.3
1720052,0,1,1,3.3,3.5,2.15
1719746,2,0,2,2.02,3.6,3.6
1719373,3,2,5,2.35,3.5,2.9
1719930,3,0,3,2.6,3.5,2.7
1719355,1,2,3,2.87,3.2,2.6
1719322,1,3,4,2.45,3.4,2.9
1720215,0,0,0,2.7,3.4,2.6
1719967,0,1,1,2.37,3.4,3.0
1719902,2,2,4,2.05,3.6,3.5
1720045,0,2,2,2.25,3.5,3.2
1720184,0,2,2,2.87,3.6,2.37
1719632,3,1,4,2.55,3.5,2.62
1720152,0,0,0,2.7,3.5,2.55
1719460,2,1,3,3.1,3.5,2.25
1720201,1,0,1,2.7,3.3,2.62
1719687,3,1,4,2.0,3.6,3.75
1719778,0,2,2,3.25,3.4,2.25
1719269,0,1,1,2.25,3.3,3.3
1719492,1,1,2,2.3,3.5,3.1
1720023,0,2,2,2.0,3.6,3.6
1719774,0,3,3,2.7,3.4,2.6
1719711,1,0,1,2.37,3.5,2.9
1719371,1,1,2,2.2,3.5,3.3
1719764,2,2,4,2.25,3.5,3.1
1719821,1,3,4,2.45,3.4,2.9
1719655,2,3,5,2.3,3.5,3.0
1719480,3,0,3,1.76,3.8,4.5
1719813,0,2,2,2.4,3.5,2.87
1719708,3,0,3,2.9,3.3,2.45
1720078,0,0,0,2.75,3.5,2.45
1719612,0,1,1,2.4,3.3,3.0
1719699,1,2,3,3.2,3.6,2.2
1719710,1,1,2,3.5,3.75,2.02
1719650,2,2,4,2.25,3.4,3.2
1719302,2,1,3,2.55,3.3,2.8
1719601,0,2,2,2.3,3.3,3.2
1719725,0,3,3,2.6,3.5,2.62
1719948,1,3,4,2.45,3.4,2.87
1719794,0,3,3,2.5,3.3,2.8
1719263,0,2,2,1.76,3.8,4.33
1719540,2,1,3,2.5,3.4,2.8
1720054,1,1,2,2.15,3.5,3.4
1720166,2,1,3,2.7,3.5,2.55
1720164,1,2,3,2.37,3.6,2.87
1720110,3,1,4,2.15,3.5,3.4
1719333,2,1,3,2.8,3.3,2.55
1719785,3,1,4,2.3,3.6,3.0
1719981,1,1,2,2.9,3.6,2.3
1720220,2,0,2,2.05,3.4,3.75
1719399,0,3,3,2.87,3.4,2.45
1720159,1,2,3,2.35,3.1,3.25
1720144,1,0,1,2.5,3.4,2.75
1720219,1,1,2,3.5,3.6,2.05
1719786,1,1,2,3.4,3.5,2.1
1719614,0,0,0,2.0,3.6,3.6
1719638,2,1,3,2.1,3.4,3.5
1719392,0,0,0,2.3,3.6,3.0
1720140,0,2,2,2.25,3.5,3.2
1720013,3,2,5,2.9,3.6,2.3
1719517,1,1,2,2.7,3.3,2.62
1720026,1,0,1,2.9,3.3,2.45
1719661,2,2,4,2.87,3.2,2.6
1719993,1,0,1,2.5,3.3,2.8
1719853,1,0,1,2.3,3.4,3.1
1719472,2,0,2,2.2,3.6,3.1
1720206,1,2,3,2.6,3.5,2.62
1719496,1,1,2,2.35,3.4,3.1
1719514,1,0,1,2.2,3.6,3.2
1719624,1,1,2,2.7,3.4,2.6
1719975,1,1,2,2.45,3.5,2.8
1719875,1,1,2,2.62,3.5,2.62
1720107,1,0,1,1.98,3.5,4.0
1719560,3,0,3,2.5,3.6,2.7
1719919,0,0,0,2.15,3.6,3.25
1719694,3,1,4,2.5,3.2,3.0
1719688,0,0,0,2.25,3.6,3.1
1719973,1,0,1,2.87,3.5,2.4
1719894,2,0,2,2.75,3.25,2.62
1719736,0,0,0,2.4,3.3,3.0
1719828,0,0,0,2.05,3.4,3.75
1719858,1,1,2,2.9,3.4,2.45
1719677,1,2,3,2.15,3.4,3.5
1719750,2,1,3,2.87,3.5,2.4
1719329,1,2,3,2.7,3.2,2.75
1719641,2,1,3,2.25,3.3,3.3
1719478,2,2,4,3.6,3.75,1.98
1719649,0,3,3,2.87,3.4,2.45
1719613,0,1,1,2.55,3.5,2.7
1719720,1,3,4,1.9,3.6,4.0
1719996,3,1,4,2.3,3.5,3.1
1719551,0,2,2,2.9,3.3,2.45
1719685,1,0,1,2.55,3.6,2.62
1720171,0,1,1,2.87,3.4,2.45
1719839,2,1,3,2.4,3.3,3.0
1719418,1,0,1,2.35,3.4,3.1
1719572,3,0,3,2.9,3.3,2.45
1719899,1,1,2,2.07,3.4,3.75
1719673,1,2,3,2.62,3.4,2.7
1719459,2,0,2,2.15,3.4,3.4
1719266,1,2,3,2.1,3.6,3.4
1719340,2,2,4,2.37,3.25,3.1
1719424,0,0,0,2.3,3.4,3.1
1719408,0,2,2,2.25,3.6,3.0
1719508,1,0,1,2.3,3.6,3.0
1719332,3,3,6,1.95,3.6,3.8
