Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
1719975.0,1.0,1.0,2.0,2.45,3.5,2.8,0.9974956200130684,2.799836838184478,2.4491807990292207,2.793426223391176,2.453612897162145,0.5242718446601942,baixa,5.0,1720173,Euro,2025-05-15,,Sérvia,Itália,0,1,1,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-1,9.0,,,,0.5053593179049939,1
1719424.0,0.0,0.0,0.0,2.3,3.4,3.1,0.9990054566955224,3.099663352315323,2.301707081317717,3.10451479082667,2.29917181670136,0.5533542565712045,baixa,5.0,1720180,Euro,2025-05-15,,Dinamarca,Portugal,1,1,2,2.7,2.62,2.7,2.62,2.62,3.4,2.7,1-1,8.0,,,,0.505404975757094,1
1719413.0,0.0,0.0,0.0,2.25,3.6,3.1,0.9990054566955224,3.099663352315323,2.2524970077390165,3.1039237187533435,2.2551787524588285,0.5583190394511148,baixa,5.0,1720187,Euro,2025-05-15,,Ucrânia,Áustria,0,0,0,2.7,2.62,2.7,2.62,2.62,3.4,2.7,0-0,8.0,,,,0.505404975757094,1
1719647.0,0.0,3.0,3.0,2.75,3.6,2.5,-0.01003308288168,2.749420272973172,2.5052478094912125,2.484576999212471,2.747913974154125,0.4825412221144521,baixa,5.0,1720194,Euro,2025-05-15,,Romênia,Suíça,0,0,0,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-0,6.5,,,,0.5013954230125189,0
1719752.0,0.0,1.0,1.0,3.3,3.5,2.15,0.0017924504558258,2.151348416444359,3.299077664885317,2.160899842564409,3.2957576391596333,0.423098968284295,baixa,5.0,1720201,Euro,2025-05-15,,Ucrânia,Dinamarca,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,,,,0.494640682095006,0
1719540.0,2.0,1.0,3.0,2.5,3.4,2.8,1.998938471246913,2.5003945615032017,2.8016835534988407,2.804889069312929,2.5046361596017737,0.5203836930455635,baixa,5.0,1720208,Euro,2025-05-15,,Eslováquia,Albânia,0,2,2,2.75,2.7,2.75,2.7,2.7,3.2,2.75,0-2,10.0,,,,0.5032173738186205,2
1719820.0,1.0,3.0,4.0,2.62,3.5,2.6,0.0046820033822293,2.6205897414872665,2.602133293258688,2.6546188045753234,2.646467901212414,0.49860457698748106,baixa,5.0,1720215,Euro,2025-05-15,,Ucrânia,Croácia,0,0,0,2.6,2.7,2.6,2.7,2.7,3.4,2.6,0-0,7.5,,,,0.4932108626198083,0
1720029.0,2.0,1.0,3.0,2.8,3.3,2.55,1.998938471246913,2.799131073842131,2.5522006759476112,2.537578107561142,2.8051324361555103,0.4833635813672111,baixa,5.0,1720222,Euro,2025-05-15,,Albânia,Países Baixos,2,1,3,2.7,2.62,2.62,2.7,2.7,3.3,2.62,2-1,8.5,,,,0.494640682095006,2
1720073.0,0.0,0.0,0.0,2.8,3.6,2.4,0.9990054566955224,2.4022511344705544,2.794569408346034,2.40988903345649,2.800865336668056,0.4716981132075472,baixa,5.0,1719963,Euro,2025-05-15,,Portugal,Eslovênia,1,1,2,3.6,2.15,3.6,2.15,2.15,3.3,3.6,1-1,9.0,,,,0.5895564289724874,1
1719659.0,0.0,1.0,1.0,2.15,3.6,3.25,0.0017924504558258,3.2482875238608147,2.1556969456252717,3.27291505520731,2.150453793143753,0.5749219562955254,baixa,5.0,1719970,Euro,2025-05-15,,Escócia,Ucrânia,0,2,2,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-2,7.5,,,,0.5422185430463576,0
1719848.0,1.0,1.0,2.0,2.55,3.6,2.62,0.9974956200130684,2.6193747342807447,2.54947238754021,2.5913198237930897,2.548647463622552,0.50498161546673,baixa,5.0,1719977,Euro,2025-05-15,,Bélgica,Turquia,0,4,4,2.35,3.1,2.35,3.1,2.35,3.4,3.1,0-4,8.0,,,,0.5493898895990703,1
1720016.0,2.0,1.0,3.0,2.62,3.3,2.7,1.998938471246913,2.62032492393873,2.6997888801914125,2.7158906375790477,2.616343406195774,0.5053593179049939,baixa,5.0,1719984,Euro,2025-05-15,,Geórgia,Países Baixos,1,2,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,1-2,7.0,,,,0.4558680892337536,2
1720011.0,0.0,1.0,1.0,2.7,3.5,2.55,0.0017924504558258,2.5533725476377382,2.6950331506727907,2.526717049596345,2.70064480937668,0.4896080760095012,baixa,5.0,1719990,Euro,2025-05-15,,Hungria,França,0,1,1,2.35,3.0,2.35,3.0,3.0,3.5,2.35,0-1,7.0,,,,0.4558680892337536,0
1719809.0,1.0,0.0,1.0,2.75,3.2,2.7,2.0000021741379466,2.699752392760486,2.746614236328898,2.713272824571032,2.75040366209645,0.49678262618137947,baixa,5.0,1719998,Euro,2025-05-15,,Países Baixos,Sérvia,1,0,1,3.0,2.4,3.0,2.4,2.4,3.4,3.0,1-0,7.5,,,,0.5399061032863849,2
1720157.0,2.0,0.0,2.0,2.8,3.3,2.55,2.0001214908513982,2.553213476384914,2.795237459394235,2.5372884622104386,2.8051324361555103,0.4833635813672111,baixa,5.0,1720005,Euro,2025-05-15,,Turquia,Eslovênia,0,3,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,0-3,11.0,,,,0.5558055805580557,2
1719363.0,1.0,1.0,2.0,2.3,3.4,3.1,0.9974956200130684,3.099663352315323,2.302716912842373,3.1015548676987086,2.299161650946243,0.5533542565712045,baixa,5.0,1720012,Euro,2025-05-15,,Sérvia,Inglaterra,1,2,3,2.9,2.45,2.45,2.9,2.9,3.4,2.45,1-2,7.5,,,,0.4697568689464321,1
1720203.0,0.0,0.0,0.0,2.25,3.6,3.0,0.9990054566955224,3.000038143142469,2.251699390491753,2.991202462565226,2.2535652216040827,0.5526315789473684,baixa,5.0,1720019,Euro,2025-05-15,,Suíça,Alemanha,2,1,3,2.75,2.45,2.45,2.75,2.75,3.5,2.45,2-1,6.5,,,,0.4789473684210527,1
1719469.0,1.0,0.0,1.0,2.3,3.2,3.4,2.0000021741379466,3.3978284713209423,2.302467675982507,3.402995120508124,2.2912056170196045,0.5675364543361474,baixa,5.0,1720026,Euro,2025-05-15,,Eslovênia,Espanha,1,0,1,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-0,8.5,,,,0.4700121163166397,2
1719982.0,0.0,0.0,0.0,2.25,3.4,3.25,0.9990054566955224,3.2482875238608147,2.2524970077390165,3.2770233288835087,2.2471384897207924,0.5653531955790485,baixa,5.0,1720033,Euro,2025-05-15,,Portugal,Turquia,2,0,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,2-0,8.5,,,,0.5653531955790485,1
1719685.0,1.0,0.0,1.0,2.55,3.6,2.62,2.0000021741379466,2.6193747342807447,2.548462556015554,2.590538296530462,2.5426390509230385,0.50498161546673,baixa,5.0,1720040,Euro,2025-05-15,,Geórgia,Romênia,1,2,3,2.7,2.6,2.6,2.7,2.7,3.4,2.6,1-2,7.5,,,,0.4932108626198083,2
1719519.0,1.0,2.0,3.0,2.02,3.4,3.8,0.0033772982671151,1.9974679778065088,3.781709401723211,3.752295798757102,2.0032660686552752,0.6101806000582581,média,10.0,1720045,Euro,2025-05-15,,Escócia,Eslováquia,0,2,2,3.2,2.25,3.2,2.25,2.25,3.5,3.2,0-2,7.5,,,,0.5632730732635584,0
1720159.0,1.0,2.0,3.0,2.35,3.1,3.25,0.0033772982671151,2.350620014668221,3.246113382025393,3.304061208303648,2.3440155403319887,0.5558055805580557,baixa,5.0,1720054,Euro,2025-05-15,,Espanha,Polônia,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,7.5,,,,0.5818215821956236,0
1719853.0,1.0,0.0,1.0,2.3,3.4,3.1,2.0000021741379466,3.099663352315323,2.301707081317717,3.1001398913212985,2.2996482851006776,0.5533542565712045,baixa,5.0,1720061,Euro,2025-05-15,,Hungria,Portugal,0,2,2,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-2,8.0,,,,0.4796163069544364,2
1719949.0,2.0,2.0,4.0,2.75,3.25,2.62,0.9985675869038974,2.749234764858747,2.625328294592545,2.7097755056203754,2.619824198365588,0.49143262698975976,baixa,5.0,1720068,Euro,2025-05-15,,Polônia,Sérvia,1,2,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,1-2,10.0,,,,0.5032173738186205,1
1719673.0,1.0,2.0,3.0,2.62,3.4,2.7,0.0033772982671151,2.620258761665448,2.7020426027275186,2.709192322488047,2.6151739814479225,0.505404975757094,baixa,5.0,1720075,Euro,2025-05-15,,Portugal,França,3,2,5,2.6,2.62,2.6,2.62,2.6,3.5,2.62,3-2,6.5,,,,0.5013954230125189,0
1719292.0,0.0,2.0,2.0,2.3,3.5,3.0,0.0034131297947489,3.000131052122011,2.302805375797196,2.9912617980791354,2.297927289855174,0.5481335952848724,baixa,5.0,1720082,Euro,2025-05-15,,Hungria,Eslováquia,1,1,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,1-1,8.5,,,,0.5653531955790485,0
1719970.0,0.0,2.0,2.0,2.37,3.4,3.0,0.0034131297947489,2.9999715392375004,2.37164174146331,2.998412268271291,2.3691675024538426,0.5422185430463576,baixa,5.0,1720089,Euro,2025-05-15,,Ucrânia,Itália,2,2,4,2.8,2.5,2.8,2.5,2.8,3.4,2.5,2-2,8.0,,,,0.4796163069544364,0
1719904.0,2.0,1.0,3.0,2.6,3.5,2.62,1.998938471246913,2.6007134894943613,2.624567699927755,2.60154765873306,2.592011294030251,0.5013954230125189,baixa,5.0,1720096,Euro,2025-05-15,,Turquia,República Tcheca,1,0,1,3.1,2.4,3.1,2.4,2.4,3.2,3.1,1-0,10.0,,,,0.5447284345047924,2
1719837.0,1.0,1.0,2.0,2.8,3.5,2.5,0.9974956200130684,2.49840953267627,2.796376857117953,2.4974239586986253,2.804536937746598,0.47945205479452063,baixa,5.0,1719823,Euro,2025-05-15,,República Tcheca,Eslovênia,4,1,5,2.45,3.2,2.45,3.2,2.45,3.1,3.2,4-1,11.0,,,,0.545848944981266,1
1719916.0,0.0,1.0,1.0,1.98,3.5,4.0,0.0017924504558258,3.9965345359918047,1.992430819727792,3.98784251871822,1.982142592116594,0.6225303292894282,média,10.0,1719830,Euro,2025-05-15,,Bélgica,Croácia,2,0,2,2.9,2.37,2.9,2.37,2.37,3.5,2.9,2-0,7.0,,,,0.5366340153250652,0
1719961.0,1.0,2.0,3.0,2.87,3.5,2.4,0.0033772982671151,2.870703807608976,2.4098467215248744,2.4106594959365237,2.8733421533439247,0.4675324675324675,baixa,5.0,1719837,Euro,2025-05-15,,Dinamarca,Inglaterra,1,1,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,1-1,7.5,,,,0.4794520547945206,0
1719411.0,4.0,2.0,6.0,2.7,3.3,2.62,1.996426824793934,2.701512452197943,2.6244476690585983,2.742285754034415,2.641103430655616,0.49464068209500606,baixa,5.0,1719844,Euro,2025-05-15,,Suíça,Áustria,1,3,4,2.45,2.8,2.45,2.8,2.45,3.5,2.8,1-3,7.5,,,,0.5242718446601942,2
1720138.0,2.0,0.0,2.0,3.0,3.3,2.4,2.0001214908513987,2.4022511344705544,2.990737309142953,2.431741486506042,2.998034773266665,0.460431654676259,baixa,5.0,1719851,Euro,2025-05-15,,Países Baixos,Croácia,2,0,2,2.8,2.45,2.8,2.45,2.45,3.5,2.8,2-0,6.5,,,,0.5242718446601942,2
1719875.0,1.0,1.0,2.0,2.62,3.5,2.62,0.9974956200130684,2.6193747342807447,2.618746972926336,2.60154765873306,2.6147148677908785,0.5,baixa,5.0,1719858,Euro,2025-05-15,,Turquia,França,1,1,2,2.45,2.9,2.45,2.9,2.9,3.4,2.45,1-1,7.5,,,,0.4697568689464321,1
1719286.0,0.0,0.0,0.0,2.55,3.4,2.75,0.9990054566955224,2.749943978303215,2.547680110150091,2.7596991395088533,2.5439189920191305,0.5135823429541597,baixa,5.0,1719865,Euro,2025-05-15,,Espanha,Geórgia,2,0,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,2-0,7.5,,,,0.6184631803628603,1
1719575.0,2.0,0.0,2.0,2.0,3.6,3.6,2.0001214908513982,3.601363381044741,2.009238513715643,3.6049801799020047,2.001110110599745,0.6052631578947368,média,10.0,1719873,Euro,2025-05-15,,Escócia,República Tcheca,1,0,1,2.9,2.5,2.9,2.5,2.5,3.3,2.9,1-0,9.0,,,,0.5263262863980853,2
1719802.0,4.0,0.0,4.0,2.62,3.4,2.7,2.0014141278079363,2.620554615150322,2.699488563797336,2.5835474600792074,2.713686170843331,0.505404975757094,baixa,5.0,1719879,Euro,2025-05-15,,França,Turquia,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,8.0,,,,0.5818215821956236,2
1720002.0,1.0,3.0,4.0,3.0,3.5,2.35,0.0046820033822293,2.998876960149852,2.358696618972141,3.013439420196636,2.347745563990268,0.4558680892337536,baixa,5.0,1719885,Euro,2025-05-15,,Inglaterra,Croácia,2,1,3,2.2,3.2,3.2,2.2,2.2,3.6,3.2,2-1,7.0,,,,0.56797583081571,0
1720110.0,3.0,1.0,4.0,2.15,3.5,3.4,1.9988008422414048,2.14953952367078,3.393972370950357,2.079779111180336,3.3927006747061417,0.5818215821956236,baixa,5.0,1719894,Euro,2025-05-15,,Geórgia,Polônia,2,0,2,2.62,2.75,2.62,2.75,2.75,3.25,2.62,2-0,9.0,,,,0.4914326269897597,2
1719993.0,1.0,0.0,1.0,2.5,3.3,2.8,2.0000021741379466,2.799836838184478,2.497790894036815,2.8069812284755105,2.505430244736883,0.5202123315639036,baixa,5.0,1719900,Euro,2025-05-15,,Áustria,Romênia,1,1,2,3.1,2.3,3.1,2.3,2.3,3.5,3.1,1-1,7.5,,,,0.5537840952746832,2
1719530.0,2.0,1.0,3.0,2.25,3.4,3.2,1.998938471246913,2.2504787687421586,3.1964602096680066,3.1540413224340216,2.257253700439457,0.5627671978235522,baixa,5.0,1719907,Euro,2025-05-15,,Ucrânia,Eslovênia,1,0,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,1-0,10.0,,,,0.5318725099601593,2
1719942.0,0.0,0.0,0.0,2.02,3.4,3.8,0.9990054566955224,3.777605464245988,2.0121030389493284,3.751302728674468,2.0033023719434446,0.6101806000582581,média,10.0,1719914,Euro,2025-05-15,,Inglaterra,Espanha,0,4,4,2.3,2.9,2.3,2.9,2.3,3.6,2.9,0-4,6.0,,,,0.5425364316660103,1
1719699.0,1.0,2.0,3.0,3.2,3.6,2.2,0.0033772982671151,3.1977374582097937,2.2187657003336296,2.1959079599177667,3.195819998405192,0.43202416918429004,baixa,5.0,1719921,Euro,2025-05-15,,Eslováquia,Portugal,1,1,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,1-1,7.5,,,,0.4466457434287955,0
1720213.0,2.0,0.0,2.0,2.2,3.6,3.1,2.0001214908513982,3.0995704433357814,2.203444960120462,3.1007731843201616,2.204606601803636,0.5625482625482626,baixa,5.0,1719928,Euro,2025-05-15,,Croácia,Itália,1,3,4,2.55,2.75,2.55,2.75,2.55,3.4,2.75,1-3,7.5,,,,0.5135823429541597,2
1719716.0,1.0,1.0,2.0,2.7,3.6,2.55,0.9974956200130684,2.553306385364456,2.6972558237228648,2.5116356843874303,2.700734675713876,0.4895287958115183,baixa,5.0,1719935,Euro,2025-05-15,,Sérvia,Escócia,0,0,0,3.0,2.37,3.0,2.37,2.37,3.3,3.0,0-0,8.5,,,,0.5418629938383472,1
1720040.0,1.0,2.0,3.0,2.7,3.4,2.6,0.0033772982671151,2.7005094864269665,2.5998795707225817,2.6124830841687023,2.701066135551732,0.49321086261980834,baixa,5.0,1719942,Euro,2025-05-15,,França,Albânia,0,0,0,3.8,2.02,3.8,2.02,2.02,3.4,3.8,0-0,8.5,,,,0.6101806000582581,0
1720093.0,1.0,1.0,2.0,2.25,3.4,3.25,0.9974956200130684,3.248353686134097,2.2527092220164096,3.2755126249625444,2.2471384897207924,0.5653531955790485,baixa,5.0,1719948,Euro,2025-05-15,,Escócia,Hungria,1,3,4,2.45,2.87,2.45,2.87,2.45,3.4,2.87,1-3,8.0,,,,0.5284241326459523,1
1720059.0,0.0,0.0,0.0,2.6,3.4,2.7,0.9990054566955224,2.699540900092853,2.5957015198485016,2.715138778824967,2.592432620205303,0.5067891373801916,baixa,5.0,1719956,Euro,2025-05-15,,República Tcheca,Suíça,1,0,1,2.8,2.55,2.8,2.55,2.55,3.3,2.8,1-0,8.5,,,,0.5166364186327888,1
,,,,,,,,,,,,,,,1720100,Copa,2025-05-15,,Japão,Marrocos,1,0,1,2.9,2.45,2.9,2.45,2.45,3.3,2.9,1-0,8.5,,,,0.5299878836833603,0
,,,,,,,,,,,,,,,1720109,Copa,2025-05-15,,Austrália,Senegal,1,1,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-1,8.5,,,,0.4700121163166397,0
,,,,,,,,,,,,,,,1720114,Copa,2025-05-15,,Argentina,Gana,0,2,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,0-2,7.5,,,,0.6184631803628603,0
,,,,,,,,,,,,,,,1720121,Copa,2025-05-15,,País de Gales,Inglaterra,0,0,0,2.15,3.3,2.15,3.3,3.3,3.5,2.15,0-0,7.5,,,,0.423098968284295,0
,,,,,,,,,,,,,,,1720128,Copa,2025-05-15,,Países Baixos,Canadá,2,1,3,2.0,3.75,3.75,2.0,2.0,3.5,3.75,2-1,7.5,,,,0.6108597285067873,0
,,,,,,,,,,,,,,,1720135,Copa,2025-05-15,,Arábia Saudita,Uruguai,1,1,2,2.3,3.0,2.3,3.0,3.0,3.5,2.3,1-1,7.0,,,,0.4518664047151276,0
,,,,,,,,,,,,,,,1720143,Copa,2025-05-15,,Países Baixos,Marrocos,3,1,4,2.1,3.5,2.1,3.5,2.1,3.5,3.5,3-1,7.5,,,,0.590909090909091,0
,,,,,,,,,,,,,,,1720148,Copa,2025-05-15,,Gana,Bélgica,1,2,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,1-2,7.5,,,,0.4466457434287955,0
,,,,,,,,,,,,,,,1720156,Copa,2025-05-15,,Equador,Suíça,3,1,4,2.6,2.7,2.6,2.7,2.6,3.5,2.7,3-1,7.0,,,,0.5068439577630035,0
,,,,,,,,,,,,,,,1720164,Copa,2025-05-15,,França,Espanha,1,2,3,2.37,2.87,2.87,2.37,2.37,3.6,2.87,1-2,6.5,,,,0.5350659824903861,0
,,,,,,,,,,,,,,,1720170,Copa,2025-05-15,,Arábia Saudita,Costa Rica,3,1,4,2.5,2.75,2.5,2.75,2.5,3.5,2.75,3-1,7.0,,,,0.5173267326732675,0
,,,,,,,,,,,,,,,1720177,Copa,2025-05-15,,França,Alemanha,0,3,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,0-3,7.0,,,,0.5481335952848724,0
,,,,,,,,,,,,,,,1720184,Copa,2025-05-15,,Dinamarca,Brasil,0,2,2,2.37,2.87,2.37,2.87,2.87,3.6,2.37,0-2,6.5,,,,0.4649340175096139,0
,,,,,,,,,,,,,,,1720191,Copa,2025-05-15,,Qatar,Sérvia,2,4,6,2.87,2.6,2.87,2.6,2.87,3.2,2.6,2-4,10.0,,,,0.4826964671953857,0
,,,,,,,,,,,,,,,1720200,Copa,2025-05-15,,Dinamarca,Polônia,2,0,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,2-0,7.5,,,,0.5481335952848724,0
,,,,,,,,,,,,,,,1720205,Copa,2025-05-15,,Uruguai,Costa Rica,2,0,2,3.6,2.05,3.6,2.05,2.05,3.5,3.6,2-0,7.5,,,,0.5998895231080832,0
,,,,,,,,,,,,,,,1720212,Copa,2025-05-15,,França,Portugal,1,0,1,3.1,2.25,3.1,2.25,2.25,3.6,3.1,1-0,6.5,,,,0.5583190394511148,0
,,,,,,,,,,,,,,,1720220,Copa,2025-05-15,,Croácia,Coreia do Sul,2,0,2,3.75,2.05,3.75,2.05,2.05,3.4,3.75,2-0,9.0,,,,0.6054455897108456,0
,,,,,,,,,,,,,,,1720226,Copa,2025-05-15,,Tunísia,Inglaterra,1,2,3,3.4,2.1,2.1,3.4,3.4,3.5,2.1,1-2,7.0,,,,0.4137931034482759,0
,,,,,,,,,,,,,,,1719961,Copa,2025-05-15,,Marrocos,Portugal,1,2,3,2.87,2.4,2.4,2.87,2.87,3.5,2.4,1-2,7.0,,,,0.4675324675324675,0
,,,,,,,,,,,,,,,1719967,Copa,2025-05-15,,País de Gales,Tunísia,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,8.5,,,,0.5422185430463576,0
,,,,,,,,,,,,,,,1719973,Copa,2025-05-15,,Suíça,França,1,0,1,2.4,2.87,2.4,2.87,2.87,3.5,2.4,1-0,7.0,,,,0.4675324675324675,0
,,,,,,,,,,,,,,,1719982,Copa,2025-05-15,,Polônia,País de Gales,0,0,0,3.25,2.25,3.25,2.25,2.25,3.4,3.25,0-0,8.5,,,,0.5653531955790485,0
,,,,,,,,,,,,,,,1719992,Copa,2025-05-15,,Arábia Saudita,Marrocos,2,1,3,2.75,2.5,2.5,2.75,2.75,3.5,2.5,2-1,7.0,,,,0.4826732673267327,0
,,,,,,,,,,,,,,,1719995,Copa,2025-05-15,,México,Gana,0,1,1,3.2,2.25,3.2,2.25,2.25,3.5,3.2,0-1,7.5,,,,0.5632730732635584,0
,,,,,,,,,,,,,,,1720003,Copa,2025-05-15,,Coreia do Sul,Alemanha,0,0,0,2.2,3.2,2.2,3.2,3.2,3.5,2.2,0-0,7.0,,,,0.4325366229760987,0
,,,,,,,,,,,,,,,1720011,Copa,2025-05-15,,Bélgica,Brasil,0,1,1,2.55,2.7,2.55,2.7,2.7,3.5,2.55,0-1,7.0,,,,0.4896080760095012,0
,,,,,,,,,,,,,,,1720016,Copa,2025-05-15,,Equador,Senegal,2,1,3,2.62,2.7,2.7,2.62,2.62,3.3,2.7,2-1,9.0,,,,0.5053593179049939,0
,,,,,,,,,,,,,,,1720023,Copa,2025-05-15,,Portugal,Canadá,0,2,2,3.6,2.0,3.6,2.0,2.0,3.6,3.6,0-2,7.0,,,,0.6052631578947368,0
,,,,,,,,,,,,,,,1720029,Copa,2025-05-15,,EUA,Alemanha,2,1,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,2-1,8.5,,,,0.4833635813672111,0
,,,,,,,,,,,,,,,1720037,Copa,2025-05-15,,Tunísia,Dinamarca,2,0,2,2.35,3.0,2.35,3.0,3.0,3.5,2.35,2-0,7.0,,,,0.4558680892337536,0
,,,,,,,,,,,,,,,1720044,Copa,2025-05-15,,Uruguai,Coreia do Sul,0,1,1,3.5,2.1,3.5,2.1,2.1,3.5,3.5,0-1,7.5,,,,0.590909090909091,0
,,,,,,,,,,,,,,,1720051,Copa,2025-05-15,,Marrocos,Gana,0,2,2,3.0,2.35,3.0,2.35,2.35,3.4,3.0,0-2,7.5,,,,0.5437797147385103,0
,,,,,,,,,,,,,,,1720058,Copa,2025-05-15,,Países Baixos,Alemanha,1,3,4,2.5,2.75,2.5,2.75,2.5,3.5,2.75,1-3,7.0,,,,0.5173267326732675,0
