Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719540,2,1,3,2.5,3.4,2.8
1719269,0,1,1,2.25,3.3,3.3
1719401,2,2,4,3.0,3.4,2.37
1719272,1,1,2,2.5,3.3,2.9
1720019,2,1,3,2.75,3.5,2.45
1719886,2,2,4,2.15,3.4,3.4
1719497,1,0,1,2.8,3.5,2.5
1720096,1,0,1,2.4,3.2,3.1
1719699,1,2,3,3.2,3.6,2.2
1720040,1,2,3,2.7,3.4,2.6
1719455,1,0,1,2.3,3.6,3.0
1719778,0,2,2,3.25,3.4,2.25
1719685,1,0,1,2.55,3.6,2.62
1719298,4,1,5,2.25,3.2,3.4
1719905,3,0,3,2.25,3.3,3.3
1719942,0,0,0,2.02,3.4,3.8
1719515,1,1,2,1.98,3.5,3.8
1719384,1,0,1,2.05,3.5,3.6
1720115,0,2,2,2.37,3.5,2.9
1719388,2,1,3,2.5,3.5,2.75
1719575,2,0,2,2.0,3.6,3.6
1719857,0,0,0,2.87,3.5,2.4
1719350,1,0,1,2.62,3.3,2.75
1720110,3,1,4,2.15,3.5,3.4
1719802,4,0,4,2.62,3.4,2.7
1719582,2,1,3,2.55,3.25,2.87
1720095,2,2,4,3.2,3.6,2.2
1719413,0,0,0,2.25,3.6,3.1
1719592,0,3,3,3.1,3.4,2.3
1719397,1,2,3,2.7,3.4,2.6
1719292,0,2,2,2.3,3.5,3.0
1719911,0,2,2,2.2,3.4,3.3
1719680,0,0,0,1.83,3.75,4.33
1719652,1,1,2,2.75,3.2,2.7
1720042,1,0,1,2.2,3.3,3.4
1719847,2,0,2,2.75,3.2,2.7
1719935,0,0,0,2.37,3.3,3.0
1719927,0,1,1,2.35,3.1,3.3
1719266,1,2,3,2.1,3.6,3.4
1719605,1,1,2,2.5,3.3,2.9
1719449,3,2,5,1.95,3.75,3.75
1719786,1,1,2,3.4,3.5,2.1
1719335,0,1,1,2.37,3.6,2.87
1720078,0,0,0,2.75,3.5,2.45
1719968,1,1,2,2.07,3.5,3.5
1719483,2,1,3,2.0,3.6,3.6
1719306,0,1,1,2.25,3.3,3.3
1720143,3,1,4,2.1,3.5,3.5
1719415,0,3,3,2.07,3.4,3.75
1719546,1,1,2,2.5,3.5,2.75
1720220,2,0,2,2.05,3.4,3.75
1720192,0,2,2,2.45,3.2,3.0
1720029,2,1,3,2.8,3.3,2.55
1719865,2,0,2,1.95,3.6,3.8
1719792,1,1,2,2.07,3.4,3.75
1719729,1,1,2,3.3,3.6,2.15
1719715,0,1,1,2.5,3.2,3.0
1719979,1,1,2,2.35,3.6,2.9
1719894,2,0,2,2.75,3.25,2.62
1719498,2,1,3,2.45,3.4,2.9
1719748,2,1,3,3.2,3.6,2.2
1719285,1,2,3,3.8,3.75,1.93
1719806,3,0,3,2.05,3.5,3.6
1719506,2,1,3,2.1,3.5,3.5
1719694,3,1,4,2.5,3.2,3.0
1719970,0,2,2,2.37,3.4,3.0
1719673,1,2,3,2.62,3.4,2.7
1719698,0,1,1,2.6,3.5,2.7
1719563,1,0,1,2.25,3.4,3.25
1719650,2,2,4,2.25,3.4,3.2
1720049,0,1,1,1.76,3.8,4.5
1719646,2,2,4,2.37,3.4,3.0
1719327,4,0,4,2.75,3.5,2.45
1719394,2,3,5,2.15,3.6,3.25
1719725,0,3,3,2.6,3.5,2.62
1719920,1,0,1,1.95,3.5,4.0
1720011,0,1,1,2.7,3.5,2.55
1719996,3,1,4,2.3,3.5,3.1
1719900,1,1,2,2.3,3.5,3.1
1719925,3,0,3,3.0,3.4,2.37
1719832,0,1,1,2.0,3.5,3.75
1719760,0,1,1,2.2,3.5,3.3
1719304,2,1,3,1.95,3.6,3.8
1719701,1,1,2,3.3,3.5,2.15
1719752,0,1,1,3.3,3.5,2.15
1719341,3,0,3,2.3,3.5,3.0
1719589,2,2,4,1.95,3.6,3.8
1719774,0,3,3,2.7,3.4,2.6
1719408,0,2,2,2.25,3.6,3.0
1719768,2,1,3,2.37,3.5,2.9
1719459,2,0,2,2.15,3.4,3.4
1719452,2,0,2,2.35,3.4,3.0
1720052,0,1,1,3.3,3.5,2.15
1720166,2,1,3,2.7,3.5,2.55
1719813,0,2,2,2.4,3.5,2.87
1719839,2,1,3,2.4,3.3,3.0
1719340,2,2,4,2.37,3.25,3.1
1720226,1,2,3,3.4,3.5,2.1
1719366,1,1,2,2.25,3.2,3.4
1719523,0,0,0,3.1,3.5,2.3
1719623,1,2,3,2.75,3.2,2.7
1719753,1,0,1,2.4,3.1,3.2
1720213,2,0,2,2.2,3.6,3.1
1719692,4,1,5,2.1,3.4,3.5
1719355,1,2,3,2.87,3.2,2.6
1720038,4,2,6,3.5,3.6,2.05
1720189,1,2,3,3.25,3.4,2.25
1719736,0,0,0,2.4,3.3,3.0
1720219,1,1,2,3.5,3.6,2.05
1720180,1,1,2,2.62,3.4,2.7
