Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719792,1,1,2,2.07,3.4,3.75
1720219,1,1,2,3.5,3.6,2.05
1719572,3,0,3,2.9,3.3,2.45
1719431,3,2,5,2.05,3.6,3.6
1719849,1,3,4,1.9,3.6,4.0
1719839,2,1,3,2.4,3.3,3.0
1720131,0,0,0,2.62,3.3,2.7
1719664,0,1,1,1.95,3.75,3.8
1720042,1,0,1,2.2,3.3,3.4
1719699,1,2,3,3.2,3.6,2.2
1720213,2,0,2,2.2,3.6,3.1
1720220,2,0,2,2.05,3.4,3.75
1719634,2,2,4,2.62,3.6,2.55
1719782,0,2,2,2.2,3.3,3.4
1719968,1,1,2,2.07,3.5,3.5
1720140,0,2,2,2.25,3.5,3.2
1719347,2,0,2,2.37,3.4,3.0
1719585,0,2,2,2.7,3.3,2.62
1720059,0,0,0,2.6,3.4,2.7
1719860,0,1,1,2.1,3.5,3.5
1719521,1,1,2,2.3,3.3,3.2
1720192,0,2,2,2.45,3.2,3.0
1719396,1,3,4,3.0,3.4,2.37
1719266,1,2,3,2.1,3.6,3.4
1719515,1,1,2,1.98,3.5,3.8
1719774,0,3,3,2.7,3.4,2.6
1719897,4,0,4,2.35,3.5,2.9
1719914,0,4,4,2.3,3.6,2.9
1719417,1,2,3,2.6,3.5,2.62
1719630,3,1,4,1.85,3.6,4.2
1719382,0,0,0,2.4,3.3,3.0
1719671,2,0,2,2.6,3.4,2.7
1719669,1,1,2,2.9,3.3,2.45
1719469,1,0,1,2.3,3.2,3.4
1720105,1,1,2,2.0,3.6,3.75
1719487,2,1,3,2.5,3.3,2.8
1720224,2,1,3,2.7,3.3,2.62
1719279,1,1,2,2.4,3.5,2.87
1720170,3,1,4,2.5,3.5,2.75
1720021,1,0,1,2.75,3.25,2.62
1719928,1,3,4,2.55,3.4,2.75
1720200,2,0,2,2.3,3.5,3.0
1720227,2,2,4,2.15,3.4,3.4
1719954,1,3,4,2.6,3.4,2.7
1719609,2,0,2,2.7,3.4,2.6
1720138,2,0,2,3.0,3.3,2.4
1719876,2,1,3,3.2,3.5,2.2
1719899,1,1,2,2.07,3.4,3.75
1719596,3,2,5,2.7,3.4,2.6
1719934,1,0,1,2.05,3.4,3.75
1719921,1,1,2,3.1,3.4,2.3
1719835,1,2,3,3.6,3.75,1.98
1720198,1,0,1,2.05,3.5,3.6
1719501,1,2,3,3.0,3.3,2.4
1720150,0,0,0,1.9,3.6,4.0
1720003,0,0,0,3.2,3.5,2.2
1719346,1,1,2,2.37,3.5,2.9
1719679,2,1,3,2.6,3.5,2.7
1719729,1,1,2,3.3,3.6,2.15
1719384,1,0,1,2.05,3.5,3.6
1719366,1,1,2,2.25,3.2,3.4
1720087,0,0,0,2.62,3.5,2.55
1719498,2,1,3,2.45,3.4,2.9
1719813,0,2,2,2.4,3.5,2.87
1719655,2,3,5,2.3,3.5,3.0
1719809,1,0,1,2.75,3.2,2.7
1719830,2,0,2,2.37,3.5,2.9
1719397,1,2,3,2.7,3.4,2.6
1719549,2,2,4,2.45,3.6,2.75
1719363,1,1,2,2.3,3.4,3.1
1719483,2,1,3,2.0,3.6,3.6
1719357,1,1,2,2.25,3.5,3.1
1719326,4,2,6,3.4,3.5,2.1
1719530,2,1,3,2.25,3.4,3.2
1719894,2,0,2,2.75,3.25,2.62
1719312,0,1,1,2.35,3.3,3.1
1719638,2,1,3,2.1,3.4,3.5
1719355,1,2,3,2.87,3.2,2.6
1720163,2,2,4,2.25,3.4,3.2
1719449,3,2,5,1.95,3.75,3.75
1720196,1,0,1,2.35,3.5,2.9
1719333,2,1,3,2.8,3.3,2.55
1720052,0,1,1,3.3,3.5,2.15
1719970,0,2,2,2.37,3.4,3.0
1719718,1,1,2,2.6,3.2,2.87
1720067,2,1,3,2.8,3.3,2.55
1719806,3,0,3,2.05,3.5,3.6
1719455,1,0,1,2.3,3.6,3.0
1720049,0,1,1,1.76,3.8,4.5
1719280,0,2,2,2.7,3.2,2.75
1720212,1,0,1,2.25,3.6,3.1
1719298,4,1,5,2.25,3.2,3.4
1719481,2,0,2,2.55,3.25,2.87
1720137,1,3,4,2.7,3.1,2.8
1719554,3,2,5,2.55,3.25,2.87
1719673,1,2,3,2.62,3.4,2.7
1720091,1,0,1,3.3,3.5,2.15
1719497,1,0,1,2.8,3.5,2.5
1719844,1,3,4,2.45,3.5,2.8
1719677,1,2,3,2.15,3.4,3.5
1719371,1,1,2,2.2,3.5,3.3
1720168,1,0,1,2.55,3.25,2.87
1720073,0,0,0,2.8,3.6,2.4
1720122,0,0,0,1.9,3.6,4.0
1719508,1,0,1,2.3,3.6,3.0
1720026,1,0,1,2.9,3.3,2.45
1719649,0,3,3,2.87,3.4,2.45
1719473,0,2,2,2.0,3.5,3.75
1719837,1,1,2,2.8,3.5,2.5
1719865,2,0,2,1.95,3.6,3.8
