Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719940,1,0,1,2.6,3.5,2.7
1719300,2,1,3,2.25,3.4,3.2
1719739,0,1,1,2.75,3.5,2.5
1719679,2,1,3,2.6,3.5,2.7
1719968,1,1,2,2.07,3.5,3.5
1719979,1,1,2,2.35,3.6,2.9
1719729,1,1,2,3.3,3.6,2.15
1720005,0,3,3,2.35,3.1,3.25
1719800,3,1,4,2.75,3.2,2.7
1719433,2,0,2,2.1,3.6,3.3
1719443,1,2,3,2.4,3.5,2.87
1720159,1,2,3,2.35,3.1,3.25
1720166,2,1,3,2.7,3.5,2.55
1719632,3,1,4,2.55,3.5,2.62
1719752,0,1,1,3.3,3.5,2.15
1719263,0,2,2,1.76,3.8,4.33
1719963,1,1,2,2.15,3.3,3.6
1719346,1,1,2,2.37,3.5,2.9
1719725,0,3,3,2.6,3.5,2.62
1720033,2,0,2,2.25,3.4,3.25
1719376,2,2,4,2.3,3.6,3.0
1719401,2,2,4,3.0,3.4,2.37
1719939,1,1,2,3.0,3.3,2.4
1719406,0,0,0,2.4,3.25,3.1
1719312,0,1,1,2.35,3.3,3.1
1719445,1,0,1,2.37,3.4,3.0
1719371,1,1,2,2.2,3.5,3.3
1719333,2,1,3,2.8,3.3,2.55
1719830,2,0,2,2.37,3.5,2.9
1719465,4,1,5,1.72,3.8,4.75
1719431,3,2,5,2.05,3.6,3.6
1719844,1,3,4,2.45,3.5,2.8
1719677,1,2,3,2.15,3.4,3.5
1719612,0,1,1,2.4,3.3,3.0
1719497,1,0,1,2.8,3.5,2.5
1719650,2,2,4,2.25,3.4,3.2
1719577,1,0,1,2.4,3.2,3.1
1719894,2,0,2,2.75,3.25,2.62
1719357,1,1,2,2.25,3.5,3.1
1719451,1,0,1,2.1,3.6,3.4
1720119,1,1,2,3.1,3.5,2.3
1719914,0,4,4,2.3,3.6,2.9
1720144,1,0,1,2.5,3.4,2.75
1719596,3,2,5,2.7,3.4,2.6
1719875,1,1,2,2.62,3.5,2.62
1719387,4,0,4,2.05,3.4,3.75
1719508,1,0,1,2.3,3.6,3.0
1719418,1,0,1,2.35,3.4,3.1
1719886,2,2,4,2.15,3.4,3.4
1719548,1,2,3,2.07,3.5,3.5
1719375,3,0,3,2.37,3.25,3.1
1720079,2,0,2,2.05,3.5,3.6
1720194,0,0,0,2.6,3.5,2.62
1719744,1,0,1,2.55,3.5,2.7
1719746,2,0,2,2.02,3.6,3.6
1719310,1,1,2,2.25,3.5,3.1
1719623,1,2,3,2.75,3.2,2.7
1720073,0,0,0,2.8,3.6,2.4
1719424,0,0,0,2.3,3.4,3.1
1719732,3,0,3,2.87,3.2,2.6
1720030,2,3,5,3.1,3.4,2.3
1719360,2,2,4,2.8,3.5,2.4
1720061,0,2,2,2.8,3.4,2.5
1720191,2,4,6,2.87,3.2,2.6
1719458,3,2,5,2.9,3.6,2.35
1719835,1,2,3,3.6,3.75,1.98
1719305,2,2,4,2.15,3.4,3.4
1719715,0,1,1,2.5,3.2,3.0
1719492,1,1,2,2.3,3.5,3.1
1719806,3,0,3,2.05,3.5,3.6
1719879,1,1,2,2.15,3.5,3.4
1719796,1,0,1,2.37,3.6,2.87
1719690,0,2,2,3.1,3.5,2.25
1719807,0,3,3,2.1,3.6,3.4
1719828,0,0,0,2.05,3.4,3.75
1719624,1,1,2,2.7,3.4,2.6
1720175,2,0,2,1.85,3.75,4.2
1719585,0,2,2,2.7,3.3,2.62
1719515,1,1,2,1.98,3.5,3.8
1719764,2,2,4,2.25,3.5,3.1
1719392,0,0,0,2.3,3.6,3.0
1719782,0,2,2,2.2,3.3,3.4
1720206,1,2,3,2.6,3.5,2.62
1719292,0,2,2,2.3,3.5,3.0
1720192,0,2,2,2.45,3.2,3.0
1720049,0,1,1,1.76,3.8,4.5
1719885,2,1,3,2.2,3.6,3.2
1719974,0,1,1,2.07,3.5,3.6
1719601,0,2,2,2.3,3.3,3.2
1720222,2,1,3,2.7,3.3,2.62
1719904,2,1,3,2.6,3.5,2.62
1720218,1,2,3,2.1,3.4,3.5
1719341,3,0,3,2.3,3.5,3.0
1719869,1,1,2,2.35,3.6,2.9
1719366,1,1,2,2.25,3.2,3.4
1719415,0,3,3,2.07,3.4,3.75
1719277,1,2,3,2.25,3.4,3.25
1720019,2,1,3,2.75,3.5,2.45
1720173,0,1,1,2.62,3.3,2.7
1719537,1,2,3,2.87,3.4,2.45
1719542,1,1,2,2.0,3.6,3.75
1719960,4,0,4,2.15,3.6,3.25
1719617,0,2,2,3.1,3.4,2.3
1719794,0,3,3,2.5,3.3,2.8
1719449,3,2,5,1.95,3.75,3.75
1720177,0,3,3,2.3,3.5,3.0
1720131,0,0,0,2.62,3.3,2.7
1720149,2,1,3,2.1,3.6,3.3
1720091,1,0,1,3.3,3.5,2.15
1719837,1,1,2,2.8,3.5,2.5
