Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1720072,2,4,6,3.0,3.3,2.4
1720075,3,2,5,2.6,3.5,2.62
1720203,0,0,0,2.25,3.6,3.0
1720105,1,1,2,2.0,3.6,3.75
1720044,0,1,1,2.1,3.5,3.5
1719904,2,1,3,2.6,3.5,2.62
1720049,0,1,1,1.76,3.8,4.5
1719510,0,1,1,2.2,3.25,3.5
1719511,1,2,3,2.45,3.5,2.87
1719462,0,2,2,2.55,3.3,2.8
1719614,0,0,0,2.0,3.6,3.6
1719857,0,0,0,2.87,3.5,2.4
1719594,1,2,3,1.86,3.6,4.2
1719753,1,0,1,2.4,3.1,3.2
1719745,0,3,3,2.8,3.3,2.55
1719478,2,2,4,3.6,3.75,1.98
1719492,1,1,2,2.3,3.5,3.1
1719475,2,0,2,2.75,3.5,2.5
1719515,1,1,2,1.98,3.5,3.8
1720058,1,3,4,2.5,3.5,2.75
1720103,1,2,3,3.1,3.4,2.3
1719943,4,1,5,2.75,3.5,2.5
1720023,0,2,2,2.0,3.6,3.6
1719737,1,0,1,2.4,3.3,3.0
1720009,0,1,1,1.9,3.6,4.0
1720038,4,2,6,3.5,3.6,2.05
1719869,1,1,2,2.35,3.6,2.9
1719521,1,1,2,2.3,3.3,3.2
1719757,2,0,2,2.25,3.4,3.25
1719312,0,1,1,2.35,3.3,3.1
1719855,2,2,4,2.0,3.5,3.75
1719885,2,1,3,2.2,3.6,3.2
1719350,1,0,1,2.62,3.3,2.75
1720045,0,2,2,2.25,3.5,3.2
1719647,0,3,3,2.75,3.6,2.5
1720109,1,1,2,2.9,3.3,2.45
1719260,0,0,0,2.05,3.6,3.5
1719694,3,1,4,2.5,3.2,3.0
1720210,0,3,3,2.2,3.4,3.3
1719768,2,1,3,2.37,3.5,2.9
1720129,2,1,3,3.0,3.5,2.3
1719643,0,1,1,2.05,3.4,3.75
1719590,0,0,0,2.7,3.4,2.6
1720154,0,0,0,2.55,3.3,2.8
1720148,1,2,3,3.1,3.4,2.3
1719266,1,2,3,2.1,3.6,3.4
1719860,0,1,1,2.1,3.5,3.5
1719420,0,1,1,2.9,3.4,2.45
1719960,4,0,4,2.15,3.6,3.25
1719623,1,2,3,2.75,3.2,2.7
1720095,2,2,4,3.2,3.6,2.2
1719571,1,0,1,2.6,3.2,2.87
1719302,2,1,3,2.55,3.3,2.8
1719928,1,3,4,2.55,3.4,2.75
1719534,4,2,6,1.95,3.6,3.8
1719378,2,1,3,2.37,3.4,3.0
1720073,0,0,0,2.8,3.6,2.4
1719865,2,0,2,1.95,3.6,3.8
1719360,2,2,4,2.8,3.5,2.4
1719849,1,3,4,1.9,3.6,4.0
1719974,0,1,1,2.07,3.5,3.6
1720114,0,2,2,1.95,3.6,3.8
1719752,0,1,1,3.3,3.5,2.15
1719364,0,0,0,2.1,3.4,3.5
1720019,2,1,3,2.75,3.5,2.45
1719706,2,1,3,2.87,3.5,2.4
1719310,1,1,2,2.25,3.5,3.1
1720037,2,0,2,3.0,3.5,2.35
1719848,1,1,2,2.55,3.6,2.62
1719771,2,0,2,2.9,3.25,2.5
1719998,1,0,1,2.4,3.4,3.0
1719919,0,0,0,2.15,3.6,3.25
1719411,4,2,6,2.7,3.3,2.62
1719722,1,3,4,3.0,3.5,2.3
1719690,0,2,2,3.1,3.5,2.25
1719415,0,3,3,2.07,3.4,3.75
1719862,1,3,4,2.6,3.5,2.7
1719825,0,0,0,3.0,3.3,2.4
1719340,2,2,4,2.37,3.25,3.1
1719285,1,2,3,3.8,3.75,1.93
1719585,0,2,2,2.7,3.3,2.62
1719935,0,0,0,2.37,3.3,3.0
1719821,1,3,4,2.45,3.4,2.9
1719422,0,3,3,2.7,3.5,2.55
1720150,0,0,0,1.9,3.6,4.0
1719708,3,0,3,2.9,3.3,2.45
1719544,0,0,0,2.2,3.3,3.4
1719632,3,1,4,2.55,3.5,2.62
1719764,2,2,4,2.25,3.5,3.1
1719501,1,2,3,3.0,3.3,2.4
1719796,1,0,1,2.37,3.6,2.87
1719948,1,3,4,2.45,3.4,2.87
1719942,0,0,0,2.02,3.4,3.8
1719939,1,1,2,3.0,3.3,2.4
1720157,2,0,2,2.8,3.3,2.55
1719963,1,1,2,2.15,3.3,3.6
1720173,0,1,1,2.62,3.3,2.7
1720144,1,0,1,2.5,3.4,2.75
1719289,0,3,3,2.1,3.6,3.4
1719992,2,1,3,2.75,3.5,2.5
1719527,0,0,0,3.0,3.6,2.25
1720084,3,3,6,2.45,3.5,2.8
1719760,0,1,1,2.2,3.5,3.3
1720100,1,0,1,2.45,3.3,2.9
1719385,0,1,1,3.1,3.4,2.3
1719587,0,0,0,1.95,3.6,3.8
1719809,1,0,1,2.75,3.2,2.7
1719823,4,1,5,2.45,3.1,3.2
1719940,1,0,1,2.6,3.5,2.7
1719996,3,1,4,2.3,3.5,3.1
