Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1719667,1,2,3,2.35,3.1,3.3
1719932,1,0,1,2.35,3.6,2.87
1720040,1,2,3,2.7,3.4,2.6
1719300,2,1,3,2.25,3.4,3.2
1720117,1,1,2,2.5,3.0,3.1
1719378,2,1,3,2.37,3.4,3.0
1720219,1,1,2,3.5,3.6,2.05
1719373,3,2,5,2.35,3.5,2.9
1719796,1,0,1,2.37,3.6,2.87
1719519,1,2,3,2.02,3.4,3.8
1719841,1,1,2,2.55,3.25,2.87
1719687,3,1,4,2.0,3.6,3.75
1720115,0,2,2,2.37,3.5,2.9
1720002,1,3,4,3.0,3.5,2.35
1719677,1,2,3,2.15,3.4,3.5
1719875,1,1,2,2.62,3.5,2.62
1719823,4,1,5,2.45,3.1,3.2
1720075,3,2,5,2.6,3.5,2.62
1720184,0,2,2,2.87,3.6,2.37
1719281,2,2,4,3.1,3.5,2.25
1720128,2,1,3,2.0,3.5,3.75
1719965,0,1,1,2.8,3.4,2.55
1719816,2,3,5,2.25,3.5,3.1
1719498,2,1,3,2.45,3.4,2.9
1719748,2,1,3,3.2,3.6,2.2
1720073,0,0,0,2.8,3.6,2.4
1719919,0,0,0,2.15,3.6,3.25
1719790,2,1,3,2.15,3.5,3.3
1720044,0,1,1,2.1,3.5,3.5
1719326,4,2,6,3.4,3.5,2.1
1719830,2,0,2,2.37,3.5,2.9
1719476,0,0,0,2.45,3.3,2.9
1719800,3,1,4,2.75,3.2,2.7
1719690,0,2,2,3.1,3.5,2.25
1719397,1,2,3,2.7,3.4,2.6
1719405,1,1,2,2.4,3.4,3.0
1719339,0,1,1,2.7,3.4,2.6
1720119,1,1,2,3.1,3.5,2.3
1720173,0,1,1,2.62,3.3,2.7
1720122,0,0,0,1.9,3.6,4.0
1720011,0,1,1,2.7,3.5,2.55
1719744,1,0,1,2.55,3.5,2.7
1719494,2,2,4,2.3,3.5,3.0
1719706,2,1,3,2.87,3.5,2.4
1719828,0,0,0,2.05,3.4,3.75
1720012,1,2,3,2.9,3.4,2.45
1719647,0,3,3,2.75,3.6,2.5
1719469,1,0,1,2.3,3.2,3.4
1719963,1,1,2,2.15,3.3,3.6
1720154,0,0,0,2.55,3.3,2.8
1719449,3,2,5,1.95,3.75,3.75
1719886,2,2,4,2.15,3.4,3.4
1719703,2,1,3,2.7,3.2,2.75
1719718,1,1,2,2.6,3.2,2.87
1719541,1,2,3,2.2,3.25,3.5
1719594,1,2,3,1.86,3.6,4.2
1719501,1,2,3,3.0,3.3,2.4
1720084,3,3,6,2.45,3.5,2.8
1720068,1,2,3,2.7,3.2,2.75
1719618,0,1,1,2.45,3.4,2.9
1720205,2,0,2,2.05,3.5,3.6
1719992,2,1,3,2.75,3.5,2.5
1719786,1,1,2,3.4,3.5,2.1
1719441,4,2,6,2.9,3.25,2.5
1719265,3,0,3,2.35,3.4,3.0
1719953,3,2,5,2.4,3.2,3.1
1719682,2,1,3,2.15,3.5,3.3
1720070,3,3,6,2.37,3.4,3.0
1719666,2,1,3,2.6,3.5,2.7
1719613,0,1,1,2.55,3.5,2.7
1719832,0,1,1,2.0,3.5,3.75
1720023,0,2,2,2.0,3.6,3.6
1719490,0,1,1,2.0,3.6,3.6
1719289,0,3,3,2.1,3.6,3.4
1719270,0,1,1,2.75,3.2,2.7
1720086,1,1,2,2.62,3.3,2.7
1719534,4,2,6,1.95,3.6,3.8
1719410,1,4,5,3.2,3.5,2.2
1719704,1,0,1,3.5,3.75,2.02
1719427,1,0,1,2.15,3.5,3.4
1719401,2,2,4,3.0,3.4,2.37
1719466,1,2,3,2.8,3.4,2.5
1719340,2,2,4,2.37,3.25,3.1
1719993,1,0,1,2.5,3.3,2.8
1719304,2,1,3,1.95,3.6,3.8
1719468,2,1,3,2.87,3.4,2.45
1719970,0,2,2,2.37,3.4,3.0
1720096,1,0,1,2.4,3.2,3.1
1719904,2,1,3,2.6,3.5,2.62
1719857,0,0,0,2.87,3.5,2.4
1720220,2,0,2,2.05,3.4,3.75
1719343,0,1,1,2.9,3.25,2.5
1720137,1,3,4,2.7,3.1,2.8
1719986,1,1,2,2.4,3.3,3.0
1720026,1,0,1,2.9,3.3,2.45
1720009,0,1,1,1.9,3.6,4.0
1719905,3,0,3,2.25,3.3,3.3
1720201,1,0,1,2.7,3.3,2.62
1719873,1,0,1,2.5,3.3,2.9
1720103,1,2,3,3.1,3.4,2.3
1719863,1,0,1,3.1,3.4,2.3
1719996,3,1,4,2.3,3.5,3.1
1719475,2,0,2,2.75,3.5,2.5
1719640,1,0,1,2.6,3.5,2.62
1719711,1,0,1,2.37,3.5,2.9
1719745,0,3,3,2.8,3.3,2.55
1719310,1,1,2,2.25,3.5,3.1
1720175,2,0,2,1.85,3.75,4.2
1719313,1,0,1,2.8,3.3,2.55
1719408,0,2,2,2.25,3.6,3.0
