Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence
1720042,1,0,1,2.2,3.3,3.4
1719677,1,2,3,2.15,3.4,3.5
1719722,1,3,4,3.0,3.5,2.3
1719581,0,0,0,2.7,3.3,2.62
1719862,1,3,4,2.6,3.5,2.7
1719762,0,1,1,2.62,3.2,2.75
1719360,2,2,4,2.8,3.5,2.4
1719821,1,3,4,2.45,3.4,2.9
1720224,2,1,3,2.7,3.3,2.62
1719537,1,2,3,2.87,3.4,2.45
1719783,2,0,2,2.3,3.25,3.25
1720157,2,0,2,2.8,3.3,2.55
1719483,2,1,3,2.0,3.6,3.6
1720012,1,2,3,2.9,3.4,2.45
1719799,0,0,0,2.35,3.3,3.1
1719828,0,0,0,2.05,3.4,3.75
1719704,1,0,1,3.5,3.75,2.02
1719800,3,1,4,2.75,3.2,2.7
1720054,1,1,2,2.15,3.5,3.4
1720091,1,0,1,3.3,3.5,2.15
1719715,0,1,1,2.5,3.2,3.0
1719730,3,2,5,2.25,3.6,3.0
1719650,2,2,4,2.25,3.4,3.2
1719996,3,1,4,2.3,3.5,3.1
1719514,1,0,1,2.2,3.6,3.2
1719825,0,0,0,3.0,3.3,2.4
1719459,2,0,2,2.15,3.4,3.4
1719530,2,1,3,2.25,3.4,3.2
1720171,0,1,1,2.87,3.4,2.45
1719899,1,1,2,2.07,3.4,3.75
1720061,0,2,2,2.8,3.4,2.5
1720152,0,0,0,2.7,3.5,2.55
1719589,2,2,4,1.95,3.6,3.8
1719646,2,2,4,2.37,3.4,3.0
1719718,1,1,2,2.6,3.2,2.87
1720107,1,0,1,1.98,3.5,4.0
1719306,0,1,1,2.25,3.3,3.3
1719698,0,1,1,2.6,3.5,2.7
1719562,1,0,1,1.95,3.6,3.8
1719544,0,0,0,2.2,3.3,3.4
1720082,1,1,2,2.25,3.4,3.25
1719366,1,1,2,2.25,3.2,3.4
1719647,0,3,3,2.75,3.6,2.5
1719312,0,1,1,2.35,3.3,3.1
1720219,1,1,2,3.5,3.6,2.05
1720114,0,2,2,1.95,3.6,3.8
1719352,2,2,4,2.62,3.3,2.7
1719406,0,0,0,2.4,3.25,3.1
1720177,0,3,3,2.3,3.5,3.0
1719835,1,2,3,3.6,3.75,1.98
1719587,0,0,0,1.95,3.6,3.8
1719634,2,2,4,2.62,3.6,2.55
1719496,1,1,2,2.35,3.4,3.1
1719304,2,1,3,1.95,3.6,3.8
1719725,0,3,3,2.6,3.5,2.62
1719273,1,1,2,2.6,3.5,2.7
1720222,2,1,3,2.7,3.3,2.62
1719302,2,1,3,2.55,3.3,2.8
1720033,2,0,2,2.25,3.4,3.25
1720044,0,1,1,2.1,3.5,3.5
1720198,1,0,1,2.05,3.5,3.6
1719649,0,3,3,2.87,3.4,2.45
1719454,0,0,0,2.8,3.4,2.5
1719436,1,2,3,2.6,3.4,2.7
1720003,0,0,0,3.2,3.5,2.2
1719776,1,2,3,2.7,3.4,2.6
1719433,2,0,2,2.1,3.6,3.3
1719792,1,1,2,2.07,3.4,3.75
1719475,2,0,2,2.75,3.5,2.5
1719680,0,0,0,1.83,3.75,4.33
1719624,1,1,2,2.7,3.4,2.6
1719319,1,1,2,3.0,3.3,2.4
1719523,0,0,0,3.1,3.5,2.3
1720056,1,0,1,3.1,3.5,2.25
1719567,0,0,0,2.2,3.3,3.4
1719834,1,2,3,2.5,3.5,2.75
1720105,1,1,2,2.0,3.6,3.75
1720101,1,2,3,2.15,3.5,3.3
1719476,0,0,0,2.45,3.3,2.9
1720051,0,2,2,2.35,3.4,3.0
1719990,0,1,1,3.0,3.5,2.35
1719363,1,1,2,2.3,3.4,3.1
1720148,1,2,3,3.1,3.4,2.3
1719272,1,1,2,2.5,3.3,2.9
1719575,2,0,2,2.0,3.6,3.6
1719473,0,2,2,2.0,3.5,3.75
1719653,2,4,6,2.62,3.3,2.75
1719823,4,1,5,2.45,3.1,3.2
1719392,0,0,0,2.3,3.6,3.0
1719883,0,2,2,3.0,3.3,2.4
1719940,1,0,1,2.6,3.5,2.7
1720215,0,0,0,2.7,3.4,2.6
1719417,1,2,3,2.6,3.5,2.62
1719403,0,0,0,2.55,3.2,2.9
1719422,0,3,3,2.7,3.5,2.55
1719481,2,0,2,2.55,3.25,2.87
1720110,3,1,4,2.15,3.5,3.4
1719736,0,0,0,2.4,3.3,3.0
1719868,0,1,1,2.45,3.2,3.0
1719458,3,2,5,2.9,3.6,2.35
1720138,2,0,2,3.0,3.3,2.4
1719858,1,1,2,2.9,3.4,2.45
1719492,1,1,2,2.3,3.5,3.1
1719993,1,0,1,2.5,3.3,2.8
1720021,1,0,1,2.75,3.25,2.62
1719515,1,1,2,1.98,3.5,3.8
1719369,2,1,3,3.8,3.75,1.93
1719618,0,1,1,2.45,3.4,2.9
1719905,3,0,3,2.25,3.3,3.3
1719540,2,1,3,2.5,3.4,2.8
